,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SL_ba,SI_ba,FF_ba,CH_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
0,2023-06-27,717597,Groundout,field_out,True,663368,656849,Blake Perkins,David Peterson,1,1,0,25fadd39-a02a-4a59-9a3b-8cba4752b65a,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,
1,2023-06-27,717597,Single,single,False,661388,656849,William Contreras,David Peterson,0,0,0,88beaf20-750d-4820-aaea-12d0867b350f,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,
2,2023-06-27,717597,Walk,walk,False,592885,656849,Christian Yelich,David Peterson,1,0,1,2739ed01-2942-4883-b1dd-5ac0e63739e1,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,
3,2023-06-27,717597,Walk,walk,False,642715,656849,Willy Adames,David Peterson,1,0,1,65e0fbee-f415-4c4f-8903-c7fab094c913,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,
4,2023-06-27,717597,Grounded Into DP,grounded_into_double_play,True,680911,656849,Owen Miller,David Peterson,0,0,1,87b59fad-8def-46b5-b7a0-969400348732,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,
5,2023-06-27,717597,Strikeout,strikeout,True,607043,527054,Brandon Nimmo,Julio Teheran,0,0,0,bd6ac828-d927-4a0a-a79a-2ae29c343f93,527054.0,julioteheran,Teheran,Right,Julio Teheran,4.4,4.93,71.2,104.0,85.0,98.0,0.813,6.28,1.63,8.54,1.63,0.97,0.249,0.36200000000000004,0.11800000000000001,0.33899999999999997,0.428,83.4,94.0,107.0,89.0,82.0,103.0,103.0,99.0,109.0,105.0,90.0,104.0,100.0,,,,0.387,0.094,,0.115,0.11800000000000001,-5.82,-0.03,,1.98,-0.54,89.2,90.0,,77.4,,0.285,0.368,0.286,0.074,79.0,101.0,96.0,0.287,0.93,86.4,0.219,,,,,,,
6,2023-06-27,717597,Groundout,field_out,True,516782,527054,Starling Marte,Julio Teheran,1,0,0,4dcc4949-0922-4c3c-b9dd-4ea0e20b0d8a,527054.0,julioteheran,Teheran,Right,Julio Teheran,4.4,4.93,71.2,104.0,85.0,98.0,0.813,6.28,1.63,8.54,1.63,0.97,0.249,0.36200000000000004,0.11800000000000001,0.33899999999999997,0.428,83.4,94.0,107.0,89.0,82.0,103.0,103.0,99.0,109.0,105.0,90.0,104.0,100.0,,,,0.387,0.094,,0.115,0.11800000000000001,-5.82,-0.03,,1.98,-0.54,89.2,90.0,,77.4,,0.285,0.368,0.286,0.074,79.0,101.0,96.0,0.287,0.93,86.4,0.219,,,,,,,
7,2023-06-27,717597,Groundout,field_out,True,596019,527054,Francisco Lindor,Julio Teheran,0,0,0,b334af7e-67ce-47b0-93d0-07e311cacff3,527054.0,julioteheran,Teheran,Right,Julio Teheran,4.4,4.93,71.2,104.0,85.0,98.0,0.813,6.28,1.63,8.54,1.63,0.97,0.249,0.36200000000000004,0.11800000000000001,0.33899999999999997,0.428,83.4,94.0,107.0,89.0,82.0,103.0,103.0,99.0,109.0,105.0,90.0,104.0,100.0,,,,0.387,0.094,,0.115,0.11800000000000001,-5.82,-0.03,,1.98,-0.54,89.2,90.0,,77.4,,0.285,0.368,0.286,0.074,79.0,101.0,96.0,0.287,0.93,86.4,0.219,,,,,,,
8,2023-06-27,717597,Groundout,field_out,True,649966,656849,Luis Urías,David Peterson,1,0,0,6e837619-3c4f-48d2-b9e3-77184e5fdc3f,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,
9,2023-06-27,717597,Pop Out,field_out,True,605119,656849,Brian Anderson,David Peterson,1,1,0,dbc2d2a7-37b0-443e-a478-1197cb8c4c0a,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,
10,2023-06-27,717597,Double,double,False,686894,656849,Joey Wiemer,David Peterson,0,0,0,8bca3046-a86f-47c7-8284-d52ac5b788c0,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,
11,2023-06-27,717597,Groundout,field_out,True,655316,656849,Andruw Monasterio,David Peterson,1,0,0,d7f3e569-e3af-47a2-89bf-4741c1cd3dcb,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,
12,2023-06-27,717597,Flyout,field_out,True,624413,527054,Pete Alonso,Julio Teheran,0,0,0,ed476662-6b69-4fc9-961e-0091739ea964,527054.0,julioteheran,Teheran,Right,Julio Teheran,4.4,4.93,71.2,104.0,85.0,98.0,0.813,6.28,1.63,8.54,1.63,0.97,0.249,0.36200000000000004,0.11800000000000001,0.33899999999999997,0.428,83.4,94.0,107.0,89.0,82.0,103.0,103.0,99.0,109.0,105.0,90.0,104.0,100.0,,,,0.387,0.094,,0.115,0.11800000000000001,-5.82,-0.03,,1.98,-0.54,89.2,90.0,,77.4,,0.285,0.368,0.286,0.074,79.0,101.0,96.0,0.287,0.93,86.4,0.219,,,,,,,
13,2023-06-27,717597,Groundout,field_out,True,643446,527054,Jeff McNeil,Julio Teheran,1,0,0,9fb0aa83-b7ee-4a2a-8b3c-22b0b28c7762,527054.0,julioteheran,Teheran,Right,Julio Teheran,4.4,4.93,71.2,104.0,85.0,98.0,0.813,6.28,1.63,8.54,1.63,0.97,0.249,0.36200000000000004,0.11800000000000001,0.33899999999999997,0.428,83.4,94.0,107.0,89.0,82.0,103.0,103.0,99.0,109.0,105.0,90.0,104.0,100.0,,,,0.387,0.094,,0.115,0.11800000000000001,-5.82,-0.03,,1.98,-0.54,89.2,90.0,,77.4,,0.285,0.368,0.286,0.074,79.0,101.0,96.0,0.287,0.93,86.4,0.219,,,,,,,
14,2023-06-27,717597,Flyout,field_out,True,502054,527054,Tommy Pham,Julio Teheran,1,0,0,0c0d58df-bd6a-45dd-b273-c30060c57b9c,527054.0,julioteheran,Teheran,Right,Julio Teheran,4.4,4.93,71.2,104.0,85.0,98.0,0.813,6.28,1.63,8.54,1.63,0.97,0.249,0.36200000000000004,0.11800000000000001,0.33899999999999997,0.428,83.4,94.0,107.0,89.0,82.0,103.0,103.0,99.0,109.0,105.0,90.0,104.0,100.0,,,,0.387,0.094,,0.115,0.11800000000000001,-5.82,-0.03,,1.98,-0.54,89.2,90.0,,77.4,,0.285,0.368,0.286,0.074,79.0,101.0,96.0,0.287,0.93,86.4,0.219,,,,,,,
15,2023-06-27,717597,Groundout,field_out,True,663368,656849,Blake Perkins,David Peterson,1,0,0,688c19d5-8588-4851-8bec-b16820ba398c,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,
16,2023-06-27,717597,Groundout,field_out,True,661388,656849,William Contreras,David Peterson,0,0,0,5b7dcbfd-3f67-4d1d-85b9-8e9f914aa1a9,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,
17,2023-06-27,717597,Groundout,field_out,True,592885,656849,Christian Yelich,David Peterson,1,0,0,c6c981c9-4a11-412f-bfc2-4ecbe7afa7b2,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,
18,2023-06-27,717597,Flyout,field_out,True,596129,527054,Daniel Vogelbach,Julio Teheran,0,0,0,298d3df0-470c-428e-94d2-6494c1f33660,527054.0,julioteheran,Teheran,Right,Julio Teheran,4.4,4.93,71.2,104.0,85.0,98.0,0.813,6.28,1.63,8.54,1.63,0.97,0.249,0.36200000000000004,0.11800000000000001,0.33899999999999997,0.428,83.4,94.0,107.0,89.0,82.0,103.0,103.0,99.0,109.0,105.0,90.0,104.0,100.0,,,,0.387,0.094,,0.115,0.11800000000000001,-5.82,-0.03,,1.98,-0.54,89.2,90.0,,77.4,,0.285,0.368,0.286,0.074,79.0,101.0,96.0,0.287,0.93,86.4,0.219,,,,,,,
19,2023-06-27,717597,Groundout,field_out,True,683146,527054,Brett Baty,Julio Teheran,0,0,0,1d60d257-800c-40dd-8c21-995271107185,527054.0,julioteheran,Teheran,Right,Julio Teheran,4.4,4.93,71.2,104.0,85.0,98.0,0.813,6.28,1.63,8.54,1.63,0.97,0.249,0.36200000000000004,0.11800000000000001,0.33899999999999997,0.428,83.4,94.0,107.0,89.0,82.0,103.0,103.0,99.0,109.0,105.0,90.0,104.0,100.0,,,,0.387,0.094,,0.115,0.11800000000000001,-5.82,-0.03,,1.98,-0.54,89.2,90.0,,77.4,,0.285,0.368,0.286,0.074,79.0,101.0,96.0,0.287,0.93,86.4,0.219,,,,,,,
20,2023-06-27,717597,Lineout,field_out,True,553882,527054,Omar Narváez,Julio Teheran,0,0,0,9d0ef2e5-03c7-4c42-a5d2-403429f3b2a6,527054.0,julioteheran,Teheran,Right,Julio Teheran,4.4,4.93,71.2,104.0,85.0,98.0,0.813,6.28,1.63,8.54,1.63,0.97,0.249,0.36200000000000004,0.11800000000000001,0.33899999999999997,0.428,83.4,94.0,107.0,89.0,82.0,103.0,103.0,99.0,109.0,105.0,90.0,104.0,100.0,,,,0.387,0.094,,0.115,0.11800000000000001,-5.82,-0.03,,1.98,-0.54,89.2,90.0,,77.4,,0.285,0.368,0.286,0.074,79.0,101.0,96.0,0.287,0.93,86.4,0.219,,,,,,,
21,2023-06-27,717597,Walk,walk,False,642715,656849,Willy Adames,David Peterson,1,0,0,0a599e81-f32a-478e-9c24-ae8ebe182299,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,
22,2023-06-27,717597,Single,single,False,680911,656849,Owen Miller,David Peterson,0,0,1,e83f32e6-1e95-4c5b-8814-69a12e77e49a,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,
23,2023-06-27,717597,Grounded Into DP,grounded_into_double_play,True,649966,656849,Luis Urías,David Peterson,0,0,1,fb228ba2-a268-407c-bc7c-8d08ef7963b3,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,
24,2023-06-27,717597,Strikeout,strikeout,True,605119,656849,Brian Anderson,David Peterson,0,0,0,a15e7995-5e2a-4854-a88c-c85b12d611c0,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,
25,2023-06-27,717597,Home Run,home_run,False,607043,527054,Brandon Nimmo,Julio Teheran,1,0,0,de24ecc6-348d-4bec-8265-72f8567985a3,527054.0,julioteheran,Teheran,Right,Julio Teheran,4.4,4.93,71.2,104.0,85.0,98.0,0.813,6.28,1.63,8.54,1.63,0.97,0.249,0.36200000000000004,0.11800000000000001,0.33899999999999997,0.428,83.4,94.0,107.0,89.0,82.0,103.0,103.0,99.0,109.0,105.0,90.0,104.0,100.0,,,,0.387,0.094,,0.115,0.11800000000000001,-5.82,-0.03,,1.98,-0.54,89.2,90.0,,77.4,,0.285,0.368,0.286,0.074,79.0,101.0,96.0,0.287,0.93,86.4,0.219,,,,,,,
26,2023-06-27,717597,Groundout,field_out,True,516782,527054,Starling Marte,Julio Teheran,1,0,0,3dad0674-4022-4196-b28e-54b786c6141a,527054.0,julioteheran,Teheran,Right,Julio Teheran,4.4,4.93,71.2,104.0,85.0,98.0,0.813,6.28,1.63,8.54,1.63,0.97,0.249,0.36200000000000004,0.11800000000000001,0.33899999999999997,0.428,83.4,94.0,107.0,89.0,82.0,103.0,103.0,99.0,109.0,105.0,90.0,104.0,100.0,,,,0.387,0.094,,0.115,0.11800000000000001,-5.82,-0.03,,1.98,-0.54,89.2,90.0,,77.4,,0.285,0.368,0.286,0.074,79.0,101.0,96.0,0.287,0.93,86.4,0.219,,,,,,,
27,2023-06-27,717597,Home Run,home_run,False,596019,527054,Francisco Lindor,Julio Teheran,0,0,0,a961dc6b-dc1a-4a66-bf2a-66939e726d42,527054.0,julioteheran,Teheran,Right,Julio Teheran,4.4,4.93,71.2,104.0,85.0,98.0,0.813,6.28,1.63,8.54,1.63,0.97,0.249,0.36200000000000004,0.11800000000000001,0.33899999999999997,0.428,83.4,94.0,107.0,89.0,82.0,103.0,103.0,99.0,109.0,105.0,90.0,104.0,100.0,,,,0.387,0.094,,0.115,0.11800000000000001,-5.82,-0.03,,1.98,-0.54,89.2,90.0,,77.4,,0.285,0.368,0.286,0.074,79.0,101.0,96.0,0.287,0.93,86.4,0.219,,,,,,,
28,2023-06-27,717597,Groundout,field_out,True,624413,527054,Pete Alonso,Julio Teheran,0,0,0,8a02d038-23ea-426d-9a24-da58da92c978,527054.0,julioteheran,Teheran,Right,Julio Teheran,4.4,4.93,71.2,104.0,85.0,98.0,0.813,6.28,1.63,8.54,1.63,0.97,0.249,0.36200000000000004,0.11800000000000001,0.33899999999999997,0.428,83.4,94.0,107.0,89.0,82.0,103.0,103.0,99.0,109.0,105.0,90.0,104.0,100.0,,,,0.387,0.094,,0.115,0.11800000000000001,-5.82,-0.03,,1.98,-0.54,89.2,90.0,,77.4,,0.285,0.368,0.286,0.074,79.0,101.0,96.0,0.287,0.93,86.4,0.219,,,,,,,
29,2023-06-27,717597,Single,single,False,643446,527054,Jeff McNeil,Julio Teheran,0,0,0,1f081cd2-f7d8-4a9c-af0b-1873d94a3e29,527054.0,julioteheran,Teheran,Right,Julio Teheran,4.4,4.93,71.2,104.0,85.0,98.0,0.813,6.28,1.63,8.54,1.63,0.97,0.249,0.36200000000000004,0.11800000000000001,0.33899999999999997,0.428,83.4,94.0,107.0,89.0,82.0,103.0,103.0,99.0,109.0,105.0,90.0,104.0,100.0,,,,0.387,0.094,,0.115,0.11800000000000001,-5.82,-0.03,,1.98,-0.54,89.2,90.0,,77.4,,0.285,0.368,0.286,0.074,79.0,101.0,96.0,0.287,0.93,86.4,0.219,,,,,,,
30,2023-06-27,717597,Flyout,field_out,True,502054,527054,Tommy Pham,Julio Teheran,1,0,1,439e653d-8952-4c7a-b359-685620b09073,527054.0,julioteheran,Teheran,Right,Julio Teheran,4.4,4.93,71.2,104.0,85.0,98.0,0.813,6.28,1.63,8.54,1.63,0.97,0.249,0.36200000000000004,0.11800000000000001,0.33899999999999997,0.428,83.4,94.0,107.0,89.0,82.0,103.0,103.0,99.0,109.0,105.0,90.0,104.0,100.0,,,,0.387,0.094,,0.115,0.11800000000000001,-5.82,-0.03,,1.98,-0.54,89.2,90.0,,77.4,,0.285,0.368,0.286,0.074,79.0,101.0,96.0,0.287,0.93,86.4,0.219,,,,,,,
31,2023-06-27,717597,Strikeout,strikeout,True,686894,656849,Joey Wiemer,David Peterson,0,0,0,3ad59178-8906-4b7c-b3ac-2676b9f4cad5,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,
32,2023-06-27,717597,Single,single,False,655316,656849,Andruw Monasterio,David Peterson,0,0,0,cc426007-2e80-4fe8-8097-c9652e90f895,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,
