,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vSL,vKC,SL_ba,FF_ba,CU_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,ST_ba,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-04-16,718553,Groundout,field_out,True,656775,656302,Cedric Mullins,Dylan Cease,0,0,0,df8728ac-eff3-488e-b5b5-aee0d9eb1bf8,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-16,718553,Flyout,field_out,True,668939,656302,Adley Rutschman,Dylan Cease,0,0,0,73186097-4b5d-42ff-8d52-628cfc0813ee,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-16,718553,Groundout,field_out,True,663624,656302,Ryan Mountcastle,Dylan Cease,1,0,0,c1dfb454-b912-4e42-8d85-add4f0e56481,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-16,718553,Walk,walk,False,673357,680570,Luis Robert Jr.,Grayson Rodriguez,1,0,0,b4f18a70-ae66-42d7-b570-5b7328660719,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,116.0,104.0,106.0,126.0,103.0,114.0,,,,0.496,0.14800000000000002,,0.22399999999999998,-0.83,1.92,,1.7,97.4,82.4,,,0.342,0.176,0.201,146.0,97.0,101.0,76.0,90.0,86.0,0.052000000000000005,0.081,-1.59,-0.49,90.0,79.9,0.153,0.333,,,,,,,,,,,,,,
4,2023-04-16,718553,Single,single,False,683734,680570,Andrew Vaughn,Grayson Rodriguez,0,0,1,f47cd826-8eb8-4617-a1d6-d7778751e139,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,116.0,104.0,106.0,126.0,103.0,114.0,,,,0.496,0.14800000000000002,,0.22399999999999998,-0.83,1.92,,1.7,97.4,82.4,,,0.342,0.176,0.201,146.0,97.0,101.0,76.0,90.0,86.0,0.052000000000000005,0.081,-1.59,-0.49,90.0,79.9,0.153,0.333,,,,,,,,,,,,,,
5,2023-04-16,718553,Home Run,home_run,False,657757,680570,Gavin Sheets,Grayson Rodriguez,0,0,1,57c48faa-4e97-4718-a4cc-e18f8c7d4e79,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,116.0,104.0,106.0,126.0,103.0,114.0,,,,0.496,0.14800000000000002,,0.22399999999999998,-0.83,1.92,,1.7,97.4,82.4,,,0.342,0.176,0.201,146.0,97.0,101.0,76.0,90.0,86.0,0.052000000000000005,0.081,-1.59,-0.49,90.0,79.9,0.153,0.333,,,,,,,,,,,,,,
6,2023-04-16,718553,Strikeout,strikeout,True,650391,680570,Eloy Jiménez,Grayson Rodriguez,0,0,0,f249d40a-de0a-4327-9956-1fb1f8015fa1,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,116.0,104.0,106.0,126.0,103.0,114.0,,,,0.496,0.14800000000000002,,0.22399999999999998,-0.83,1.92,,1.7,97.4,82.4,,,0.342,0.176,0.201,146.0,97.0,101.0,76.0,90.0,86.0,0.052000000000000005,0.081,-1.59,-0.49,90.0,79.9,0.153,0.333,,,,,,,,,,,,,,
7,2023-04-16,718553,Home Run,home_run,False,669394,680570,Jake Burger,Grayson Rodriguez,0,0,0,715fe1cb-9488-4571-b737-d01e1244873d,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,116.0,104.0,106.0,126.0,103.0,114.0,,,,0.496,0.14800000000000002,,0.22399999999999998,-0.83,1.92,,1.7,97.4,82.4,,,0.342,0.176,0.201,146.0,97.0,101.0,76.0,90.0,86.0,0.052000000000000005,0.081,-1.59,-0.49,90.0,79.9,0.153,0.333,,,,,,,,,,,,,,
8,2023-04-16,718553,Walk,walk,False,693049,680570,Oscar Colás,Grayson Rodriguez,1,0,0,5c8b4fc0-7b8e-48b9-ba09-f70eadb78e17,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,116.0,104.0,106.0,126.0,103.0,114.0,,,,0.496,0.14800000000000002,,0.22399999999999998,-0.83,1.92,,1.7,97.4,82.4,,,0.342,0.176,0.201,146.0,97.0,101.0,76.0,90.0,86.0,0.052000000000000005,0.081,-1.59,-0.49,90.0,79.9,0.153,0.333,,,,,,,,,,,,,,
9,2023-04-16,718553,Grounded Into DP,grounded_into_double_play,True,664874,680570,Seby Zavala,Grayson Rodriguez,0,0,1,d83418d8-c135-4557-8cff-085469125572,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,116.0,104.0,106.0,126.0,103.0,114.0,,,,0.496,0.14800000000000002,,0.22399999999999998,-0.83,1.92,,1.7,97.4,82.4,,,0.342,0.176,0.201,146.0,97.0,101.0,76.0,90.0,86.0,0.052000000000000005,0.081,-1.59,-0.49,90.0,79.9,0.153,0.333,,,,,,,,,,,,,,
