,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,FF_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-05-31,717947,Walk,walk,False,592885,666201,Christian Yelich,Alek Manoah,1,0,0,36f18762-3ed6-4c6d-a454-05827caada0d,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,,,,,,,
1,2023-05-31,717947,Pop Out,field_out,True,680911,666201,Owen Miller,Alek Manoah,1,0,0,e87bf93c-ec72-416d-8382-c1d35e62b576,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,,,,,,,
2,2023-05-31,717947,Pop Out,field_out,True,642133,666201,Rowdy Tellez,Alek Manoah,1,0,0,14f18272-6036-43c5-89d3-08b3d2a722f9,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,,,,,,,
3,2023-05-31,717947,Forceout,force_out,True,661388,666201,William Contreras,Alek Manoah,1,0,1,8f43c8f0-b155-40c8-980c-9a87f07ba98b,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,,,,,,,
4,2023-05-31,717947,Groundout,field_out,True,543807,527054,George Springer,Julio Teheran,1,1,0,4d8cf0f4-891c-4c2b-a9a4-00b4edf6624a,527054.0,julioteheran,Teheran,Right,Julio Teheran,4.4,4.93,71.2,104.0,85.0,98.0,0.813,6.28,1.63,8.54,1.63,0.97,0.249,0.36200000000000004,0.11800000000000001,0.33899999999999997,0.428,83.4,94.0,107.0,89.0,99.0,109.0,105.0,90.0,104.0,100.0,,,,0.387,0.094,,0.11800000000000001,-5.82,-0.03,,-0.54,89.2,90.0,,0.285,0.368,,0.286,82.0,103.0,103.0,79.0,101.0,96.0,0.287,0.115,0.93,1.98,86.4,77.4,0.219,0.074,,,,,,,
5,2023-05-31,717947,Single,single,False,666182,527054,Bo Bichette,Julio Teheran,0,0,0,a966d8b7-4596-4f3d-82f9-8ba2247738eb,527054.0,julioteheran,Teheran,Right,Julio Teheran,4.4,4.93,71.2,104.0,85.0,98.0,0.813,6.28,1.63,8.54,1.63,0.97,0.249,0.36200000000000004,0.11800000000000001,0.33899999999999997,0.428,83.4,94.0,107.0,89.0,99.0,109.0,105.0,90.0,104.0,100.0,,,,0.387,0.094,,0.11800000000000001,-5.82,-0.03,,-0.54,89.2,90.0,,0.285,0.368,,0.286,82.0,103.0,103.0,79.0,101.0,96.0,0.287,0.115,0.93,1.98,86.4,77.4,0.219,0.074,,,,,,,
6,2023-05-31,717947,Grounded Into DP,grounded_into_double_play,True,665489,527054,Vladimir Guerrero Jr.,Julio Teheran,0,0,1,0a4b848b-d01d-4916-a457-f5211a7a4799,527054.0,julioteheran,Teheran,Right,Julio Teheran,4.4,4.93,71.2,104.0,85.0,98.0,0.813,6.28,1.63,8.54,1.63,0.97,0.249,0.36200000000000004,0.11800000000000001,0.33899999999999997,0.428,83.4,94.0,107.0,89.0,99.0,109.0,105.0,90.0,104.0,100.0,,,,0.387,0.094,,0.11800000000000001,-5.82,-0.03,,-0.54,89.2,90.0,,0.285,0.368,,0.286,82.0,103.0,103.0,79.0,101.0,96.0,0.287,0.115,0.93,1.98,86.4,77.4,0.219,0.074,,,,,,,
7,2023-05-31,717947,Walk,walk,False,605119,666201,Brian Anderson,Alek Manoah,1,0,0,38bae1f1-8a9a-4416-bba2-30a06d83c34e,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,,,,,,,
8,2023-05-31,717947,Home Run,home_run,False,647351,666201,Abraham Toro,Alek Manoah,1,0,1,a80f47ad-ce66-4e23-880c-2ff82c0aadfe,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,,,,,,,
9,2023-05-31,717947,Flyout,field_out,True,668930,666201,Brice Turang,Alek Manoah,0,0,0,928d1ea5-3f16-4c0d-97d4-63ad67f88523,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,,,,,,,
