date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vCU,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,EP%,wEP/C,vEP,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,FO%,wFO/C,vFO,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
2024-03-30,745436,Groundout,field_out,True,665487,663855,Fernando Tatis Jr.,Jordan Hicks,0,6e06ca42-a203-44fc-890f-a62f20d3986a,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,,,,,,,121.0,92.0,106.0,0.507,0.052,,0.21,0.23,,,-3.81,,-0.21,0.19,0.18,,,95.5,,84.2,94.4,81.0,,,0.263,0.421,0.194,0.145,0.319,0.377,0.337,0.484,0.122,,,,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,745438,Double,double,False,665487,641726,Fernando Tatis Jr.,Daulton Jefferies,1,da24006c-c78a-4229-b128-3683cfe777e5,641726.0,daultonjefferies,Jefferies,Right,Daulton Jefferies,- - -,9.82,4.27,14.2,104.0,84.0,98.0,0.827,7.36,2.45,14.73,2.45,0.88,0.196,0.518,0.179,0.321,0.431,,,,104.0,117.0,105.0,82.0,101.0,96.0,112.0,103.0,105.0,,,,65.0,111.0,94.0,,,,0.374,0.085,0.146,,0.246,,,6.59,-10.27,,-1.87,-2.66,,,93.3,90.5,,93.0,82.2,,,0.0,0.0,0.0,0.316,0.526,0.417,0.333,0.583,0.125,,,,,,,0.75,1.75,0.24,59.0,97.0,92.0,0.149,-6.56,87.5,0.333,0.75,0.056,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,745438,Flyout,field_out,True,665487,641726,Fernando Tatis Jr.,Daulton Jefferies,1,09601375-7f3a-4e3b-ba1b-863d85e70639,641726.0,daultonjefferies,Jefferies,Right,Daulton Jefferies,- - -,9.82,4.27,14.2,104.0,84.0,98.0,0.827,7.36,2.45,14.73,2.45,0.88,0.196,0.518,0.179,0.321,0.431,,,,104.0,117.0,105.0,82.0,101.0,96.0,112.0,103.0,105.0,,,,65.0,111.0,94.0,,,,0.374,0.085,0.146,,0.246,,,6.59,-10.27,,-1.87,-2.66,,,93.3,90.5,,93.0,82.2,,,0.0,0.0,0.0,0.316,0.526,0.417,0.333,0.583,0.125,,,,,,,0.75,1.75,0.24,59.0,97.0,92.0,0.149,-6.56,87.5,0.333,0.75,0.056,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,745438,Strikeout,strikeout,True,665487,678906,Fernando Tatis Jr.,Kai-Wei Teng,0,84ac3c3d-2433-4212-ba83-81e58191e942,678906.0,kaiweiteng,Teng,Right,Kai-Wei Teng,SFG,9.82,7.23,11.0,91.0,105.0,91.0,0.798,5.73,6.55,12.27,1.64,1.13,0.308,0.256,0.231,0.385,0.392,121.0,76.0,87.0,71.0,118.0,101.0,98.0,95.0,85.0,124.0,94.0,105.0,,,,,,,,,,0.441,0.059,,,0.279,0.186,,-2.79,,,-0.87,-2.9,-3.11,,93.6,,,92.7,85.1,82.1,,0.333,0.667,0.125,0.333,0.333,0.375,0.333,0.524,0.108,0.333,0.333,0.417,,,,,,,55.0,79.0,89.0,0.034,-2.59,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,745438,Pop Out,field_out,True,665487,678906,Fernando Tatis Jr.,Kai-Wei Teng,0,71c656f9-c922-4ce1-9f74-ecec92df46aa,678906.0,kaiweiteng,Teng,Right,Kai-Wei Teng,SFG,9.82,7.23,11.0,91.0,105.0,91.0,0.798,5.73,6.55,12.27,1.64,1.13,0.308,0.256,0.231,0.385,0.392,121.0,76.0,87.0,71.0,118.0,101.0,98.0,95.0,85.0,124.0,94.0,105.0,,,,,,,,,,0.441,0.059,,,0.279,0.186,,-2.79,,,-0.87,-2.9,-3.11,,93.6,,,92.7,85.1,82.1,,0.333,0.667,0.125,0.333,0.333,0.375,0.333,0.524,0.108,0.333,0.333,0.417,,,,,,,55.0,79.0,89.0,0.034,-2.59,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01,745437,Groundout,field_out,True,665487,502043,Fernando Tatis Jr.,Kyle Gibson,0,8795e52f-ff3c-4672-87e5-24a0dafc4ee0,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,105.0,105.0,106.0,80.0,85.0,80.0,84.0,101.0,96.0,104.0,102.0,105.0,,,,94.0,94.0,89.0,,,,0.279,0.127,0.205,,0.221,0.082,,-2.35,0.34,,0.83,0.35,-1.85,,91.5,88.9,,90.7,80.6,78.5,,0.293,0.683,0.076,0.222,0.306,0.454,0.252,0.409,0.108,0.304,0.739,0.493,,,,0.322,0.441,0.211,94.0,93.0,85.0,0.086,1.85,84.8,0.167,0.194,0.342,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01,745437,Groundout,field_out,True,665487,502043,Fernando Tatis Jr.,Kyle Gibson,0,4ee98a57-7d05-4fbf-a4c5-660a97722df4,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,105.0,105.0,106.0,80.0,85.0,80.0,84.0,101.0,96.0,104.0,102.0,105.0,,,,94.0,94.0,89.0,,,,0.279,0.127,0.205,,0.221,0.082,,-2.35,0.34,,0.83,0.35,-1.85,,91.5,88.9,,90.7,80.6,78.5,,0.293,0.683,0.076,0.222,0.306,0.454,0.252,0.409,0.108,0.304,0.739,0.493,,,,0.322,0.441,0.211,94.0,93.0,85.0,0.086,1.85,84.8,0.167,0.194,0.342,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01,745437,Home Run,home_run,False,665487,502043,Fernando Tatis Jr.,Kyle Gibson,0,6b7d381d-651d-475f-80fe-e46ec74fd546,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,105.0,105.0,106.0,80.0,85.0,80.0,84.0,101.0,96.0,104.0,102.0,105.0,,,,94.0,94.0,89.0,,,,0.279,0.127,0.205,,0.221,0.082,,-2.35,0.34,,0.83,0.35,-1.85,,91.5,88.9,,90.7,80.6,78.5,,0.293,0.683,0.076,0.222,0.306,0.454,0.252,0.409,0.108,0.304,0.739,0.493,,,,0.322,0.441,0.211,94.0,93.0,85.0,0.086,1.85,84.8,0.167,0.194,0.342,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01,745437,Pop Out,field_out,True,665487,664854,Fernando Tatis Jr.,Ryan Helsley,0,e9e82c4d-5f8c-46b7-ae64-982b1b5949a5,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.36,2.62,42.0,99.0,136.0,110.0,0.681,10.29,3.64,6.86,0.43,1.07,0.287,0.361,0.148,0.306,0.47,95.0,97.0,112.0,131.0,97.0,104.0,,,,147.0,101.0,116.0,,,,,,,,,,,0.444,,,0.49,0.066,,-0.33,,,,3.01,4.93,,99.4,,,,88.7,80.7,,0.3,0.4,0.188,0.169,0.181,0.479,,,,0.0,0.0,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-02,745439,Pop Out,field_out,True,665487,571945,Fernando Tatis Jr.,Miles Mikolas,0,b2e5b73c-0e06-4772-9649-e926321ed9cf,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,,,,,,,,,,0.238,0.257,,,0.286,0.119,0.002,-0.41,,,3.63,-2.01,-2.69,1.43,93.0,,,92.3,85.3,76.3,68.8,0.287,0.511,0.169,0.217,0.391,0.27,0.19,0.281,0.101,0.271,0.625,0.25,,,,,,,86.0,105.0,100.0,0.098,-1.48,85.6,0.333,0.5,0.174,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-02,745439,Strikeout,strikeout,True,665487,571945,Fernando Tatis Jr.,Miles Mikolas,0,1b5a639b-a2d0-45f9-bedb-c76a4ad309a5,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,,,,,,,,,,0.238,0.257,,,0.286,0.119,0.002,-0.41,,,3.63,-2.01,-2.69,1.43,93.0,,,92.3,85.3,76.3,68.8,0.287,0.511,0.169,0.217,0.391,0.27,0.19,0.281,0.101,0.271,0.625,0.25,,,,,,,86.0,105.0,100.0,0.098,-1.48,85.6,0.333,0.5,0.174,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-02,745439,Single,single,False,665487,571945,Fernando Tatis Jr.,Miles Mikolas,0,ecec2afc-255b-4226-bc91-4a1b2bc644f1,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,,,,,,,,,,0.238,0.257,,,0.286,0.119,0.002,-0.41,,,3.63,-2.01,-2.69,1.43,93.0,,,92.3,85.3,76.3,68.8,0.287,0.511,0.169,0.217,0.391,0.27,0.19,0.281,0.101,0.271,0.625,0.25,,,,,,,86.0,105.0,100.0,0.098,-1.48,85.6,0.333,0.5,0.174,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-02,745439,Single,single,False,665487,606149,Fernando Tatis Jr.,Giovanny Gallegos,1,adbb42e5-e894-4140-8d37-cffa45796bae,606149.0,giovannygallegos,Gallegos,Right,Giovanny Gallegos,STL,7.41,5.33,17.0,96.0,91.0,97.0,0.738,9.0,5.29,11.12,3.18,1.63,0.245,0.491,0.17,0.302,0.379,,,,73.0,95.0,88.0,,,,109.0,98.0,106.0,,,,,,,,,,,0.435,,,0.515,,,-4.77,,,,-1.36,,,92.2,,,,83.5,,,0.357,0.929,0.053,0.282,0.538,0.396,,,,,,,,,,,,,58.0,89.0,82.0,0.05,7.53,86.4,0.0,0.0,0.429,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-03,745440,Walk,walk,False,665487,668868,Fernando Tatis Jr.,Zack Thompson,1,a0ce3b42-37c2-4bb7-8529-65d37a561631,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,59.0,102.0,101.0,15.0,94.0,72.0,,,,64.0,102.0,96.0,,,,,,,,,,,0.36,,,0.278,0.142,,-2.98,,,,-3.08,-6.64,,90.7,,,,82.9,73.5,,0.346,0.654,0.212,0.333,0.81,0.191,,,,0.455,0.818,0.188,0.188,0.188,0.371,,,,,,,,,,,,,,,,,,,,,,,,,0.221,1.68,83.8,,,,,,,,,
2024-04-03,745440,Forceout,force_out,True,665487,668868,Fernando Tatis Jr.,Zack Thompson,1,9bd07e4d-57d8-41b0-b16f-dd132e508b90,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,59.0,102.0,101.0,15.0,94.0,72.0,,,,64.0,102.0,96.0,,,,,,,,,,,0.36,,,0.278,0.142,,-2.98,,,,-3.08,-6.64,,90.7,,,,82.9,73.5,,0.346,0.654,0.212,0.333,0.81,0.191,,,,0.455,0.818,0.188,0.188,0.188,0.371,,,,,,,,,,,,,,,,,,,,,,,,,0.221,1.68,83.8,,,,,,,,,
2024-04-03,745440,Walk,walk,False,665487,668868,Fernando Tatis Jr.,Zack Thompson,0,aa3f8a58-09f0-4bfc-9501-979b94910aec,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,59.0,102.0,101.0,15.0,94.0,72.0,,,,64.0,102.0,96.0,,,,,,,,,,,0.36,,,0.278,0.142,,-2.98,,,,-3.08,-6.64,,90.7,,,,82.9,73.5,,0.346,0.654,0.212,0.333,0.81,0.191,,,,0.455,0.818,0.188,0.188,0.188,0.371,,,,,,,,,,,,,,,,,,,,,,,,,0.221,1.68,83.8,,,,,,,,,
2024-04-03,745440,Strikeout,strikeout,True,665487,669467,Fernando Tatis Jr.,Andre Pallante,0,9a00d950-5c61-416a-85ad-9ac7b1847c5f,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,,,,,,,0.215,0.502,,,0.149,,0.134,0.91,,,0.26,-2.57,,1.18,94.8,,,95.1,88.1,,79.8,0.272,0.37,0.16,0.44,0.64,0.302,0.225,0.325,0.151,0.103,0.207,0.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-05,745361,Groundout,field_out,True,665487,663855,Fernando Tatis Jr.,Jordan Hicks,1,2ae9d025-4729-4c02-99ab-2fd8fd0a0621,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,,,,,,,121.0,92.0,106.0,0.507,0.052,,0.21,0.23,,,-3.81,,-0.21,0.19,0.18,,,95.5,,84.2,94.4,81.0,,,0.263,0.421,0.194,0.145,0.319,0.377,0.337,0.484,0.122,,,,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-05,745361,Single,single,False,665487,663855,Fernando Tatis Jr.,Jordan Hicks,1,89bebdb0-5857-477d-baf1-c92db0d9b8bf,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,,,,,,,121.0,92.0,106.0,0.507,0.052,,0.21,0.23,,,-3.81,,-0.21,0.19,0.18,,,95.5,,84.2,94.4,81.0,,,0.263,0.421,0.194,0.145,0.319,0.377,0.337,0.484,0.122,,,,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-05,745361,Strikeout,strikeout,True,665487,663855,Fernando Tatis Jr.,Jordan Hicks,0,46f64bd6-e939-422f-a979-6e33a0193a16,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,,,,,,,121.0,92.0,106.0,0.507,0.052,,0.21,0.23,,,-3.81,,-0.21,0.19,0.18,,,95.5,,84.2,94.4,81.0,,,0.263,0.421,0.194,0.145,0.319,0.377,0.337,0.484,0.122,,,,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-05,745361,Groundout,field_out,True,665487,666808,Fernando Tatis Jr.,Camilo Doval,0,c6a292d7-0899-44b9-ad36-4d21a9589c07,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.38,3.67,37.0,96.0,113.0,98.0,0.655,11.92,5.84,8.76,0.73,2.15,0.204,0.48,0.204,0.306,0.393,,,,,,,71.0,91.0,80.0,140.0,94.0,106.0,,,,94.0,102.0,95.0,,,,0.14,,0.373,,0.487,,,,-0.42,,-1.95,0.2,,,,99.6,,98.0,88.7,,,,,,0.216,0.311,0.468,0.333,0.476,0.175,,,,,,,0.26,0.5,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-06,745359,Flyout,field_out,True,665487,676775,Fernando Tatis Jr.,Keaton Winn,0,e390197e-eea7-44a8-9218-732ba95b45e6,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,,,,,,,131.0,97.0,113.0,0.192,0.263,,0.405,0.139,,,-0.95,,0.21,-2.96,-1.41,,,95.7,,88.9,94.8,87.9,,,0.214,0.5,0.272,0.321,0.607,0.356,0.41,0.692,0.066,,,,0.215,0.355,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
