date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,vFA,vFC,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ KC,Loc+ KC,Pit+ KC,KC%,CH%,wKC/C,wCH/C,vCH,vKC,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SV_ba,SV_slg,SV_whiff,FO%,wFO/C,vFO,ST_ba,ST_slg,ST_whiff,vKN (sc),EP%,KN%,wEP/C,wKN/C,vEP,KC_ba,KC_slg,KC_whiff,vSC (sc),SC%,wSC/C
2024-05-07,746718,Groundout,field_out,True,670770,668678,TJ Friedl,Zac Gallen,0,1186e151-f728-4459-81bc-1ac7ec2eaabc,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,101.0,95.0,97.0,132.0,80.0,80.0,102.0,101.0,100.0,89.0,93.0,85.0,,,,0.002,0.494,0.031,,0.092,-0.54,-1.0,,-0.99,-0.07,93.4,90.4,,94.7,86.4,0.287,0.463,0.141,,,,,,,0.25,1.0,0.4,0.286,0.476,0.304,85.0,106.0,92.0,103.0,106.0,110.0,0.273,0.108,2.38,-0.12,86.7,80.6,0.163,0.239,0.382,0.282,0.462,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,746718,Strikeout,strikeout,True,670770,668678,TJ Friedl,Zac Gallen,0,78538dce-90ac-48ac-8b99-08ecbecd95e6,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,101.0,95.0,97.0,132.0,80.0,80.0,102.0,101.0,100.0,89.0,93.0,85.0,,,,0.002,0.494,0.031,,0.092,-0.54,-1.0,,-0.99,-0.07,93.4,90.4,,94.7,86.4,0.287,0.463,0.141,,,,,,,0.25,1.0,0.4,0.286,0.476,0.304,85.0,106.0,92.0,103.0,106.0,110.0,0.273,0.108,2.38,-0.12,86.7,80.6,0.163,0.239,0.382,0.282,0.462,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,746718,Groundout,field_out,True,670770,668678,TJ Friedl,Zac Gallen,0,e5309220-87a3-4daf-ae26-5d992555b880,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,101.0,95.0,97.0,132.0,80.0,80.0,102.0,101.0,100.0,89.0,93.0,85.0,,,,0.002,0.494,0.031,,0.092,-0.54,-1.0,,-0.99,-0.07,93.4,90.4,,94.7,86.4,0.287,0.463,0.141,,,,,,,0.25,1.0,0.4,0.286,0.476,0.304,85.0,106.0,92.0,103.0,106.0,110.0,0.273,0.108,2.38,-0.12,86.7,80.6,0.163,0.239,0.382,0.282,0.462,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,746718,Pop Out,field_out,True,670770,573009,TJ Friedl,Joe Mantiply,0,72b8b457-9394-4245-8dc0-15e913dcba2d,573009.0,joemantiply,Mantiply,Left,Joe Mantiply,ARI,4.21,3.49,36.1,103.0,78.0,97.0,0.766,7.43,2.48,8.42,0.0,1.33,0.273,0.391,0.155,0.327,0.39,103.0,85.0,78.0,80.0,104.0,93.0,,,,,,,,,,0.435,0.036,,,,1.25,,,2.46,,89.3,,,89.2,,0.0,0.0,0.6,0.227,0.348,0.154,,,,,,,,,,62.0,105.0,102.0,,,,,0.275,,-0.83,81.1,,0.278,0.417,0.333,0.257,0.4,0.337,87.0,101.0,102.0,0.254,-0.67,79.5,,,,,,,,,,,,,,,,,,,,,
2024-05-08,746717,Single,single,False,670770,656756,TJ Friedl,Jordan Montgomery,1,056666bb-7334-4605-952d-edbb46d49b6d,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,,,,,,,0.332,0.164,,,0.022,-1.97,,,-1.73,4.12,91.9,,,91.7,83.4,0.34,0.44,0.17,0.371,0.567,0.135,,,,,,,0.0,0.0,0.7,97.0,96.0,90.0,,,,,0.19,,-2.03,82.8,,0.268,0.437,0.315,0.319,0.638,0.382,108.0,102.0,105.0,0.292,-0.37,79.0,,,,,,,,,,,,,,,,,,,,,
2024-05-08,746717,Groundout,field_out,True,670770,656756,TJ Friedl,Jordan Montgomery,0,33fbfcac-70ce-4f6a-b827-d66bd709a451,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,,,,,,,0.332,0.164,,,0.022,-1.97,,,-1.73,4.12,91.9,,,91.7,83.4,0.34,0.44,0.17,0.371,0.567,0.135,,,,,,,0.0,0.0,0.7,97.0,96.0,90.0,,,,,0.19,,-2.03,82.8,,0.268,0.437,0.315,0.319,0.638,0.382,108.0,102.0,105.0,0.292,-0.37,79.0,,,,,,,,,,,,,,,,,,,,,
2024-05-08,746717,Bunt Groundout,field_out,True,670770,656756,TJ Friedl,Jordan Montgomery,0,eb83070f-3c13-4e9b-9c93-3afbfe4ead39,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,,,,,,,0.332,0.164,,,0.022,-1.97,,,-1.73,4.12,91.9,,,91.7,83.4,0.34,0.44,0.17,0.371,0.567,0.135,,,,,,,0.0,0.0,0.7,97.0,96.0,90.0,,,,,0.19,,-2.03,82.8,,0.268,0.437,0.315,0.319,0.638,0.382,108.0,102.0,105.0,0.292,-0.37,79.0,,,,,,,,,,,,,,,,,,,,,
2024-05-08,746717,Single,single,False,670770,656464,TJ Friedl,Kevin Ginkel,1,0efbabdf-926f-4004-a9a4-8e2bbf276d32,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,ARI,2.55,3.36,42.1,104.0,105.0,105.0,0.768,9.14,1.49,8.5,0.64,1.27,0.262,0.402,0.115,0.352,0.407,89.0,105.0,99.0,88.0,103.0,101.0,134.0,103.0,115.0,,,,,,,0.108,0.523,,,0.369,0.98,,,1.28,-0.37,96.0,,,94.5,87.6,0.235,0.346,0.184,0.286,0.286,0.116,,,,,,,0.246,0.41,0.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-09,746715,Flyout,field_out,True,670770,677944,TJ Friedl,Slade Cecconi,0,dfdeb772-5070-4f0a-ae22-9ae23e1e9c11,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,92.0,108.0,104.0,,,,114.0,103.0,105.0,,,,,,,,0.546,,,0.221,-1.16,,,,-0.57,94.1,,,,84.8,0.317,0.54,0.155,,,,,,,,,,0.258,0.435,0.193,101.0,99.0,101.0,,,,,0.145,,-0.62,81.9,,0.188,0.438,0.289,0.227,0.432,0.26,103.0,101.0,108.0,0.087,-0.78,74.7,,,,,,,,,,,,,,,,,,,,,
2024-05-09,746715,Flyout,field_out,True,670770,677944,TJ Friedl,Slade Cecconi,0,8c80e598-ba55-4cdb-90d1-6da2474efe80,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,92.0,108.0,104.0,,,,114.0,103.0,105.0,,,,,,,,0.546,,,0.221,-1.16,,,,-0.57,94.1,,,,84.8,0.317,0.54,0.155,,,,,,,,,,0.258,0.435,0.193,101.0,99.0,101.0,,,,,0.145,,-0.62,81.9,,0.188,0.438,0.289,0.227,0.432,0.26,103.0,101.0,108.0,0.087,-0.78,74.7,,,,,,,,,,,,,,,,,,,,,
2024-05-09,746715,Flyout,field_out,True,670770,677944,TJ Friedl,Slade Cecconi,0,b05a29eb-aef3-43fc-9f69-39689c1e3b6b,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,92.0,108.0,104.0,,,,114.0,103.0,105.0,,,,,,,,0.546,,,0.221,-1.16,,,,-0.57,94.1,,,,84.8,0.317,0.54,0.155,,,,,,,,,,0.258,0.435,0.193,101.0,99.0,101.0,,,,,0.145,,-0.62,81.9,,0.188,0.438,0.289,0.227,0.432,0.26,103.0,101.0,108.0,0.087,-0.78,74.7,,,,,,,,,,,,,,,,,,,,,
2024-05-09,746715,Single,single,False,670770,663531,TJ Friedl,Logan Allen,1,0db81eb9-7be1-4b3b-b45e-82572ac45bd8,663531.0,loganallen,"Allen, L.S.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,61.0,98.0,88.0,,,,91.0,98.0,86.0,92.0,99.0,97.0,,,,,0.483,0.15,,0.183,-1.5,0.37,,,-2.18,91.2,85.4,,,78.6,0.563,0.875,0.132,0.348,0.652,0.053,0.138,0.138,0.25,0.263,0.316,0.235,0.231,0.308,0.273,101.0,94.0,97.0,,,,,0.183,,-1.11,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-09,746715,Groundout,field_out,True,670770,623149,TJ Friedl,Paul Sewald,0,1222b00a-f519-4416-88d0-cbb5218338b8,623149.0,paulsewald,Sewald,Right,Paul Sewald,ARI,3.22,3.85,22.1,105.0,111.0,108.0,0.801,8.87,1.61,6.04,1.61,0.53,0.305,0.39,0.271,0.39,0.52,112.0,106.0,105.0,,,,110.0,103.0,114.0,,,,,,,,0.64,,,0.348,0.33,,,,2.56,91.3,,,,82.7,0.208,0.415,0.207,,,,,,,,,,0.143,0.286,0.27,87.0,62.0,70.0,,,,,0.012,,1.37,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,745340,Groundout,field_out,True,670770,657277,TJ Friedl,Logan Webb,0,9c76188f-2b4e-4853-9b16-f0c890650fa5,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,,,,0.388,0.048,0.011,,0.223,1.24,5.55,,1.02,0.18,92.3,90.3,,92.2,83.5,0.1,0.15,0.39,0.276,0.346,0.15,,,,,,,0.247,0.323,0.227,132.0,105.0,115.0,,,,,0.329,,0.28,87.4,,,,,0.283,0.405,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,745340,Groundout,field_out,True,670770,657277,TJ Friedl,Logan Webb,0,5879dec8-fc2b-4cf5-94da-fb8b81575092,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,,,,0.388,0.048,0.011,,0.223,1.24,5.55,,1.02,0.18,92.3,90.3,,92.2,83.5,0.1,0.15,0.39,0.276,0.346,0.15,,,,,,,0.247,0.323,0.227,132.0,105.0,115.0,,,,,0.329,,0.28,87.4,,,,,0.283,0.405,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,745340,Double,double,False,670770,657277,TJ Friedl,Logan Webb,1,1a312cf0-4507-4888-a970-db1b9f5fdec1,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,,,,0.388,0.048,0.011,,0.223,1.24,5.55,,1.02,0.18,92.3,90.3,,92.2,83.5,0.1,0.15,0.39,0.276,0.346,0.15,,,,,,,0.247,0.323,0.227,132.0,105.0,115.0,,,,,0.329,,0.28,87.4,,,,,0.283,0.405,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,745340,Strikeout,strikeout,True,670770,657277,TJ Friedl,Logan Webb,0,5edc8f57-6ce6-49b0-be28-3397024ee369,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,,,,0.388,0.048,0.011,,0.223,1.24,5.55,,1.02,0.18,92.3,90.3,,92.2,83.5,0.1,0.15,0.39,0.276,0.346,0.15,,,,,,,0.247,0.323,0.227,132.0,105.0,115.0,,,,,0.329,,0.28,87.4,,,,,0.283,0.405,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,745340,Flyout,field_out,True,670770,643511,TJ Friedl,Tyler Rogers,0,c84aa7bd-0a76-4d24-a52b-3d8af27f0925,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.15,2.48,45.2,106.0,126.0,105.0,0.839,6.7,0.59,9.66,0.79,2.1,0.304,0.372,0.284,0.236,0.532,109.0,106.0,94.0,114.0,111.0,106.0,145.0,97.0,103.0,,,,,,,0.622,0.008,,,0.371,-4.89,,,1.34,-1.38,82.3,,,82.4,73.8,,,,0.284,0.358,0.143,,,,,,,0.246,0.478,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,745344,Strikeout,strikeout,True,670770,696131,TJ Friedl,Mason Black,0,255daf09-d5e9-4f4a-8e99-8a3888837c2c,696131.0,masonblack,Black,Right,Mason Black,SFG,8.79,9.14,14.1,98.0,94.0,94.0,0.883,6.28,4.4,13.19,2.51,0.6,0.25,0.385,0.173,0.346,0.441,78.0,100.0,90.0,88.0,93.0,87.0,113.0,93.0,97.0,,,,,,,0.27,0.3,,,0.395,-4.21,,,-3.32,-1.39,91.9,,,91.9,80.8,0.375,0.75,0.2,0.333,0.667,0.091,,,,,,,0.0,0.0,0.25,97.0,102.0,82.0,,,,,0.034,,-15.36,87.3,,,,,0.75,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,745344,Pop Out,field_out,True,670770,696131,TJ Friedl,Mason Black,0,5bd27af1-50fb-49bc-b9b1-abf4c8587815,696131.0,masonblack,Black,Right,Mason Black,SFG,8.79,9.14,14.1,98.0,94.0,94.0,0.883,6.28,4.4,13.19,2.51,0.6,0.25,0.385,0.173,0.346,0.441,78.0,100.0,90.0,88.0,93.0,87.0,113.0,93.0,97.0,,,,,,,0.27,0.3,,,0.395,-4.21,,,-3.32,-1.39,91.9,,,91.9,80.8,0.375,0.75,0.2,0.333,0.667,0.091,,,,,,,0.0,0.0,0.25,97.0,102.0,82.0,,,,,0.034,,-15.36,87.3,,,,,0.75,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,745344,Strikeout,strikeout,True,670770,573124,TJ Friedl,Taylor Rogers,0,571aa513-9f2a-4f29-bbd6-7d2e486d01a2,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.15,3.15,37.2,96.0,94.0,96.0,0.763,9.8,3.11,7.88,0.96,1.05,0.19,0.39,0.25,0.28,0.453,,,,79.0,96.0,90.0,109.0,95.0,101.0,,,,,,,0.495,,,,0.505,,,,1.7,-1.03,,,,93.3,79.5,,,,0.159,0.232,0.136,,,,,,,0.306,0.569,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,745344,Hit By Pitch,hit_by_pitch,False,670770,669062,TJ Friedl,Erik Miller,0,557c2efe-7357-4403-8412-d421b0106d87,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.35,3.05,43.0,97.0,109.0,99.0,0.715,10.05,4.6,6.28,1.26,1.59,0.163,0.519,0.202,0.317,0.393,96.0,96.0,92.0,,,,130.0,99.0,109.0,,,,,,,,0.474,,,0.175,0.26,,,,-1.79,96.8,,,,82.6,0.219,0.406,0.293,,,,,,,,,,0.25,0.5,0.341,116.0,98.0,105.0,,,,,0.35,,1.88,85.1,,,,,0.159,0.238,0.31,,,,0.001,3.88,81.1,,,,,,,,,,,,,,,,,,,,,
2024-05-11,745344,Groundout,field_out,True,670770,663546,TJ Friedl,Sean Hjelle,0,b3da8bb4-9eb4-4668-b682-290c8d70eb46,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,101.0,107.0,104.0,,,,70.0,88.0,79.0,,,,0.552,,0.1,,,,-0.2,,0.44,,,92.5,,94.6,,,,,0.333,0.424,0.104,,,,0.182,0.455,0.1,,,,,,,109.0,103.0,112.0,0.348,,-0.14,,,85.6,0.178,0.384,0.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,745345,Hit By Pitch,hit_by_pitch,False,670770,690986,TJ Friedl,Kyle Harrison,0,6fab8da8-4b26-40fc-85ca-04915ea560b3,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,96.0,100.0,92.0,,,,93.0,107.0,97.0,,,,,,,,0.61,,,0.004,0.69,,,,-11.76,92.7,,,,88.2,0.237,0.377,0.212,,,,,,,,,,0.333,0.667,0.5,73.0,94.0,89.0,,,,,0.2,,-2.37,85.4,,,,,0.306,0.471,0.224,89.0,94.0,95.0,0.186,-0.51,81.3,0.295,0.477,0.302,,,,,,,,,,,,,,,,,,
2024-05-29,746706,Walk,walk,False,670770,669467,TJ Friedl,Andre Pallante,0,e8913760-9dfa-4b6c-b97a-7631fdbfcb60,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,,,,0.215,0.502,,,0.149,0.91,,,0.26,-2.57,94.8,,,95.1,88.1,0.272,0.37,0.16,0.225,0.325,0.151,,,,,,,0.44,0.64,0.302,,,,93.0,101.0,108.0,0.134,,1.18,,,79.8,0.103,0.207,0.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,746706,Groundout,field_out,True,670770,669467,TJ Friedl,Andre Pallante,0,0c5751a3-fc53-4928-b8e5-f926cafc577f,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,,,,0.215,0.502,,,0.149,0.91,,,0.26,-2.57,94.8,,,95.1,88.1,0.272,0.37,0.16,0.225,0.325,0.151,,,,,,,0.44,0.64,0.302,,,,93.0,101.0,108.0,0.134,,1.18,,,79.8,0.103,0.207,0.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,746706,Strikeout,strikeout,True,670770,669467,TJ Friedl,Andre Pallante,0,1ebbc396-54fa-41cd-8c43-64466b1043d8,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,,,,0.215,0.502,,,0.149,0.91,,,0.26,-2.57,94.8,,,95.1,88.1,0.272,0.37,0.16,0.225,0.325,0.151,,,,,,,0.44,0.64,0.302,,,,93.0,101.0,108.0,0.134,,1.18,,,79.8,0.103,0.207,0.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,746706,Flyout,field_out,True,670770,552640,TJ Friedl,Andrew Kittredge,0,88d7b0cb-32fe-496c-b2b3-e37321e1e901,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,STL,3.53,4.57,43.1,106.0,116.0,111.0,0.754,8.93,2.7,8.1,1.66,1.16,0.197,0.484,0.156,0.279,0.438,98.0,115.0,116.0,97.0,103.0,102.0,133.0,106.0,117.0,171.0,88.0,76.0,,,,0.392,0.114,0.009,,0.485,0.02,-5.76,,-0.46,0.45,93.7,88.2,,94.6,88.1,0.217,0.348,0.22,0.293,0.466,0.112,,,,,,,0.2,0.45,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,746706,Walk,walk,False,670770,664854,TJ Friedl,Ryan Helsley,0,dcc06dc4-506b-444a-90a3-7d8dd7c3a9e2,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.36,2.62,42.0,99.0,136.0,110.0,0.681,10.29,3.64,6.86,0.43,1.07,0.287,0.361,0.148,0.306,0.47,131.0,97.0,104.0,,,,147.0,101.0,116.0,,,,,,,,0.444,,,0.49,-0.33,,,,3.01,99.4,,,,88.7,0.3,0.4,0.188,,,,,,,,,,0.169,0.181,0.479,,,,,,,,,,,,,0.0,0.0,0.455,,,,95.0,97.0,112.0,0.066,4.93,80.7,,,,,,,,,,,,,,,,,,,,,
2024-05-31,746877,Strikeout,strikeout,True,670770,665871,TJ Friedl,Javier Assad,0,4a56568a-20d3-481a-85b8-77b973a828d3,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,72.0,106.0,97.0,78.0,99.0,91.0,121.0,99.0,106.0,98.0,97.0,94.0,,,,0.37,0.185,0.202,,0.096,-0.69,-1.88,,1.32,-3.1,91.9,87.9,,91.7,80.2,0.326,0.478,0.238,0.213,0.309,0.097,,,,0.333,0.737,0.174,0.261,0.609,0.318,79.0,90.0,86.0,,,,,0.037,,-1.03,84.3,,0.163,0.245,0.31,0.25,0.25,0.091,98.0,106.0,101.0,0.11,0.3,76.7,,,,,,,,,,,,,,,,,,,,,
2024-05-31,746877,Strikeout,strikeout,True,670770,665871,TJ Friedl,Javier Assad,0,ccc9c207-0334-44c2-b1f6-85170074a700,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,72.0,106.0,97.0,78.0,99.0,91.0,121.0,99.0,106.0,98.0,97.0,94.0,,,,0.37,0.185,0.202,,0.096,-0.69,-1.88,,1.32,-3.1,91.9,87.9,,91.7,80.2,0.326,0.478,0.238,0.213,0.309,0.097,,,,0.333,0.737,0.174,0.261,0.609,0.318,79.0,90.0,86.0,,,,,0.037,,-1.03,84.3,,0.163,0.245,0.31,0.25,0.25,0.091,98.0,106.0,101.0,0.11,0.3,76.7,,,,,,,,,,,,,,,,,,,,,
2024-05-31,746877,Flyout,field_out,True,670770,665871,TJ Friedl,Javier Assad,0,e60ae384-45b4-4caf-bc0b-3d6790d16249,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,72.0,106.0,97.0,78.0,99.0,91.0,121.0,99.0,106.0,98.0,97.0,94.0,,,,0.37,0.185,0.202,,0.096,-0.69,-1.88,,1.32,-3.1,91.9,87.9,,91.7,80.2,0.326,0.478,0.238,0.213,0.309,0.097,,,,0.333,0.737,0.174,0.261,0.609,0.318,79.0,90.0,86.0,,,,,0.037,,-1.03,84.3,,0.163,0.245,0.31,0.25,0.25,0.091,98.0,106.0,101.0,0.11,0.3,76.7,,,,,,,,,,,,,,,,,,,,,
2024-05-31,746877,Strikeout,strikeout,True,670770,592767,TJ Friedl,Drew Smyly,0,d9f8884c-d9b0-48ce-8bb6-28ebcb0af8c6,592767.0,drewsmyly,Smyly,Left,Drew Smyly,CHC,3.09,3.44,35.0,101.0,95.0,102.0,0.766,8.23,4.11,7.97,1.29,0.69,0.26,0.42,0.2,0.26,0.435,,,,79.0,97.0,89.0,,,,92.0,104.0,93.0,,,,0.461,,0.031,,,,-5.44,,0.62,,,88.8,,92.7,,,,,0.26,0.42,0.165,,,,0.333,0.333,0.333,,,,,,,110.0,105.0,114.0,0.507,,-0.22,,,80.1,0.218,0.372,0.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
