date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,vKN (sc),Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,KN%,wFS/C,wKC/C,wKN/C,vFS,vKC,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,FO%,wFO/C,vFO,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff
2023-05-16,6:46 PM.,SF,PHI,away,Clear.,64,502171,1B,3,1,2,0,0,0,0,0,1,1,0,0.214,0.267,0.452,0.719,502171,alexcobb,Cobb,Right,Alex Cobb,SFG,3.87,4.73,151.1,102.0,91.0,100.0,0.808,7.79,2.2,9.69,1.13,2.6,0.216,0.43,0.142,0.356,0.399,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,-3.47,-1.31,,95.8,,86.2,,,,0.333,0.542,0.306,,,,,,,92.0,103.0,96.0,0.397,,0.33,,94.5,,0.28,0.435,0.129,0.379,0.638,0.32,,,,,,,,,,,78.0,103.0,103.0,0.388,0.162,,0.2,-1.38,,89.5,83.6,0.239,0.386,0.246,115.0,95.0,103.0,,,,,,,,,
2023-05-15,6:46 PM.,SF,PHI,away,Clear.,60,622072,PH,1,0,0,0,0,0,0,0,0,1,1,0.179,0.22,0.436,0.656,622072,alexwood,Wood,Left,Alex Wood,SFG,4.33,4.64,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.393,0.138,0.285,0.413,78.0,103.0,99.0,,,,110.0,93.0,95.0,,0.261,0.292,,-0.8,-0.33,,85.2,82.4,,,,0.288,0.441,0.25,0.273,0.388,0.154,,,,80.0,95.0,88.0,0.446,,0.12,,91.5,,0.234,0.433,0.242,,,,,,,,,,,,,,,,,,0.001,,,-5.8,,,83.6,,,,,,,,,,,,,,,
2023-05-14,1:10 PM.,COL,PHI,away,Cloudy.,55,607536,DH,1,0,0,0,0,0,0,0,0,1,1,0.184,0.225,0.447,0.672,607536,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.202,0.441,0.122,0.391,0.437,47.0,105.0,95.0,68.0,105.0,90.0,65.0,99.0,96.0,0.184,0.236,0.122,1.13,-0.2,-3.3,88.8,84.2,84.1,0.239,0.431,0.127,0.246,0.549,0.2,0.435,0.681,0.139,,,,67.0,103.0,88.0,0.283,,-0.86,,88.7,,0.349,0.529,0.091,0.261,0.41,0.32,,,,,,,,,,,,,,,0.176,,,-1.91,,,80.6,,,,96.0,105.0,105.0,,,,,,,,,
2023-05-13,6:12 PM.,COL,PHI,away,Overcast.,57,663372,1B,4,1,2,1,0,0,1,0,0,1,2,0.189,0.231,0.459,0.69,663372,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.241,0.331,0.188,0.248,0.448,93.0,90.0,96.0,96.0,100.0,93.0,95.0,106.0,105.0,0.278,0.313,0.147,-0.01,1.27,2.91,94.8,84.1,88.6,0.25,0.295,0.225,0.178,0.289,0.163,0.08,0.08,0.421,91.0,110.0,117.0,103.0,99.0,95.0,0.173,0.089,-4.88,-2.31,94.3,79.7,0.475,0.675,0.15,0.333,0.4,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-01,7:10 PM.,LAD,PHI,away,Partly Cloudy.,59,664062,P,4,0,0,0,0,0,0,0,0,0,1,0.152,0.2,0.424,0.624,664062,tonygonsolin,Gonsolin,Right,Tony Gonsolin,LAD,4.98,5.89,103.0,97.0,97.0,98.0,0.803,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.388,,,,80.0,99.0,91.0,90.0,103.0,108.0,0.395,0.183,,1.42,-0.82,,92.4,,86.8,0.221,0.436,0.157,0.268,0.439,0.253,,,,107.0,83.0,90.0,,,,,0.151,,-2.12,,80.9,,,,0.313,0.656,0.209,,,,,,,,,,,120.0,98.0,106.0,0.272,,,0.21,,,83.0,,0.181,0.315,0.27,,,,,,,,,,,,
2023-04-30,6:10 PM.,HOU,PHI,away,Roof Closed.,73,664353,DH,4,1,1,0,0,1,1,0,0,2,0,0.172,0.226,0.483,0.709,664353,joseurquidy,Urquidy,Right,José Urquidy,HOU,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.202,0.266,0.391,93.0,107.0,106.0,104.0,100.0,102.0,120.0,100.0,108.0,0.385,0.188,0.216,-1.58,-1.1,1.98,93.1,86.1,80.6,0.287,0.632,0.193,0.262,0.476,0.368,0.172,0.259,0.352,95.0,106.0,104.0,83.0,109.0,99.0,0.096,0.115,-1.38,0.77,93.8,79.6,0.405,0.432,0.059,0.174,0.261,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29,4:10 PM.,HOU,PHI,away,Roof Closed.,73,664299,1B,3,1,1,0,0,1,2,0,1,0,1,0.16,0.222,0.4,0.622,664299,cristianjavier,Javier,Right,Cristian Javier,HOU,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.399,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,0.584,0.3,0.041,0.44,-0.09,-1.29,92.7,83.7,79.5,0.236,0.455,0.265,0.211,0.367,0.287,0.28,0.36,0.392,,,,,,,,,,,,,,,,0.268,0.366,0.195,,,,,,,,,,,,,,,0.075,,,-1.17,,,76.6,,,,91.0,99.0,102.0,,,,,,,,,
2023-04-27,1:06 PM.,SEA,PHI,home,Cloudy.,55,669923,1B,3,0,1,0,0,0,1,0,0,0,0,0.136,0.174,0.273,0.447,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.407,0.177,0.327,0.482,94.0,107.0,111.0,97.0,111.0,105.0,126.0,106.0,112.0,0.394,0.197,0.018,1.34,1.03,-5.31,96.1,86.6,86.3,0.234,0.392,0.28,0.264,0.377,0.22,0.5,0.9,0.125,,,,106.0,110.0,109.0,0.216,,0.43,,95.8,,0.261,0.383,0.131,0.265,0.458,0.159,,,,,,,,,,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.143,0.286,0.357,,,,,,,,,,,,
2023-04-23,12:05 PM.,COL,PHI,home,Sunny.,63,570632,1B,3,1,1,0,0,1,1,0,0,1,2,0.105,0.15,0.263,0.413,570632,joseurena,Ureña,Right,José Ureña,- - -,6.45,5.77,44.2,99.0,90.0,93.0,0.803,5.84,4.43,10.07,2.62,1.34,0.205,0.53,0.093,0.411,0.372,61.0,98.0,82.0,90.0,95.0,88.0,101.0,103.0,105.0,0.217,0.253,0.243,-4.06,-0.94,-0.46,95.4,87.4,86.2,0.351,1.0,0.075,0.214,0.452,0.36,0.22,0.39,0.258,,,,107.0,98.0,98.0,0.288,,-1.62,,95.0,,0.339,0.589,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,6:40 PM.,CWS,PHI,away,Clear.,54,608337,1B,2,0,0,0,0,0,0,0,0,1,0,0.063,0.118,0.063,0.181,608337,lucasgiolito,Giolito,Right,Lucas Giolito,- - -,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.343,0.413,99.0,100.0,107.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.283,-0.85,-0.25,-0.2,93.1,80.9,84.0,0.262,0.546,0.2,0.236,0.438,0.345,0.209,0.442,0.352,81.0,76.0,78.0,,,,,0.015,,-3.72,,77.9,,,,0.5,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-16,2:24 PM.,CIN,PHI,away,Partly Cloudy.,57,570666,SS,2,0,0,0,0,0,0,0,0,0,4,0.071,0.133,0.071,0.204,570666,luiscessa,Cessa,Right,Luis Cessa,CIN,9.0,9.18,26.0,102.0,84.0,98.0,0.876,3.81,4.15,15.92,1.04,1.52,0.213,0.398,0.167,0.333,0.432,88.0,105.0,110.0,50.0,97.0,77.0,102.0,103.0,104.0,0.235,0.376,0.222,-1.2,-2.29,-1.48,91.9,86.3,81.2,0.355,0.581,0.053,0.389,0.5,0.125,0.346,0.462,0.259,,,,87.0,105.0,96.0,0.166,,-7.56,,92.0,,0.522,0.957,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-15,4:11 PM.,CIN,PHI,away,Partly Cloudy.,79,668933,1B,2,0,0,0,0,0,0,0,0,1,1,0.083,0.154,0.083,0.237,668933,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.164,0.302,0.435,,,,,,,166.0,102.0,114.0,,0.373,0.0,,-0.37,-25.75,,90.4,88.3,,,,0.221,0.461,0.3289999999999999,,,,,,,57.0,90.0,82.0,0.097,,-1.17,,96.5,,0.286,0.429,0.1,,,,116.0,98.0,100.0,0.529,0.15,95.8,0.292,0.436,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-13,6:41 PM.,CIN,PHI,away,Clear.,82,666157,PH,1,0,0,0,0,0,0,0,0,1,1,0.1,0.182,0.1,0.282,666157,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.137,0.314,0.412,78.0,99.0,88.0,103.0,106.0,100.0,,,,0.464,,0.125,-0.45,,-4.06,93.2,87.3,,0.297,0.578,0.19,,,,0.471,0.706,0.326,97.0,94.0,97.0,92.0,102.0,101.0,0.053,0.358,-7.52,-2.74,93.4,79.6,0.7,1.0,0.0,0.286,0.536,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-12,4:07 PM.,MIA,PHI,home,Sunny.,84,665795,1B,2,1,1,0,0,0,0,0,0,1,0,0.111,0.2,0.111,0.311,665795,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.347,91.0,98.0,99.0,106.0,95.0,92.0,115.0,98.0,104.0,0.279,0.081,0.314,0.19,-0.71,1.29,96.2,92.9,88.2,0.211,0.366,0.191,0.222,0.444,0.306,0.186,0.3,0.363,109.0,102.0,103.0,109.0,86.0,82.0,0.093,0.234,-0.3,-0.37,96.1,84.6,0.28,0.44,0.233,0.24,0.38,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10,6:42 PM.,MIA,PHI,home,Clear.,64,645261,1B,5,0,0,0,0,0,0,0,0,1,2,0.0,0.125,0.0,0.125,645261,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,MIA,4.14,4.33,184.2,105.0,113.0,108.0,0.771,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.343,0.452,108.0,104.0,107.0,111.0,111.0,107.0,116.0,103.0,110.0,0.213,0.201,0.273,-0.27,0.72,-0.43,98.0,91.1,89.9,0.253,0.448,0.267,0.227,0.364,0.352,0.282,0.401,0.299,134.0,99.0,105.0,115.0,106.0,108.0,0.29,0.022,1.72,-0.52,97.6,86.1,0.237,0.366,0.124,0.308,0.308,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-07,3:06 PM.,CIN,PHI,home,Partly Cloudy.,57,668881,1B,2,0,0,0,0,0,0,0,1,1,0,0.0,0.333,0.0,0.333,668881,huntergreene,"Greene, H",Right,Hunter Greene,CIN,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.241,0.407,0.128,0.345,0.42,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.404,0.053,-0.95,0.16,-2.39,98.3,91.1,87.3,0.265,0.518,0.252,0.229,0.416,0.392,0.304,0.478,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-09,5:09 PM.,NYM,PHI,away,Clear.,66,500779,PH,1,0,0,0,0,0,0,0,0,1,2,0.4,0.4,0.6,1.0,500779,josequintana,Quintana,Left,Jose Quintana,NYM,3.75,4.52,170.1,97.0,83.0,93.0,0.801,7.13,3.33,7.93,1.16,1.35,0.224,0.407,0.173,0.344,0.337,70.0,100.0,97.0,70.0,92.0,85.0,,,,0.225,,0.193,-0.32,,0.5,90.7,85.7,,0.227,0.427,0.169,,,,0.203,0.26,0.367,110.0,100.0,99.0,76.0,97.0,91.0,0.304,0.278,0.82,-0.04,90.8,77.7,0.249,0.431,0.131,0.265,0.444,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.195,0.366,0.284,,,
2024-10-08,5:09 PM.,NYM,PHI,away,Partly Cloudy.,68,640455,PH,1,0,0,0,0,0,0,0,0,1,0,0.5,0.5,0.75,1.25,640455,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,83.0,98.0,95.0,88.0,103.0,99.0,88.0,88.0,93.0,0.113,0.251,0.118,1.13,0.37,-1.19,92.3,85.3,79.5,0.167,0.295,0.311,0.174,0.435,0.32,0.25,0.438,0.254,,,,95.0,100.0,97.0,0.447,,1.36,,92.3,,0.201,0.333,0.21,,,,84.0,88.0,85.0,0.071,0.97,88.4,0.222,0.25,0.179,,,,,,,,,,,,,,,,,,,,,,,,,0.193,0.311,0.388
2024-10-06,4:09 PM.,NYM,PHI,home,Sunny.,76,622663,LF,2,0,1,0,0,0,0,0,0,0,0,0.667,0.667,1.0,1.667,622663,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,101.0,104.0,102.0,143.0,100.0,111.0,0.355,0.242,0.075,0.15,0.26,-3.63,96.2,86.1,85.6,0.243,0.392,0.218,0.263,0.342,0.284,0.358,0.66,0.186,,,,90.0,98.0,94.0,0.248,,1.24,,95.6,,0.278,0.414,0.122,,,,92.0,91.0,89.0,0.081,1.05,92.6,0.2,0.3,0.26,,,,,,,,,,,,,,,,,,,,,,,,,0.139,0.238,0.386
2024-10-05,4:09 PM.,NYM,PHI,home,Sunny.,77,673540,PH,1,0,1,1,0,0,1,0,0,0,0,1.0,1.0,2.0,3.0,673540,kodaisenga,Senga,Right,Kodai Senga,NYM,3.38,4.62,5.1,102.0,110.0,103.0,0.75,15.19,1.69,3.38,1.69,0.67,0.444,0.333,0.333,0.333,0.452,,,,122.0,98.0,99.0,90.0,86.0,91.0,0.397,0.11,,5.29,2.13,,95.8,,81.8,0.0,0.0,0.313,,,,,,,155.0,163.0,226.0,,,,,0.014,,19.61,,70.8,,,,,,,88.0,106.0,93.0,0.151,-4.65,92.3,0.25,1.0,0.143,,,,,,,,,,,,,0.2,0.2,0.333,,,,0.329,1.41,83.1,,,,,,
2024-09-29,3:05 PM.,WSH,PHI,away,Overcast.,69,663623,LF,2,1,1,0,0,0,0,0,1,1,0,0.219,0.258,0.447,0.705,663623,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.41,4.31,187.2,103.0,94.0,101.0,0.803,7.48,2.49,8.3,1.39,1.2,0.241,0.424,0.181,0.334,0.462,99.0,91.0,93.0,82.0,104.0,97.0,110.0,115.0,117.0,0.379,0.003,0.035,0.44,-14.34,1.34,93.9,88.4,85.9,0.204,0.381,0.235,,,,0.125,0.125,0.349,110.0,104.0,106.0,97.0,102.0,102.0,0.205,0.313,-0.64,0.24,93.3,81.1,0.325,0.497,0.149,0.226,0.42,0.251,78.0,102.0,93.0,0.065,0.06,89.9,0.283,0.522,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-28,4:05 PM.,WSH,PHI,away,Partly Cloudy.,84,669022,LF,0,0,0,0,0,0,0,0,0,0,0,0.214,0.241,0.446,0.687,669022,mackenziegore,Gore,Left,MacKenzie Gore,WSN,3.9,4.2,166.1,98.0,110.0,101.0,0.752,9.79,3.52,9.25,0.81,1.11,0.26,0.376,0.156,0.3,0.433,92.0,91.0,94.0,124.0,98.0,103.0,89.0,92.0,92.0,0.553,0.158,0.093,-0.02,-0.77,-1.35,96.0,85.9,90.6,0.281,0.418,0.226,0.255,0.422,0.323,0.28,0.48,0.512,104.0,104.0,102.0,,,,,0.196,,0.62,,82.8,,,,0.218,0.296,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.5,0.417
2024-09-27,6:45 PM.,WSH,PHI,away,Overcast.,76,592866,1B,2,0,0,0,0,0,0,0,0,0,0,0.214,0.241,0.446,0.687,592866,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.03,3.17,66.2,104.0,81.0,94.0,0.796,7.97,2.43,6.89,0.41,1.17,0.279,0.41,0.148,0.311,0.382,70.0,102.0,91.0,63.0,110.0,96.0,100.0,99.0,93.0,0.364,0.347,0.168,2.46,0.78,-0.36,88.9,82.8,78.7,0.196,0.271,0.178,0.296,0.407,0.059,0.25,0.341,0.225,,,,90.0,101.0,94.0,0.121,,1.1,,87.7,,0.261,0.391,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135,0.162,0.459
2024-09-25,6:06 PM.,CHC,PHI,home,Cloudy.,66,665871,3B,4,1,1,0,0,1,1,0,0,2,2,0.218,0.246,0.455,0.701,665871,javierassad,Assad,Right,Javier Assad,CHC,3.73,4.97,147.0,99.0,85.0,94.0,0.843,7.59,3.86,8.76,1.22,1.13,0.263,0.373,0.146,0.301,0.422,69.0,91.0,88.0,68.0,102.0,92.0,114.0,94.0,100.0,0.158,0.107,0.046,-0.91,-1.54,-1.65,91.5,83.7,80.1,0.319,0.472,0.201,0.364,0.636,0.368,0.296,0.296,0.125,98.0,101.0,97.0,75.0,101.0,92.0,0.357,0.116,0.51,-0.4,91.4,76.8,0.236,0.373,0.111,0.178,0.329,0.3,96.0,97.0,92.0,0.216,-0.73,87.9,0.315,0.583,0.142,,,,,,,,,,,,,,,,,,,,,,,,,0.174,0.37,0.341
2024-09-24,6:41 PM.,CHC,PHI,home,Cloudy.,66,657006,PH,1,0,0,0,0,0,0,0,0,0,0,0.217,0.245,0.434,0.679,657006,justinsteele,Steele,Left,Justin Steele,CHC,3.07,2.74,134.2,103.0,99.0,102.0,0.792,9.02,2.47,7.42,0.8,1.2,0.288,0.38,0.174,0.264,0.513,70.0,92.0,94.0,89.0,102.0,100.0,130.0,105.0,109.0,0.595,0.297,0.033,0.38,1.81,0.32,91.6,86.2,83.3,0.253,0.396,0.223,0.16,0.243,0.282,0.222,0.222,0.172,92.0,120.0,108.0,64.0,104.0,95.0,0.053,0.022,0.43,2.76,91.6,79.9,0.292,0.458,0.182,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-22,7:16 PM.,NYM,PHI,away,Cloudy.,70,656731,LF,2,0,0,0,0,0,0,0,0,2,2,0.219,0.248,0.438,0.686,656731,tylormegill,Megill,Right,Tylor Megill,NYM,4.04,4.2,78.0,97.0,108.0,100.0,0.734,10.5,3.69,8.08,0.92,1.04,0.263,0.368,0.191,0.33,0.421,130.0,94.0,112.0,112.0,99.0,101.0,103.0,103.0,106.0,0.467,0.132,0.015,0.29,-0.85,-4.39,95.7,87.2,85.1,0.228,0.35,0.292,0.233,0.302,0.291,0.5,0.5,0.111,91.0,77.0,82.0,108.0,104.0,110.0,0.098,0.078,3.24,-0.37,94.6,78.0,0.206,0.206,0.184,0.188,0.313,0.333,101.0,96.0,93.0,0.136,-1.19,90.1,0.326,0.565,0.27,,105.0,93.0,107.0,0.073,,,-1.25,,,84.7,,0.143,0.393,0.429,,,,,,,,,,0.25,1.0,0.167
2024-09-19,7:16 PM.,NYM,PHI,away,Cloudy.,78,622663,PH,1,0,0,0,0,0,0,0,0,1,0,0.223,0.252,0.447,0.699,622663,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,101.0,104.0,102.0,143.0,100.0,111.0,0.355,0.242,0.075,0.15,0.26,-3.63,96.2,86.1,85.6,0.243,0.392,0.218,0.263,0.342,0.284,0.358,0.66,0.186,,,,90.0,98.0,94.0,0.248,,1.24,,95.6,,0.278,0.414,0.122,,,,92.0,91.0,89.0,0.081,1.05,92.6,0.2,0.3,0.26,,,,,,,,,,,,,,,,,,,,,,,,,0.139,0.238,0.386
2024-09-16,6:41 PM.,MIL,PHI,away,Partly Cloudy.,7,650644,LF,2,0,0,0,0,0,0,0,0,0,3,0.225,0.255,0.451,0.706,650644,aaroncivale,Civale,Right,Aaron Civale,- - -,4.36,4.0,161.0,100.0,96.0,100.0,0.801,8.33,2.91,8.83,1.62,0.83,0.253,0.411,0.145,0.315,0.399,,,,68.0,102.0,96.0,152.0,101.0,112.0,0.099,0.163,,-1.7,-1.03,,92.0,,80.5,0.294,0.49,0.095,0.25,0.375,0.438,,,,104.0,104.0,109.0,71.0,93.0,83.0,0.24,0.156,0.06,-1.36,92.6,77.1,0.241,0.421,0.158,0.25,0.479,0.275,91.0,100.0,101.0,0.322,1.08,88.1,0.232,0.394,0.233,,57.0,96.0,102.0,0.02,,,-4.86,,,85.6,,0.375,0.625,0.261,,,,,,,,,,0.267,0.467,0.272
2024-09-14,4:05 PM.,NYM,PHI,home,Partly Cloudy.,86,622663,3B,2,0,0,0,0,0,0,0,0,1,0,0.23,0.26,0.46,0.72,622663,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,101.0,104.0,102.0,143.0,100.0,111.0,0.355,0.242,0.075,0.15,0.26,-3.63,96.2,86.1,85.6,0.243,0.392,0.218,0.263,0.342,0.284,0.358,0.66,0.186,,,,90.0,98.0,94.0,0.248,,1.24,,95.6,,0.278,0.414,0.122,,,,92.0,91.0,89.0,0.081,1.05,92.6,0.2,0.3,0.26,,,,,,,,,,,,,,,,,,,,,,,,,0.139,0.238,0.386
2024-09-11,6:40 PM.,TB,PHI,home,Clear.,79,669358,1B,3,0,0,0,0,0,0,0,0,1,3,0.235,0.265,0.469,0.734,669358,shanebaz,Baz,Right,Shane Baz,TBR,3.06,3.62,79.1,100.0,115.0,103.0,0.779,7.83,3.06,6.47,1.02,0.91,0.269,0.402,0.142,0.342,0.456,85.0,97.0,94.0,121.0,101.0,104.0,111.0,96.0,100.0,0.479,0.213,0.103,0.81,-0.08,2.88,95.6,88.1,87.3,0.252,0.37,0.221,0.164,0.4,0.222,0.115,0.115,0.276,119.0,104.0,109.0,,,,,0.205,,1.71,,83.6,,,,0.169,0.247,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-10,6:42 PM.,TB,PHI,home,Clear.,80,671737,3B,4,1,1,1,0,0,0,0,0,1,1,0.242,0.273,0.484,0.757,671737,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.11,4.17,138.0,98.0,116.0,103.0,0.748,10.04,3.07,7.96,1.43,1.06,0.247,0.394,0.102,0.394,0.426,,,,129.0,97.0,102.0,,,,0.417,,,-0.04,,,96.4,,,0.269,0.5,0.21,,,,,,,100.0,91.0,93.0,,,,,0.089,,-1.5,,79.1,,,,0.241,0.483,0.346,91.0,100.0,98.0,0.225,1.02,90.9,0.205,0.357,0.324,,123.0,102.0,114.0,0.269,,,0.47,,,90.9,,0.213,0.32,0.33,,,,,,,,,,,,
2024-09-09,6:42 PM.,TB,PHI,home,Partly Cloudy.,76,642121,3B,4,0,1,0,0,0,1,0,0,1,1,0.242,0.274,0.484,0.758,642121,colesulser,Sulser,Right,Cole Sulser,- - -,2.76,3.22,16.1,102.0,105.0,101.0,0.759,8.27,4.96,4.96,0.55,0.85,0.357,0.333,0.119,0.333,0.394,115.0,95.0,103.0,100.0,105.0,100.0,121.0,102.0,111.0,0.49,0.082,0.257,2.46,-2.2,-1.84,92.2,83.7,81.4,0.136,0.182,0.171,0.333,0.333,0.25,0.19,0.429,0.371,,,,,,,,,,,,,,,,,,,92.0,105.0,99.0,0.171,2.62,87.4,0.0,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-08,1:40 PM.,MIA,PHI,away,Roof Closed.,72,665795,1B,4,0,0,0,0,0,0,0,0,1,4,0.241,0.275,0.494,0.769,665795,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.95,4.78,96.1,97.0,101.0,99.0,0.738,10.0,4.67,7.66,1.4,1.45,0.199,0.465,0.137,0.348,0.393,96.0,98.0,103.0,97.0,91.0,87.0,114.0,102.0,105.0,0.274,0.085,0.332,-1.63,1.65,0.15,96.3,93.0,89.2,0.304,0.543,0.164,0.129,0.226,0.313,0.206,0.321,0.338,106.0,101.0,104.0,110.0,94.0,95.0,0.091,0.217,0.07,-0.03,96.7,84.8,0.231,0.333,0.151,0.206,0.426,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4:11 PM.,MIA,PHI,away,Roof Closed.,72,670766,3B,4,0,0,0,0,0,0,0,0,1,3,0.253,0.287,0.518,0.805,670766,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,6.21,5.64,42.0,98.0,87.0,94.0,0.87,6.0,3.21,11.36,1.93,0.7,0.219,0.466,0.151,0.308,0.462,69.0,87.0,75.0,49.0,94.0,82.0,119.0,102.0,109.0,0.195,0.38,0.111,-0.09,-3.09,-1.8,89.4,81.1,81.9,0.243,0.405,0.18,,,,0.333,0.381,0.325,,,,80.0,99.0,91.0,0.315,,-1.47,,89.0,,0.346,0.5,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.311,0.689,0.142
