date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff
2023-09-11,1:08 PM.,PHI,ATL,away,Sunny.,78,592836,DH,0,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.5,0.75,592836,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,4.38,4.36,172.2,99.0,94.0,97.0,0.808,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.167,0.326,0.382,,,,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,0.233,0.176,0.176,0.026,,-0.82,-0.44,0.53,-1.43,,92.8,87.1,,92.4,82.5,0.257,0.541,0.254,,,,0.158,0.632,0.342,0.284,0.441,0.158,0.273,0.429,0.1,92.0,91.0,94.0,104.0,97.0,100.0,0.332,0.057,0.48,-1.07,87.9,74.8,0.205,0.295,0.244,0.212,0.485,0.36,,,,,,,,,,,,
2023-08-12,1:10 PM.,NYM,ATL,away,Partly Cloudy.,83,660593,CF,2,1,1,1,0,0,0,0,0,0,0,0.25,0.25,0.5,0.75,660593,denyireyes,Reyes,Right,Denyi Reyes,NYM,7.78,5.23,19.2,104.0,88.0,98.0,0.801,7.78,3.66,11.44,1.37,1.14,0.141,0.516,0.203,0.25,0.376,69.0,112.0,104.0,83.0,105.0,96.0,84.0,106.0,97.0,103.0,100.0,103.0,98.0,109.0,95.0,0.11,0.31,0.203,0.225,0.151,1.38,-1.74,-0.35,0.48,-6.96,91.8,86.6,84.8,91.0,78.5,0.143,0.286,0.212,0.556,0.667,0.324,0.222,0.389,0.4,0.333,0.667,0.163,0.333,0.5,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-08,7:06 PM.,PIT,ATL,away,Partly Cloudy.,81,656605,LF,2,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,656605,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.277,0.358,0.172,0.31,0.456,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,99.0,98.0,99.0,0.228,0.261,0.242,0.161,0.028,0.66,-0.07,1.66,-0.5,-2.63,95.2,89.7,90.7,93.9,82.8,0.176,0.351,0.302,0.36,0.6,0.211,0.221,0.324,0.272,0.316,0.503,0.236,0.258,0.346,0.105,91.0,94.0,98.0,,,,,0.08,,-1.97,,78.0,,,,0.273,0.614,0.235,,,,,,,,,,,,
2023-07-26,7:13 PM.,BOS,ATL,away,Partly Cloudy.,85,678394,PR,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,678394,brayanbello,Bello,Right,Brayan Bello,BOS,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.194,0.48,0.144,0.351,0.408,80.0,103.0,99.0,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,0.364,0.207,0.015,0.175,0.239,-1.91,-6.73,0.52,-1.86,1.38,95.5,89.1,86.2,95.0,85.3,0.31,0.646,0.1989999999999999,0.196,0.291,0.387,0.3,0.456,0.259,0.462,1.077,0.208,0.278,0.435,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-22,6:15 PM.,MIL,ATL,away,Roof Closed.,78,605288,PR,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,605288,adrianhouser,Houser,Right,Adrian Houser,MIL,4.12,4.21,111.1,103.0,83.0,97.0,0.839,7.76,2.75,9.78,1.05,1.32,0.194,0.409,0.134,0.36,0.424,88.0,92.0,93.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,,,,0.471,0.238,,0.166,0.04,0.29,,0.46,-0.89,-2.07,93.4,,84.3,92.1,82.3,0.227,0.34,0.237,0.294,0.471,0.2,0.258,0.484,0.284,,,,0.296,0.396,0.129,67.0,100.0,95.0,,,,,0.085,,-1.08,,79.4,,,,0.269,0.538,0.127,,,,,,,,,,,,
2024-08-02,7:21 PM.,ATL,MIA,away,Partly Cloudy.,81,680885,PR,0,0,0,0,0,0,0,1,0,0,0,0.25,0.314,0.25,0.564,680885,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.35,3.44,123.2,107.0,101.0,108.0,0.744,9.24,1.67,7.71,1.02,1.14,0.247,0.413,0.183,0.299,0.462,,,,110.0,108.0,108.0,93.0,102.0,101.0,110.0,113.0,119.0,94.0,104.0,100.0,0.068,0.291,0.168,0.199,,0.27,0.53,-0.12,0.61,,96.1,92.9,,95.1,87.3,0.24,0.448,0.205,,,,0.225,0.333,0.279,0.27,0.5,0.199,0.231,0.385,0.078,101.0,104.0,108.0,84.0,107.0,109.0,0.128,0.146,1.96,0.29,84.5,80.6,0.147,0.235,0.463,0.236,0.436,0.409,,,,,,,,,,,,
2024-08-01,7:20 PM.,ATL,MIA,away,Partly Cloudy.,89,450203,RF,2,1,1,0,0,0,0,0,0,1,1,0.25,0.314,0.25,0.564,450203,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.19,4.49,165.1,98.0,95.0,97.0,0.753,9.09,3.54,8.38,1.25,1.42,0.235,0.437,0.144,0.327,0.408,86.0,97.0,93.0,72.0,99.0,90.0,79.0,96.0,88.0,,,,73.0,92.0,86.0,0.099,0.289,0.078,,0.11,-1.4,-0.75,0.39,,-1.38,94.1,88.5,85.0,93.5,,0.281,0.517,0.193,0.292,0.6,0.333,,,,0.286,0.571,0.149,0.333,0.433,0.07,122.0,98.0,108.0,,,,,0.424,,0.78,,81.5,,,,0.2,0.309,0.342,,,,,,,,,,,,
2024-07-28,1:36 PM.,MIL,MIA,away,Roof Closed.,80,668964,PH,1,0,0,0,0,0,0,0,0,1,0,0.233,0.303,0.233,0.536,668964,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.0,4.22,138.0,102.0,92.0,97.0,0.81,8.28,2.35,8.22,1.17,0.93,0.262,0.416,0.13,0.314,0.432,109.0,86.0,90.0,87.0,105.0,100.0,71.0,92.0,74.0,92.0,106.0,103.0,96.0,100.0,91.0,0.005,0.401,0.23,0.21,0.114,0.58,-0.75,11.28,1.43,1.18,92.9,89.2,81.1,91.5,85.5,0.239,0.436,0.194,0.083,0.083,0.444,0.198,0.255,0.248,0.336,0.518,0.123,0.0,0.0,0.0,73.0,99.0,104.0,,,,,0.041,,-3.19,,77.8,,,,0.421,0.579,0.194,,,,,,,,,,,,
2024-07-04,7:21 PM.,SF,ATL,home,Cloudy.,89,657277,LF,3,0,1,0,0,0,0,0,0,1,1,0.241,0.313,0.241,0.554,657277,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.31,204.2,104.0,111.0,106.0,0.814,7.56,2.2,8.88,0.48,2.5,0.23,0.36,0.17,0.292,0.403,137.0,105.0,112.0,57.0,106.0,88.0,95.0,104.0,102.0,126.0,104.0,114.0,52.0,95.0,88.0,0.399,0.053,0.026,0.212,0.309,0.2,4.3,1.32,0.16,-0.13,92.6,91.0,87.4,92.6,83.8,0.179,0.231,0.329,0.275,0.411,0.216,,,,0.077,0.077,0.265,0.268,0.338,0.144,,,,,,,,,,,,,,,,,,,,,,,,,0.239,0.331,0.268,,,
2024-07-03,7:22 PM.,SF,ATL,home,Partly Cloudy.,90,663855,LF,3,0,0,0,0,0,0,1,1,0,4,0.231,0.31,0.231,0.541,663855,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,4.1,4.91,109.2,94.0,107.0,97.0,0.765,7.88,3.86,9.19,0.98,1.64,0.219,0.422,0.125,0.337,0.403,,,,79.0,85.0,79.0,95.0,95.0,94.0,125.0,93.0,101.0,,,,0.515,0.054,,0.241,,-3.85,,-0.02,-0.1,,95.4,,,94.5,81.1,0.238,0.381,0.31,,,,,,,,,,0.341,0.498,0.111,,,,121.0,92.0,106.0,0.191,,-0.41,,84.3,,0.181,0.287,0.408,,,,,,,,,,0.152,0.329,0.376,,,
2024-07-02,7:21 PM.,SF,ATL,home,Clear.,89,806185,LF,3,0,1,0,0,0,0,0,0,0,1,0.261,0.32,0.261,0.581,806185,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.75,4.65,72.0,92.0,111.0,97.0,0.728,11.0,5.38,7.13,1.38,0.96,0.239,0.394,0.1,0.417,0.382,155.0,91.0,114.0,90.0,89.0,85.0,,,,119.0,90.0,100.0,,,,,0.446,,0.184,0.184,-0.02,,,-0.26,-0.87,95.8,,88.1,,86.4,0.216,0.44,0.182,0.269,0.365,0.349,0.244,0.512,0.487,,,,,,,111.0,102.0,104.0,,,,,0.187,,0.82,,80.5,,,,0.145,0.218,0.327,,,,,,,,,,,,
2024-06-30,11:36 AM.,PIT,ATL,home,Partly Cloudy.,88,663559,LF,0,0,0,0,0,0,0,0,0,0,0,0.25,0.318,0.25,0.568,663559,baileyfalter,Falter,Left,Bailey Falter,PIT,4.43,4.81,142.1,99.0,90.0,97.0,0.824,6.13,2.85,8.73,1.07,0.86,0.292,0.369,0.144,0.324,0.477,,,,85.0,100.0,97.0,99.0,101.0,99.0,91.0,96.0,96.0,,,,0.142,0.484,,0.216,,0.38,,1.23,0.27,,91.8,,,92.0,86.1,0.255,0.41,0.166,,,,0.245,0.304,0.287,,,,0.26,0.448,0.157,100.0,99.0,98.0,43.0,95.0,70.0,0.006,0.152,-7.04,-1.24,86.9,77.7,0.333,1.333,0.125,0.305,0.61,0.207,,,,,,,,,,,,
2024-06-29,4:11 PM.,PIT,ATL,home,Partly Cloudy.,84,694973,LF,3,0,0,0,0,0,0,0,0,2,2,0.25,0.318,0.25,0.568,694973,paulskenes,Skenes,Right,Paul Skenes,PIT,1.96,2.53,133.0,103.0,102.0,103.0,0.736,11.5,2.17,6.36,0.68,1.66,0.216,0.464,0.193,0.235,0.427,82.0,108.0,107.0,98.0,107.0,103.0,80.0,95.0,86.0,131.0,101.0,113.0,,,,0.284,0.392,,0.162,0.054,0.64,,3.52,0.8,2.34,98.8,,87.3,94.0,85.4,0.23,0.351,0.242,0.088,0.118,0.548,0.286,0.571,0.328,,,,0.184,0.234,0.293,105.0,100.0,104.0,,,,,0.108,,-0.18,,83.0,,,,0.25,0.375,0.337,,,,,,,0.104,0.188,0.226,,,
2024-06-27,3:10 PM.,CWS,ATL,away,Sunny.,70,641771,LF,3,0,1,0,0,0,0,0,0,0,1,0.294,0.368,0.294,0.662,641771,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,5.06,4.22,53.1,91.0,106.0,92.0,0.762,9.11,4.22,9.45,0.84,1.34,0.253,0.403,0.169,0.266,0.38,81.0,94.0,93.0,80.0,95.0,94.0,85.0,84.0,80.0,137.0,96.0,104.0,80.0,96.0,89.0,0.231,0.091,0.093,0.459,0.126,-1.56,-2.67,-2.16,1.22,-1.08,95.0,91.5,87.4,94.0,85.0,0.231,0.385,0.313,0.324,0.412,0.237,0.221,0.279,0.354,0.5,0.875,0.2,0.404,0.723,0.126,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.278,,,
2024-06-26,1:31 PM.,STL,ATL,away,Drizzle.,76,502043,LF,3,2,1,0,0,0,0,0,1,0,2,0.286,0.375,0.286,0.661,502043,kylegibson,Gibson,Right,Kyle Gibson,STL,4.24,4.87,169.2,98.0,93.0,95.0,0.756,8.01,3.61,8.54,1.22,1.29,0.218,0.431,0.166,0.351,0.359,99.0,92.0,89.0,80.0,88.0,83.0,84.0,101.0,96.0,104.0,102.0,105.0,96.0,95.0,91.0,0.264,0.132,0.211,0.207,0.099,-1.39,0.21,0.22,0.92,1.2,91.4,88.6,84.9,90.7,80.7,0.268,0.563,0.065,0.19,0.254,0.39,,,,0.299,0.479,0.181,0.267,0.422,0.092,102.0,103.0,104.0,,,,,0.086,,-2.21,,78.3,,,,0.325,0.675,0.462,,,,,,,0.2,0.312,0.412,,,
2024-06-24,6:46 PM.,STL,ATL,away,Clear.,92,458681,LF,2,0,1,0,0,0,0,2,1,0,0,0.273,0.333,0.273,0.606,458681,lancelynn,Lynn,Right,Lance Lynn,STL,3.84,4.94,117.1,100.0,83.0,94.0,0.795,8.36,3.38,8.67,1.23,0.88,0.243,0.384,0.161,0.308,0.401,61.0,88.0,82.0,85.0,102.0,97.0,66.0,93.0,84.0,102.0,101.0,109.0,91.0,101.0,94.0,0.167,0.472,0.223,0.013,0.063,0.87,-1.03,-0.46,-1.62,-2.47,92.3,88.1,84.8,91.2,82.0,0.199,0.393,0.287,0.292,0.292,0.225,,,,0.317,0.426,0.262,0.284,0.469,0.11,112.0,96.0,99.0,,,,,0.062,,-1.98,,80.4,,,,0.211,0.342,0.203,,,,,,,0.25,0.25,0.0,,,
2024-06-22,7:15 PM.,NYY,ATL,away,Cloudy.,80,573186,LF,3,0,0,0,0,0,0,0,0,0,1,0.222,0.222,0.222,0.444,573186,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.31,4.94,154.2,96.0,92.0,94.0,0.82,6.58,3.49,9.72,1.11,1.6,0.207,0.4,0.148,0.325,0.359,,,,48.0,88.0,79.0,90.0,94.0,90.0,93.0,102.0,102.0,106.0,101.0,99.0,0.351,0.032,0.182,0.16,,-4.01,-0.26,-0.03,-2.37,,89.9,88.1,,90.0,85.3,0.455,0.636,0.259,,,,0.258,0.386,0.272,0.296,0.519,0.187,0.306,0.466,0.12,94.0,89.0,94.0,82.0,99.0,93.0,0.111,0.165,-0.31,-0.03,83.3,81.3,0.235,0.309,0.241,0.0,0.0,0.265,,,,,,,,,,0.309,0.515,0.313
2024-06-18,7:20 PM.,DET,ATL,home,Partly Cloudy.,84,663554,LF,2,0,1,0,0,0,0,0,0,1,1,0.333,0.333,0.333,0.666,663554,caseymize,Mize,Right,Casey Mize,DET,4.49,4.74,102.1,102.0,107.0,101.0,0.803,6.86,2.55,10.64,0.97,1.65,0.227,0.405,0.149,0.335,0.435,,,,106.0,105.0,102.0,92.0,108.0,105.0,107.0,101.0,102.0,,,,0.08,0.386,,0.277,,-0.47,,1.3,-0.46,,95.5,,,95.5,85.7,0.306,0.428,0.205,,,,0.271,0.5,0.218,,,,0.293,0.341,0.08,,,,112.0,99.0,102.0,0.181,,-1.06,,86.2,,0.286,0.405,0.322,0.261,0.522,0.216,102.0,90.0,94.0,0.075,-2.21,79.6,,,,,,
2024-06-17,7:20 PM.,DET,ATL,home,Partly Cloudy.,89,681857,LF,3,0,1,0,0,0,1,0,0,2,1,0.25,0.25,0.25,0.5,681857,reeseolson,Olson,Right,Reese Olson,DET,3.53,3.64,112.1,97.0,91.0,97.0,0.729,8.09,2.64,8.01,0.56,1.62,0.214,0.462,0.128,0.306,0.365,102.0,97.0,105.0,70.0,94.0,86.0,75.0,103.0,95.0,111.0,97.0,103.0,,,,0.205,0.234,,0.278,0.223,-0.39,,1.85,2.08,-0.05,94.2,,86.5,94.2,84.8,0.277,0.386,0.101,0.222,0.344,0.429,0.143,0.194,0.455,,,,0.284,0.385,0.076,92.0,91.0,90.0,,,,,0.06,,-3.32,,79.0,,,,0.304,0.652,0.295,,,,,,,,,,,,
2024-04-11,1:02 PM.,NYM,ATL,home,Partly Cloudy.,72,500779,RF,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,500779,josequintana,Quintana,Left,Jose Quintana,NYM,3.75,4.52,170.1,97.0,83.0,93.0,0.801,7.13,3.33,7.93,1.16,1.35,0.224,0.407,0.173,0.344,0.337,70.0,100.0,97.0,70.0,92.0,85.0,76.0,97.0,91.0,,,,,,,0.304,0.225,,,0.193,-0.32,,0.82,,0.5,90.7,,85.7,90.8,,0.227,0.427,0.169,0.203,0.26,0.367,,,,,,,0.249,0.431,0.131,110.0,100.0,99.0,,,,,0.278,,-0.04,,77.7,,,,0.265,0.444,0.264,,,,,,,,,,0.195,0.366,0.284
2024-04-05,7:23 PM.,AZ,ATL,home,Clear.,59,674072,PR,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,674072,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.58,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,74.0,93.0,87.0,66.0,103.0,95.0,70.0,96.0,87.0,103.0,94.0,96.0,,,,0.196,0.312,,0.072,0.162,-0.61,,-3.0,-3.52,-2.25,90.0,,83.7,90.4,82.9,0.261,0.63,0.135,0.321,0.464,0.313,0.5,0.7,0.35,,,,0.375,0.625,0.072,104.0,107.0,105.0,,,,,0.257,,-1.17,,78.2,,,,0.268,0.561,0.123,,,,,,,,,,,,
