date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
2023/06/08,6:40 PM.,CHC,LAA,home,Clear.,71,592767,SS,3,1,1,0,0,0,0,1,1,1,3,.241,.322,.361,.683,592767,drewsmyly,Smyly,Left,Drew Smyly,CHC,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.229,0.428,0.182,0.31,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,94.0,82.0,,,,0.117,,,-0.51,,,88.6,,,0.229,0.399,0.36,0.293,0.463,0.21600000000000003,,,,77.0,94.0,88.0,0.389,-1.32,91.9,0.314,0.6,0.17300000000000001,105.0,102.0,103.0,0.494,-0.09,78.6
2023/06/07,6:38 PM.,CHC,LAA,home,Cloudy.,68,592791,SS,3,1,1,0,0,0,0,0,1,1,0,.239,.318,.361,.679,592791,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.437,82.0,94.0,98.0,87.0,104.0,97.0,117.0,113.0,122.0,0.342,0.154,0.031,-0.69,0.75,-0.22,93.7,86.5,80.9,0.261,0.553,0.204,0.28,0.44,0.106,0.233,0.333,0.27399999999999997,109.0,111.0,113.0,101.0,102.0,99.0,,,,0.222,,0.149,-0.32,,-0.12,88.6,,80.5,0.198,0.349,0.2,0.311,0.521,0.27399999999999997,,,,97.0,107.0,97.0,0.102,0.9,93.9,0.296,0.394,0.133,,,,,,
2023/06/06,6:39 PM.,CHC,LAA,home,Cloudy.,65,669713,SS,1,0,0,0,0,0,0,0,0,1,0,.237,.314,.362,.676,669713,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,4.63,5.23,89.1,101.0,101.0,102.0,0.796,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,77.0,102.0,103.0,80.0,105.0,94.0,123.0,98.0,110.0,0.296,0.366,0.049,-1.9,1.49,0.65,94.3,84.5,82.0,0.327,0.636,0.165,0.188,0.188,0.133,0.14,0.231,0.376,,,,100.0,98.0,104.0,,,,0.1,,,-0.42,,,88.8,,,,,,0.308,0.654,0.2,,,,92.0,96.0,91.0,0.189,-0.38,92.9,0.273,0.545,0.145,,,,,,
2023/06/04,1:11 PM.,HOU,LAA,away,Roof Closed.,73,641585,SS,3,1,0,0,0,0,0,0,0,0,1,.238,.316,.364,.680,641585,jpfrance,"France, J",Right,J.P. France,HOU,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.454,75.0,102.0,112.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.152,-0.26,-2.09,2.51,93.0,81.8,80.1,0.308,0.481,0.106,0.183,0.237,0.308,0.25,0.533,0.298,116.0,98.0,100.0,116.0,108.0,103.0,,,,0.189,,0.137,0.33,,0.16,86.8,,76.0,0.145,0.273,0.42200000000000004,0.317,0.446,0.22,,,,,,,,,,,,,,,,,,
2023/06/02,7:11 PM.,HOU,LAA,away,Roof Closed.,73,664285,SS,1,0,0,0,0,0,0,0,0,0,0,.243,.321,.372,.693,664285,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.246,0.443,0.109,0.374,0.445,96.0,98.0,94.0,98.0,-63.0,-49.0,,,,0.001,0.087,0.157,-16.35,-0.32,0.73,95.7,90.1,84.7,,,,0.231,0.342,0.311,0.189,0.405,0.43799999999999994,118.0,98.0,106.0,99.0,99.0,95.0,,,,0.034,,0.253,0.45,,1.07,89.1,,80.2,0.158,0.211,0.402,0.182,0.182,0.435,,,,97.0,98.0,96.0,0.468,0.93,95.3,0.274,0.455,0.126,,,,,,
2023/06/01,7:10 PM.,HOU,LAA,away,Roof Closed.,73,669854,SS,4,0,2,0,0,0,0,0,0,1,2,.245,.319,.374,.693,669854,ronelblanco,Blanco,Right,Ronel Blanco,HOU,4.5,5.13,52.0,96.0,98.0,99.0,0.693,9.0,4.85,8.48,2.08,0.75,0.174,0.521,0.125,0.347,0.392,94.0,102.0,104.0,104.0,92.0,95.0,93.0,99.0,101.0,0.402,0.486,0.09,-2.87,1.85,0.46,94.5,85.5,88.0,0.343,0.714,0.185,0.263,0.316,0.37,0.189,0.321,0.426,109.0,83.0,85.0,,,,,,,,,0.022,,,-0.98,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/31,1:11 PM.,CWS,LAA,away,Partly Cloudy.,84,458681,SS,5,0,0,0,0,0,0,0,0,1,4,.238,.315,.371,.686,458681,lancelynn,Lynn,Right,Lance Lynn,- - -,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.241,0.419,0.17,0.32,0.403,56.0,95.0,90.0,92.0,105.0,104.0,97.0,98.0,106.0,0.437,0.063,0.07,-0.4,-3.65,-1.23,92.4,84.9,83.0,0.255,0.52,0.316,0.302,0.372,0.29600000000000004,0.286,0.446,0.308,109.0,97.0,106.0,104.0,105.0,99.0,,,,0.23,,0.074,-0.35,,-2.24,88.7,,80.8,0.208,0.453,0.354,0.273,0.512,0.267,,,,93.0,95.0,87.0,0.126,1.21,91.4,0.239,0.394,0.177,,,,,,
2023/05/30,7:10 PM.,CWS,LAA,away,Clear.,73,608337,SS,4,0,0,0,0,0,0,0,0,2,4,.246,.325,.384,.709,608337,lucasgiolito,Giolito,Right,Lucas Giolito,- - -,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.343,0.413,99.0,100.0,107.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.283,-0.85,-0.25,-0.2,93.1,80.9,84.0,0.262,0.546,0.2,0.209,0.442,0.35200000000000004,0.236,0.438,0.345,81.0,76.0,78.0,,,,,,,,,0.015,,,-3.72,,,77.9,0.5,0.5,0.2,,,,,,,,,,,,,,,,,,,,,
2023/05/29,7:12 PM.,CWS,LAA,away,Cloudy.,74,656629,SS,2,0,0,0,0,0,1,0,0,1,0,.254,.333,.396,.729,656629,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.347,0.384,73.0,82.0,76.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.074,-0.71,-1.5,0.15,95.2,88.7,84.8,0.244,0.462,0.264,0.133,0.3,0.33899999999999997,0.258,0.516,0.27399999999999997,96.0,97.0,97.0,,,,,,,,,0.04,,,-0.94,,,80.6,0.158,0.474,0.19399999999999998,,,,,,,,,,,,,,,,,,,,,
2023/05/28,1:07 PM.,MIA,LAA,home,Cloudy.,68,691587,SS,1,0,1,1,0,0,0,0,1,0,0,.258,.336,.402,.738,691587,euryperez,"Pérez, Eu",Right,Eury Pérez,MIA,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.206,0.464,0.159,0.391,0.407,86.0,85.0,82.0,128.0,100.0,109.0,101.0,102.0,107.0,0.454,0.308,0.098,-0.47,0.99,0.99,97.5,89.7,86.4,0.289,0.585,0.187,0.045,0.045,0.462,0.183,0.365,0.47700000000000004,91.0,95.0,99.0,,,,,,,,,0.14,,,1.89,,,81.2,0.098,0.171,0.5429999999999999,,,,,,,,,,,,,,,,,,,,,
2023/05/27,7:07 PM.,MIA,LAA,home,Partly Cloudy.,66,665795,SS,3,0,0,0,0,0,0,1,1,0,3,.252,.327,.389,.716,665795,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.347,91.0,98.0,99.0,106.0,95.0,92.0,115.0,98.0,104.0,0.279,0.081,0.314,0.19,-0.71,1.29,96.2,92.9,88.2,0.211,0.366,0.191,0.186,0.3,0.363,0.222,0.444,0.306,109.0,102.0,103.0,,,,,,,,,0.234,,,-0.37,,,84.6,0.24,0.38,0.38,,,,,,,109.0,86.0,82.0,0.093,-0.3,96.1,0.28,0.44,0.233,,,,,,
2023/05/26,6:41 PM.,MIA,LAA,home,Cloudy.,64,666200,SS,4,0,0,0,0,0,0,0,0,2,6,.258,.324,.398,.722,666200,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.286,0.383,0.163,0.373,0.402,93.0,99.0,100.0,106.0,103.0,100.0,111.0,97.0,105.0,0.457,0.289,0.21,0.93,-0.26,-0.09,96.7,88.3,85.1,0.232,0.384,0.19399999999999998,0.248,0.429,0.361,0.233,0.389,0.518,,,,68.0,87.0,76.0,,,,0.004,,,0.74,,,91.4,,,,,,,,,,,,82.0,100.0,97.0,0.04,-0.81,96.5,0.314,0.686,0.102,,,,,,
2023/05/24,6:38 PM.,BOS,LAA,home,Cloudy.,64,572020,SS,3,2,3,1,0,1,3,0,0,0,0,.266,.333,.411,.744,572020,jamespaxton,Paxton,Left,James Paxton,BOS,4.5,3.77,96.0,100.0,89.0,96.0,0.744,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.437,112.0,88.0,93.0,95.0,103.0,98.0,,,,0.566,,0.067,0.04,,-0.96,95.2,84.4,,0.269,0.498,0.217,0.316,0.421,0.467,,,,,,,63.0,101.0,91.0,,,,0.165,,,-0.15,,,85.8,,,0.231,0.338,0.376,0.191,0.426,0.331,,,,98.0,92.0,90.0,0.007,-0.01,94.9,,,,87.0,93.0,94.0,0.195,-0.31,81.3
2023/05/23,6:38 PM.,BOS,LAA,home,Overcast.,62,678394,SS,3,0,1,0,0,0,0,0,0,1,1,.248,.319,.364,.683,678394,brayanbello,Bello,Right,Brayan Bello,BOS,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.194,0.48,0.144,0.351,0.408,80.0,103.0,99.0,83.0,102.0,93.0,103.0,94.0,103.0,0.207,0.175,0.239,-1.91,-1.86,1.38,95.5,86.2,85.3,0.31,0.646,0.19899999999999998,0.196,0.291,0.387,0.3,0.456,0.259,,,,88.0,100.0,88.0,,,,0.015,,,-6.73,,,89.1,,,,,,0.462,1.077,0.20800000000000002,,,,93.0,101.0,98.0,0.364,0.52,95.0,0.278,0.435,0.16,,,,,,
2023/05/22,6:38 PM.,BOS,LAA,home,Clear.,68,656557,SS,2,0,0,0,0,0,0,0,0,0,1,.246,.318,.364,.682,656557,tannerhouck,Houck,Right,Tanner Houck,BOS,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.123,0.353,0.418,,,,95.0,96.0,88.0,113.0,99.0,107.0,0.099,0.383,,-2.8,0.98,,93.9,,83.9,0.325,0.55,0.157,,,,0.178,0.301,0.387,,,,80.0,100.0,92.0,67.0,105.0,92.0,0.108,0.114,,0.73,-1.52,,91.3,87.6,,,,,0.229,0.354,0.21600000000000003,0.31,0.452,0.40399999999999997,111.0,102.0,101.0,0.295,-0.38,93.4,0.306,0.507,0.187,,,,,,
2023/05/21,1:08 PM.,MIN,LAA,home,Partly Cloudy.,73,641154,SS,3,1,1,1,0,0,0,1,1,2,1,.250,.318,.371,.689,641154,pablolopez,"López, P",Right,Pablo López,MIN,3.66,3.0,194.0,107.0,99.0,109.0,0.717,10.86,2.23,8.16,1.11,1.25,0.208,0.438,0.175,0.295,0.428,90.0,108.0,109.0,100.0,108.0,105.0,111.0,106.0,114.0,0.345,0.214,0.211,0.1,1.34,-0.17,94.9,88.4,84.4,0.268,0.468,0.315,0.257,0.41,0.284,0.173,0.287,0.366,93.0,110.0,114.0,,,,,,,,,0.125,,,0.25,,,82.5,0.202,0.33,0.364,,,,,,,98.0,105.0,104.0,0.106,2.08,94.5,0.278,0.342,0.126,,,,,,
2023/05/20,7:09 PM.,MIN,LAA,home,Partly Cloudy.,67,686973,SS,4,0,1,1,0,0,0,0,0,1,1,.248,.312,.363,.675,686973,louievarland,Varland,Right,Louie Varland,MIN,4.63,4.58,68.0,106.0,99.0,105.0,0.767,9.4,2.25,8.74,2.12,1.12,0.263,0.376,0.082,0.381,0.467,86.0,91.0,95.0,107.0,111.0,110.0,107.0,107.0,107.0,0.427,0.132,0.113,-0.42,-2.34,-1.07,95.3,85.9,83.9,0.267,0.533,0.237,0.267,0.6,0.264,0.22,0.512,0.263,,,,89.0,105.0,102.0,,,,0.319,,,0.85,,,89.3,,,,,,0.25,0.405,0.285,,,,104.0,93.0,94.0,0.009,6.39,95.7,,,,,,,,,
2023/05/19,6:39 PM.,MIN,LAA,home,Cloudy.,66,657746,SS,3,2,2,0,0,0,0,0,0,1,1,.248,.314,.358,.672,657746,joeryan,Ryan,Right,Joe Ryan,MIN,4.51,3.53,161.2,107.0,99.0,105.0,0.749,10.97,1.89,8.63,1.78,0.63,0.232,0.423,0.147,0.326,0.455,,,,102.0,112.0,108.0,102.0,88.0,94.0,0.569,0.159,,0.89,-2.12,,92.3,,80.3,0.24,0.457,0.287,,,,0.32,0.56,0.24100000000000002,,,,,,,91.0,104.0,102.0,,0.272,,,-0.3,,,83.9,,,,,,,,0.242,0.415,0.213,,,,,,,,,,,,,,,
2023/05/18,12:36 PM.,BAL,LAA,away,Sunny.,67,669330,SS,4,1,1,0,0,0,1,0,1,2,2,.236,.305,.349,.654,669330,tylerwells,"Wells, T",Right,Tyler Wells,BAL,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,126.0,106.0,111.0,84.0,102.0,99.0,88.0,108.0,103.0,0.377,0.164,0.185,0.59,1.18,0.43,92.5,85.4,84.0,0.2,0.467,0.266,0.196,0.382,0.32799999999999996,0.149,0.23,0.28,84.0,95.0,100.0,85.0,100.0,96.0,,,,0.195,,0.078,0.67,,0.41,88.7,,74.1,0.217,0.348,0.184,0.212,0.537,0.193,,,,,,,,,,,,,,,,,,
2023/05/17,6:36 PM.,BAL,LAA,away,Clear.,67,680694,SS,3,0,0,0,0,0,0,0,0,1,1,.235,.301,.353,.654,680694,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.116,0.269,0.432,97.0,100.0,98.0,101.0,96.0,96.0,171.0,105.0,116.0,0.224,0.313,0.083,-1.0,1.77,-0.36,94.5,90.8,88.1,0.366,0.602,0.15,0.259,0.37,0.114,0.168,0.272,0.364,135.0,105.0,109.0,,,,,,,,,0.173,,,3.99,,,84.8,0.142,0.165,0.35600000000000004,,,,,,,88.0,104.0,98.0,0.207,1.53,95.0,0.23,0.367,0.15,,,,,,
2023/05/16,6:37 PM.,BAL,LAA,away,Cloudy.,77,665152,SS,3,0,1,0,0,0,1,0,0,1,0,.242,.309,.364,.673,665152,deankremer,Kremer,Right,Dean Kremer,BAL,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,86.0,91.0,93.0,106.0,103.0,102.0,116.0,98.0,105.0,0.371,0.033,0.123,0.43,-1.43,-1.4,94.6,85.3,82.8,0.252,0.409,0.262,0.26,0.377,0.27,0.25,0.417,0.244,93.0,94.0,98.0,104.0,106.0,102.0,,,,0.239,,0.089,0.02,,-2.29,88.8,,78.1,0.347,0.592,0.24,0.222,0.416,0.27699999999999997,,,,84.0,106.0,99.0,0.145,1.81,91.9,0.269,0.38,0.081,,,,,,
2023/05/15,6:36 PM.,BAL,LAA,away,Clear.,74,680570,SS,4,0,0,0,0,0,1,0,0,0,3,.240,.308,.365,.673,680570,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.372,0.44,110.0,102.0,115.0,116.0,104.0,106.0,126.0,103.0,114.0,0.496,0.148,0.224,-0.83,1.92,1.7,97.4,83.9,82.4,0.342,0.535,0.24100000000000002,0.201,0.318,0.28300000000000003,0.153,0.169,0.34,146.0,97.0,101.0,76.0,90.0,86.0,,,,0.052,,0.081,-1.59,,-0.49,90.0,,79.9,0.176,0.353,0.281,0.333,0.889,0.14300000000000002,,,,,,,,,,,,,,,,,,
2023/05/14,11:36 AM.,CLE,LAA,away,Partly Cloudy.,64,676440,SS,3,1,1,1,0,0,0,0,0,0,0,.250,.324,.380,.704,676440,tannerbibee,Bibee,Right,Tanner Bibee,CLE,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.383,0.168,0.302,0.427,101.0,98.0,105.0,91.0,97.0,91.0,110.0,106.0,115.0,0.471,0.27,0.166,0.6,1.35,1.07,94.9,83.8,84.7,0.243,0.348,0.19,0.213,0.298,0.37799999999999995,0.206,0.355,0.317,88.0,98.0,102.0,,,,,,,,,0.093,,,-1.11,,,78.3,0.271,0.479,0.233,,,,,,,,,,,,,,,,,,,,,
2023/05/13,6:09 PM.,CLE,LAA,away,Partly Cloudy.,65,615698,SS,4,1,1,0,0,1,2,0,0,0,3,.247,.323,.371,.694,615698,calquantrill,Quantrill,Right,Cal Quantrill,CLE,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.224,0.451,0.186,0.311,0.384,85.0,94.0,91.0,75.0,77.0,73.0,,,,0.01,,0.101,-2.44,,-2.42,93.8,86.1,,0.333,0.667,0.2,0.344,0.625,0.182,,,,103.0,110.0,111.0,103.0,94.0,93.0,113.0,104.0,104.0,0.241,0.123,0.109,-0.89,-1.13,1.28,88.1,86.8,82.0,0.188,0.313,0.158,0.33,0.495,0.221,0.241,0.362,0.225,86.0,96.0,90.0,0.416,0.18,93.7,0.277,0.428,0.16899999999999998,,,,,,
2023/05/12,7:10 PM.,CLE,LAA,away,Overcast.,70,671106,SS,4,0,2,1,0,0,1,0,0,0,1,.247,.326,.341,.667,671106,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.432,0.155,0.337,0.414,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,0.451,0.247,0.213,-0.12,-0.74,1.49,91.4,82.7,79.3,0.257,0.482,0.177,0.191,0.223,0.33,0.3,0.3,0.368,,,,110.0,97.0,98.0,,,,0.089,,,-2.1,,,86.3,,,,,,0.462,0.692,0.17,,,,,,,,,,,,,,,,,,
2023/05/10,1:08 PM.,HOU,LAA,home,Partly Cloudy.,69,664299,SS,3,0,0,0,0,0,0,0,0,1,1,.235,.319,.321,.640,664299,cristianjavier,Javier,Right,Cristian Javier,HOU,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.399,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,0.584,0.3,0.041,0.44,-0.09,-1.29,92.7,83.7,79.5,0.236,0.455,0.265,0.28,0.36,0.392,0.211,0.367,0.287,,,,,,,,,,,,,,,,,,,0.268,0.366,0.195,,,,,,,,,,,,,,,,91.0,99.0,102.0,0.075,-1.17,76.6
2023/05/09,6:39 PM.,HOU,LAA,home,Partly Cloudy.,63,664285,SS,3,1,1,0,0,1,1,0,0,1,0,.244,.330,.333,.663,664285,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.246,0.443,0.109,0.374,0.445,96.0,98.0,94.0,98.0,-63.0,-49.0,,,,0.001,0.087,0.157,-16.35,-0.32,0.73,95.7,90.1,84.7,,,,0.231,0.342,0.311,0.189,0.405,0.43799999999999994,118.0,98.0,106.0,99.0,99.0,95.0,,,,0.034,,0.253,0.45,,1.07,89.1,,80.2,0.158,0.211,0.402,0.182,0.182,0.435,,,,97.0,98.0,96.0,0.468,0.93,95.3,0.274,0.455,0.126,,,,,,
2023/05/08,6:39 PM.,HOU,LAA,home,Clear.,69,686613,SS,3,1,1,0,0,0,0,0,0,1,1,.240,.329,.293,.622,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.274,0.364,0.135,0.362,0.433,,,,101.0,99.0,96.0,104.0,92.0,97.0,0.461,0.017,,0.01,-2.64,,95.7,,84.6,0.271,0.511,0.223,0.121,0.242,0.37,0.25,0.625,0.33299999999999996,,,,,,,92.0,104.0,105.0,0.235,0.048,,-0.4,0.92,,91.7,88.2,,0.247,0.374,0.303,0.297,0.506,0.20800000000000002,,,,90.0,103.0,93.0,0.002,-0.16,96.0,,,,112.0,102.0,110.0,0.238,-0.77,82.9
2023/05/06,6:09 PM.,TEX,LAA,home,Partly Cloudy.,66,543135,SS,3,0,0,0,0,0,0,0,1,1,0,.236,.329,.292,.621,543135,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.367,0.397,,,,92.0,97.0,93.0,101.0,113.0,109.0,0.372,0.04,,0.41,-3.23,,95.1,,83.9,0.234,0.423,0.183,,,,0.303,0.606,0.13699999999999998,99.0,104.0,102.0,86.0,98.0,92.0,125.0,101.0,106.0,0.176,0.276,0.135,1.33,1.26,0.86,90.6,87.9,76.0,0.2,0.22,0.41700000000000004,0.238,0.417,0.198,0.196,0.314,0.355,,,,,,,,,,,,,,,
2023/05/05,6:38 PM.,TEX,LAA,home,Partly Cloudy.,65,641540,SS,4,1,0,0,0,0,0,0,1,0,2,.246,.333,.304,.637,641540,danedunning,Dunning,Right,Dane Dunning,TEX,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.443,0.146,0.315,0.415,65.0,102.0,92.0,71.0,96.0,85.0,101.0,106.0,106.0,0.032,0.234,0.156,-3.75,0.14,-0.87,90.5,85.7,82.1,0.294,0.765,0.235,0.301,0.478,0.258,0.212,0.364,0.345,78.0,82.0,84.0,90.0,100.0,95.0,,,,0.2,,0.016,0.82,,-3.56,88.9,,78.1,0.25,0.25,0.5,0.258,0.393,0.231,,,,79.0,104.0,94.0,0.331,1.37,91.0,0.246,0.354,0.08,,,,0.032,-0.43,77.5
2023/05/04,12:16 PM.,STL,LAA,away,Sunny.,72,656427,SS,5,0,1,0,0,0,2,0,0,2,1,.262,.342,.323,.665,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.246,0.459,0.132,0.307,0.398,68.0,89.0,84.0,98.0,99.0,98.0,98.0,101.0,102.0,0.417,0.246,0.033,-0.44,-1.15,0.86,93.1,85.3,84.2,0.29,0.411,0.20800000000000002,0.154,0.154,0.083,0.339,0.558,0.265,,,,92.0,98.0,101.0,,,,0.091,,,-1.05,,,88.7,,,0.204,0.372,0.402,0.318,0.545,0.264,,,,75.0,82.0,71.0,0.02,-2.28,90.1,0.333,0.333,0.1,93.0,102.0,108.0,0.194,0.23,76.2
2023/05/03,6:45 PM.,STL,LAA,away,Clear.,68,571945,SS,3,0,1,0,0,0,0,0,0,0,0,.267,.353,.333,.686,571945,milesmikolas,Mikolas,Right,Miles Mikolas,STL,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,58.0,96.0,93.0,74.0,112.0,99.0,108.0,107.0,108.0,0.26,0.243,0.054,-0.19,0.62,2.68,93.3,84.4,86.4,0.29,0.495,0.18899999999999997,0.182,0.382,0.085,0.245,0.375,0.22399999999999998,95.0,105.0,102.0,,,,,,,,,0.198,,,-0.92,,,75.9,0.261,0.387,0.198,,,,,,,86.0,108.0,99.0,0.243,-1.61,92.7,0.34,0.54,0.085,,,,0.002,-0.89,68.1
2023/05/02,6:45 PM.,STL,LAA,away,Clear.,66,571927,SS,5,0,2,0,0,0,1,0,0,0,0,.263,.354,.333,.687,571927,stevenmatz,Matz,Left,Steven Matz,STL,3.86,3.87,105.0,102.0,95.0,100.0,0.776,8.4,2.74,9.26,0.94,1.4,0.291,0.37,0.146,0.31,0.446,106.0,109.0,107.0,,,,62.0,82.0,90.0,,0.018,0.274,,-1.27,-0.09,,84.2,88.9,,,,0.291,0.405,0.289,0.5,0.75,0.1,108.0,96.0,100.0,,,,,,,,,0.148,,,-0.6,,,78.5,0.259,0.407,0.2,,,,,,,87.0,101.0,96.0,0.561,0.41,94.1,0.24,0.397,0.247,,,,,,
2023/04/30,1:10 PM.,MIL,LAA,away,Roof Closed.,64,607067,SS,3,0,0,0,0,0,0,1,1,1,2,.250,.350,.327,.677,607067,colinrea,Rea,Right,Colin Rea,MIL,4.55,4.42,124.2,104.0,89.0,99.0,0.786,7.94,2.74,7.94,1.66,1.16,0.216,0.436,0.123,0.359,0.419,,,,82.0,111.0,99.0,97.0,109.0,109.0,0.193,0.109,,2.43,-0.31,,93.2,,83.1,0.135,0.27,0.264,,,,0.226,0.377,0.36200000000000004,101.0,105.0,105.0,87.0,99.0,95.0,62.0,96.0,91.0,0.265,0.056,0.079,-0.01,-5.76,-0.94,86.7,86.0,78.8,0.242,0.455,0.231,0.245,0.519,0.293,0.44,0.84,0.184,96.0,105.0,99.0,0.299,0.31,92.6,0.253,0.42,0.136,,,,,,
2023/04/29,6:10 PM.,MIL,LAA,away,Roof Closed.,66,669203,SS,4,1,2,0,0,0,0,0,0,0,3,.265,.357,.347,.704,669203,corbinburnes,Burnes,Right,Corbin Burnes,MIL,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.459,0.19,0.29,0.38,82.0,105.0,112.0,,,,144.0,110.0,127.0,,0.085,0.112,,1.12,1.07,,89.3,86.0,,,,0.204,0.258,0.306,0.159,0.275,0.43799999999999994,160.0,104.0,113.0,127.0,101.0,103.0,,,,0.554,,0.171,1.51,,1.35,94.4,,79.8,0.133,0.211,0.488,0.209,0.34,0.22699999999999998,,,,103.0,97.0,90.0,0.077,-2.42,95.3,0.291,0.564,0.129,,,,,,
