date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
2023/09/16,6:10 PM.,MIL,WSH,away,Roof Closed.,74,669203,LF,4,0,1,0,0,0,1,0,0,0,3,.223,.266,.254,.520,669203,corbinburnes,Burnes,Right,Corbin Burnes,MIL,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.459,0.19,0.29,0.38,82.0,105.0,112.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,0.077,,0.085,0.112,,-2.42,1.12,1.07,,89.3,95.3,86.0,0.204,0.258,0.306,0.291,0.564,0.129,0.159,0.275,0.43799999999999994,,,,160.0,104.0,113.0,,,,,0.171,,1.35,,79.8,0.133,0.211,0.488,127.0,101.0,103.0,0.554,1.51,94.4,0.209,0.34,0.22699999999999998,,,,,,,,,,,,
2023/09/14,12:37 PM.,PIT,WSH,away,Partly Cloudy.,67,656605,3B,3,0,1,0,0,0,0,0,0,1,0,.222,.267,.254,.521,656605,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.277,0.358,0.172,0.31,0.456,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.261,0.161,0.028,0.66,1.66,-0.5,-2.63,95.2,90.7,93.9,82.8,0.36,0.6,0.21100000000000002,0.258,0.346,0.105,0.221,0.324,0.272,0.176,0.351,0.302,91.0,94.0,98.0,,,,,0.08,,-1.97,,78.0,0.273,0.614,0.235,99.0,98.0,99.0,0.242,-0.07,89.7,0.316,0.503,0.23600000000000002,,,,,,,,,,,,
2023/09/13,6:36 PM.,PIT,WSH,away,Partly Cloudy.,70,681882,3B,4,0,0,0,0,0,0,0,0,1,2,.220,.265,.252,.517,681882,colinselby,Selby,Right,Colin Selby,PIT,9.0,5.52,24.0,93.0,114.0,97.0,0.714,11.25,5.63,10.88,1.5,1.74,0.232,0.449,0.188,0.333,0.391,,,,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,,-5.8,-1.24,0.01,,97.4,,96.6,88.4,,,,0.395,0.535,0.163,0.192,0.423,0.418,,,,109.0,104.0,111.0,,,,,0.172,,-0.52,,82.7,0.241,0.31,0.342,,,,,,,,,,,,,,,,,,,,,
2023/09/12,6:36 PM.,PIT,WSH,away,Cloudy.,66,663559,LF,1,0,0,0,0,0,0,0,0,0,0,.227,.273,.261,.534,663559,baileyfalter,Falter,Left,Bailey Falter,- - -,5.36,4.93,80.2,104.0,76.0,97.0,0.844,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,59.0,92.0,77.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.072,0.444,0.189,0.046,-0.08,-1.63,-1.91,-0.8,90.7,84.6,90.7,84.5,0.273,0.364,0.33299999999999996,0.333,0.571,0.133,0.288,0.746,0.19899999999999998,0.305,0.435,0.156,87.0,108.0,105.0,,,,0.024,0.225,3.65,-0.85,85.0,76.5,0.267,0.493,0.209,,,,,,,,,,,,,,,,0.0,0.0,0.33299999999999996,,,
2023/09/10,1:35 PM.,LAD,WSH,home,Cloudy.,80,642232,LF,4,0,0,0,0,0,0,0,0,3,5,.229,.276,.263,.539,642232,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.219,0.285,0.444,61.0,105.0,94.0,,,,76.0,108.0,89.0,,,,0.002,0.308,,0.182,0.59,1.21,,-2.4,87.0,78.5,88.2,,0.329,0.6,0.27699999999999997,,,,,,,0.283,0.37,0.127,102.0,98.0,108.0,,,,,0.26,,-0.24,,71.9,0.208,0.386,0.382,77.0,106.0,93.0,0.248,1.48,84.2,0.289,0.378,0.121,,,,,,,,,,,,
2023/09/09,8:15 PM.,LAD,WSH,home,Cloudy.,72,676272,LF,5,0,0,0,0,0,0,0,0,1,1,.237,.285,.272,.557,676272,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,105.0,100.0,117.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.16,1.2,1.75,-1.0,0.6,99.0,88.2,98.8,89.7,0.133,0.307,0.39899999999999997,0.258,0.382,0.17800000000000002,0.5,0.75,0.25,0.258,0.367,0.20600000000000002,115.0,100.0,110.0,,,,,0.185,,1.25,,80.6,0.184,0.303,0.36,,,,,,,,,,,,,,,,,,,,,
2023/09/08,7:05 PM.,LAD,WSH,home,Partly Cloudy.,89,686218,LF,4,0,0,0,0,0,0,0,0,1,2,.248,.297,.284,.581,686218,emmetsheehan,Sheehan,Right,Emmet Sheehan,LAD,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,74.0,99.0,100.0,104.0,96.0,95.0,,,,112.0,98.0,103.0,,0.6,0.228,0.172,0.04,,1.57,0.51,95.4,82.9,,85.8,0.178,0.333,0.47600000000000003,,,,0.091,0.182,0.41200000000000003,0.24,0.504,0.20199999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/06,7:05 PM.,NYM,WSH,home,Clear.,97,676130,LF,3,0,1,0,0,0,0,0,0,2,0,.257,.307,.295,.602,676130,josebutto,Buttó,Right,José Buttó,NYM,3.64,3.9,42.0,96.0,97.0,94.0,0.745,8.14,4.93,7.07,0.64,1.07,0.161,0.458,0.161,0.314,0.364,83.0,96.0,92.0,101.0,96.0,94.0,86.0,86.0,79.0,109.0,104.0,106.0,0.056,0.509,0.151,0.229,1.65,4.53,1.11,-2.44,93.8,85.5,92.9,86.2,0.316,0.395,0.373,0.231,0.231,0.185,0.154,0.308,0.389,0.174,0.275,0.22699999999999998,76.0,88.0,94.0,,,,,0.055,,1.56,,80.0,0.2,0.2,0.267,,,,,,,,,,,,,,,,,,,,,
2023/09/05,7:04 PM.,NYM,WSH,home,Partly Cloudy.,92,500779,2B,4,1,1,0,0,0,0,0,0,0,2,.255,.300,.294,.594,500779,josequintana,Quintana,Left,Jose Quintana,NYM,3.57,4.55,75.2,101.0,80.0,94.0,0.802,7.14,2.85,8.92,0.59,1.17,0.231,0.406,0.162,0.286,0.349,65.0,102.0,91.0,81.0,101.0,95.0,78.0,99.0,91.0,,,,0.323,0.242,,0.181,-2.28,3.29,,-1.18,90.2,85.8,90.4,,0.276,0.379,0.29600000000000004,0.196,0.25,0.135,,,,0.391,0.594,0.217,96.0,106.0,102.0,,,,,0.253,,1.45,,77.2,0.214,0.268,0.26899999999999996,,,,,,,,,,,,,,,,,,,0.211,0.368,0.207
2023/09/03,1:36 PM.,MIA,WSH,home,Sunny.,91,645261,2B,3,0,1,0,0,0,0,0,1,1,3,.255,.302,.296,.598,645261,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,MIA,4.14,4.33,184.2,105.0,113.0,108.0,0.771,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.343,0.452,108.0,104.0,107.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.273,-0.27,1.72,0.72,-0.43,98.0,91.1,97.6,89.9,0.282,0.401,0.299,0.237,0.366,0.124,0.227,0.364,0.35200000000000004,0.253,0.448,0.267,134.0,99.0,105.0,,,,,0.022,,-0.52,,86.1,0.308,0.308,0.182,,,,,,,,,,,,,,,,,,,,,
2023/09/02,4:05 PM.,MIA,WSH,home,Sunny.,84,456501,2B,4,1,2,0,0,0,0,0,0,0,1,.253,.294,.295,.589,456501,johnnycueto,Cueto,Right,Johnny Cueto,MIA,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.472,0.161,0.323,0.408,73.0,106.0,102.0,87.0,116.0,112.0,89.0,103.0,100.0,88.0,95.0,96.0,0.196,0.346,0.234,0.192,-0.03,2.47,-1.92,-3.11,92.2,84.1,92.2,86.1,0.286,0.595,0.278,0.244,0.4,0.035,0.27,0.73,0.154,0.242,0.53,0.245,120.0,47.0,56.0,,,,,0.004,,-3.06,,76.0,,,,69.0,90.0,66.0,0.028,0.08,88.1,0.222,0.333,0.1,,,,,,,,,,,,
2023/09/01,7:05 PM.,MIA,WSH,home,Clear.,75,691587,2B,4,0,1,0,0,0,0,0,0,1,0,.242,.286,.286,.572,691587,euryperez,"Pérez, Eu",Right,Eury Pérez,MIA,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.206,0.464,0.159,0.391,0.407,86.0,85.0,82.0,128.0,100.0,109.0,,,,101.0,102.0,107.0,,0.454,0.308,0.098,-0.47,,0.99,0.99,97.5,89.7,,86.4,0.045,0.045,0.462,,,,0.183,0.365,0.47700000000000004,0.289,0.585,0.187,91.0,95.0,99.0,,,,,0.14,,1.89,,81.2,0.098,0.171,0.5429999999999999,,,,,,,,,,,,,,,,,,,,,
2023/08/31,7:06 PM.,MIA,WSH,home,Clear.,78,666129,LF,3,1,1,0,0,0,0,0,0,0,0,.241,.287,.287,.574,666129,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,3.66,4.58,159.2,101.0,91.0,97.0,0.762,8.79,1.63,8.68,1.13,1.72,0.184,0.501,0.13,0.413,0.434,85.0,95.0,86.0,79.0,101.0,93.0,91.0,102.0,97.0,100.0,102.0,102.0,0.317,0.075,0.258,0.088,-1.84,1.06,0.45,0.73,90.8,84.1,90.5,82.8,0.286,0.327,0.327,0.256,0.377,0.107,0.169,0.302,0.408,0.325,0.575,0.159,80.0,97.0,95.0,,,,,0.084,,-4.44,,77.7,0.5,1.059,0.2,95.0,100.0,97.0,0.177,1.53,87.5,0.243,0.477,0.247,,,,,,,,,,,,
2023/08/30,3:08 PM.,TOR,WSH,away,Partly Cloudy.,67,605135,LF,4,0,0,0,0,0,0,0,0,0,4,.238,.286,.286,.572,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.459,72.0,93.0,91.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,0.393,0.093,0.136,0.065,-3.9,2.11,-0.72,1.71,92.4,84.1,91.9,75.6,0.189,0.351,0.10099999999999999,0.22,0.336,0.14400000000000002,0.227,0.636,0.191,0.333,0.652,0.20600000000000002,93.0,92.0,100.0,78.0,84.0,84.0,0.033,0.126,-3.07,0.67,82.6,70.7,0.192,0.295,0.318,95.0,105.0,102.0,0.153,-1.13,87.8,0.274,0.496,0.253,,,,,,,0.375,0.563,0.226,,,
2023/08/29,7:08 PM.,TOR,WSH,away,Clear.,71,621244,2B,4,0,1,0,0,0,0,0,0,1,1,.250,.299,.300,.599,621244,joseberrios,Berríos,Right,José Berríos,TOR,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,0.185,0.72,0.61,,-0.38,94.3,84.1,93.8,,0.245,0.409,0.33,0.255,0.398,0.131,,,,0.254,0.456,0.276,116.0,104.0,110.0,,,,,0.296,,0.31,,82.6,,,,,,,,,,,,,,,,,,,,,,0.216,0.357,0.305
2023/08/28,7:08 PM.,TOR,WSH,away,Clear.,68,592332,2B,4,0,1,0,0,0,0,0,0,0,0,.250,.301,.303,.604,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.399,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,0.509,0.108,,1.13,,-0.97,,94.7,,,83.6,,,,,,,0.348,0.565,0.353,0.243,0.409,0.172,,,,105.0,108.0,109.0,0.384,,0.3,,86.3,,,,,,,,,,,,,,,,,,,,0.201,0.307,0.43200000000000005,,,
2023/08/27,1:40 PM.,MIA,WSH,away,Roof Closed.,72,608638,LF,3,0,1,0,0,0,0,0,0,1,1,.250,.304,.306,.610,608638,jtchargois,Chargois,Right,JT Chargois,MIA,3.61,3.63,42.1,99.0,108.0,102.0,0.803,7.44,3.83,7.44,0.64,1.81,0.244,0.395,0.193,0.277,0.413,,,,83.0,92.0,92.0,104.0,98.0,96.0,118.0,101.0,111.0,0.506,0.078,0.415,,0.34,1.23,0.1,,95.8,,96.3,86.3,,,,0.25,0.421,0.096,0.206,0.338,0.302,0.286,0.286,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/26,4:11 PM.,MIA,WSH,away,Roof Closed.,72,691587,2B,2,0,1,0,0,0,1,1,2,0,0,.246,.303,.304,.607,691587,euryperez,"Pérez, Eu",Right,Eury Pérez,MIA,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.206,0.464,0.159,0.391,0.407,86.0,85.0,82.0,128.0,100.0,109.0,,,,101.0,102.0,107.0,,0.454,0.308,0.098,-0.47,,0.99,0.99,97.5,89.7,,86.4,0.045,0.045,0.462,,,,0.183,0.365,0.47700000000000004,0.289,0.585,0.187,91.0,95.0,99.0,,,,,0.14,,1.89,,81.2,0.098,0.171,0.5429999999999999,,,,,,,,,,,,,,,,,,,,,
2023/08/24,1:09 PM.,NYY,WSH,away,Cloudy.,74,650633,2B,3,2,2,0,0,0,1,0,1,1,0,.239,.278,.299,.577,650633,michaelking,King,Right,Michael King,NYY,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.169,0.288,0.403,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.227,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,87.2,94.0,81.8,0.104,0.134,0.41,0.273,0.398,0.157,0.264,0.455,0.395,0.2,0.294,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/23,7:09 PM.,NYY,WSH,away,Clear.,73,622663,2B,3,0,0,0,0,0,0,0,0,1,1,.219,.250,.281,.531,622663,luisseverino,"Severino, L",Right,Luis Severino,NYY,6.65,5.89,89.1,103.0,104.0,101.0,0.822,7.96,3.43,11.38,2.32,1.14,0.248,0.399,0.144,0.346,0.447,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,0.028,0.449,0.188,0.186,-2.42,5.41,-2.59,-1.4,96.5,86.7,95.7,84.7,0.279,0.441,0.21600000000000003,0.091,0.091,0.20800000000000002,0.289,0.566,0.254,0.355,0.692,0.196,,,,,,,,,,,,,,,,110.0,100.0,98.0,0.15,-0.08,90.8,0.208,0.313,0.17300000000000001,,,,,,,,,,,,
2023/08/22,7:08 PM.,NYY,WSH,away,Partly Cloudy.,77,607074,2B,1,0,0,0,0,0,0,0,0,0,0,.230,.262,.295,.557,607074,carlosrodon,Rodón,Left,Carlos Rodón,NYY,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.116,0.381,0.429,84.0,67.0,81.0,106.0,101.0,100.0,,,,126.0,95.0,104.0,,0.603,0.29,0.043,-1.05,,-0.06,0.96,95.3,85.5,,85.4,0.0,0.0,0.42100000000000004,,,,0.2,0.347,0.37200000000000005,0.294,0.55,0.217,102.0,92.0,96.0,,,,,0.065,,-3.96,,79.7,0.375,1.25,0.21100000000000002,,,,,,,,,,,,,,,,,,,,,
2023/08/20,7:12 PM.,PHI,WSH,home,Clear.,79,554430,2B,3,0,0,0,0,0,0,0,0,0,2,.233,.266,.300,.566,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.279,0.38,0.214,0.313,0.421,48.0,106.0,77.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,0.18,0.435,0.123,0.004,1.69,1.62,0.36,-6.22,95.8,90.8,95.2,84.4,,,,0.252,0.308,0.192,0.198,0.36,0.392,0.199,0.333,0.314,116.0,105.0,114.0,,,,,0.115,,-1.61,,81.4,0.264,0.473,0.33,96.0,102.0,102.0,0.144,-0.63,90.9,0.27,0.426,0.228,,,,,,,,,,,,
2023/08/19,4:06 PM.,PHI,WSH,home,Sunny.,80,650911,3B,2,0,0,0,0,0,0,0,0,0,1,.246,.279,.316,.595,650911,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,75.0,98.0,104.0,,,,71.0,104.0,97.0,123.0,100.0,100.0,0.462,,0.211,0.327,,0.65,0.2,1.1,,81.8,92.1,82.7,0.148,0.274,0.43,0.297,0.523,0.107,0.25,0.456,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
