date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FO%,wFO/C,vFO
2023/09/04,6:35 PM.,PIT,MIL,away,Partly Cloudy.,86,682847,LF,3,0,0,0,0,0,0,0,1,1,4,.276,.364,.438,.802,682847,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.294,0.343,0.135,,,,,,,0.383,0.704,0.156,,,,0.246,0.449,0.312,,,,,,,0.209,0.209,0.341,,,,,,,,,,,,
2023/09/03,12:05 PM.,PHI,MIL,home,Sunny.,89,624133,PH,1,0,0,0,0,0,0,0,0,1,0,.278,.365,.441,.806,624133,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.232,0.394,0.164,0.34,0.393,95.0,104.0,102.0,69.0,98.0,88.0,96.0,104.0,102.0,91.0,113.0,108.0,97.0,97.0,94.0,,,,0.28,0.215,0.126,,0.005,0.19,-0.65,-1.27,,0.52,4.65,1.95,93.4,87.5,,92.8,84.1,75.8,0.289,0.409,0.1,,,,0.34,0.585,0.179,0.304,0.478,0.21899999999999997,,,,0.2,0.2,0.0,70.0,98.0,99.0,0.184,-1.45,82.9,0.267,0.444,0.311,0.143,0.226,0.377,,,,,,,,,
2023/09/02,6:16 PM.,PHI,MIL,home,Cloudy.,85,605400,DH,5,0,1,0,0,0,1,0,0,3,1,.278,.366,.442,.808,605400,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.477,0.156,0.323,0.419,,,,95.0,107.0,103.0,100.0,107.0,101.0,,,,111.0,110.0,105.0,,,,0.188,0.295,0.075,,,,-0.03,0.4,,0.46,,,92.7,86.3,,91.8,,,0.279,0.416,0.106,,,,0.246,0.508,0.301,0.246,0.503,0.217,,,,,,,70.0,111.0,103.0,0.126,0.14,85.9,0.22,0.319,0.319,0.221,0.398,0.33299999999999996,118.0,105.0,113.0,0.316,0.47,79.4,,,
2023/09/01,7:10 PM.,PHI,MIL,home,Clear.,77,554430,LF,4,1,0,0,0,0,0,0,0,2,1,.279,.367,.444,.811,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.279,0.38,0.214,0.313,0.421,116.0,105.0,114.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,96.0,102.0,102.0,,,,0.18,0.435,0.144,,0.123,0.115,1.69,-0.63,,1.62,0.36,-1.61,95.8,90.9,,95.2,84.4,81.4,0.252,0.308,0.192,,,,0.27,0.426,0.228,0.199,0.333,0.314,,,,0.198,0.36,0.392,48.0,106.0,77.0,0.004,-6.22,90.8,,,,0.264,0.473,0.33,,,,,,,,,
2023/08/30,1:21 PM.,CHC,MIL,away,Partly Cloudy.,67,543294,LF,5,1,1,0,0,0,0,0,0,2,1,.281,.370,.448,.818,543294,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,3.74,4.13,137.0,105.0,60.0,93.0,0.801,6.11,1.77,9.07,0.85,1.36,0.196,0.438,0.233,0.249,0.383,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,,,,,,,,,,0.349,0.205,,,,0.035,-1.61,,,0.04,,0.0,87.8,,,87.5,,73.3,0.318,0.46,0.08,,,,,,,0.38,0.658,0.11199999999999999,,,,,,,43.0,107.0,90.0,0.411,1.43,80.7,0.18,0.279,0.324,0.25,0.25,0.43799999999999994,,,,,,,,,
2023/08/29,7:08 PM.,CHC,MIL,away,Cloudy.,70,657006,LF,3,0,1,0,0,0,0,0,1,1,0,.282,.371,.450,.821,657006,justinsteele,Steele,Left,Justin Steele,CHC,3.06,3.5,173.1,102.0,99.0,102.0,0.781,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,,,,,,,0.018,0.626,,,0.339,0.006,0.67,,,0.89,0.54,2.44,91.8,,,92.2,83.3,80.7,0.25,0.333,0.16699999999999998,,,,,,,0.275,0.393,0.203,,,,0.217,0.346,0.311,69.0,85.0,78.0,0.01,-1.94,87.5,0.4,0.4,0.1,0.0,0.0,0.33299999999999996,,,,,,,,,
2023/08/28,7:05 PM.,CHC,MIL,away,Clear.,73,592791,LF,5,2,2,0,0,1,1,0,0,2,0,.282,.370,.451,.821,592791,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.437,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,,,,0.102,0.342,0.222,,0.154,0.149,-0.69,-0.32,,0.9,0.75,-0.12,93.7,88.6,,93.9,80.9,80.5,0.296,0.394,0.133,,,,0.311,0.521,0.27399999999999997,0.261,0.553,0.204,,,,0.233,0.333,0.27399999999999997,82.0,94.0,98.0,0.031,-0.22,86.5,0.28,0.44,0.106,0.198,0.349,0.2,,,,,,,,,
2023/08/27,1:10 PM.,SD,MIL,home,Sunny.,71,608379,DH,3,2,0,0,0,0,0,0,2,1,1,.280,.370,.445,.815,608379,michaelwacha,Wacha,Right,Michael Wacha,SDP,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,,,,96.0,100.0,96.0,,,,0.133,0.288,0.124,,,0.11,1.23,-2.13,,-0.36,,1.04,92.0,86.9,,91.9,,74.0,0.25,0.45,0.111,,,,0.364,0.582,0.165,0.188,0.323,0.16699999999999998,,,,,,,101.0,106.0,110.0,0.345,1.06,81.6,0.207,0.346,0.359,0.172,0.31,0.27,,,,,,,,,
2023/08/26,6:11 PM.,SD,MIL,home,Roof Closed.,67,658648,LF,3,1,0,0,0,0,0,0,1,1,2,.282,.370,.448,.818,658648,pedroavila,Avila,Right,Pedro Avila,SDP,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.206,0.434,0.147,0.301,0.41,86.0,102.0,102.0,82.0,96.0,91.0,91.0,96.0,89.0,,,,,,,,,,0.207,0.327,,,0.007,0.203,-0.67,,,0.13,1.31,-0.11,94.0,,,93.3,80.7,77.4,0.356,0.422,0.122,,,,,,,0.235,0.412,0.19,,,,,,,52.0,93.0,99.0,0.256,2.16,83.8,0.148,0.246,0.434,0.207,0.276,0.40299999999999997,,,,,,,,,
2023/08/25,7:10 PM.,SD,MIL,home,Partly Cloudy.,75,506433,LF,3,0,0,0,0,0,0,0,1,1,2,.284,.371,.451,.822,506433,yudarvish,Darvish,Right,Yu Darvish,SDP,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.236,0.39,0.181,0.306,0.453,97.0,94.0,104.0,122.0,110.0,114.0,101.0,106.0,102.0,125.0,98.0,108.0,93.0,95.0,99.0,95.0,104.0,100.0,0.186,0.167,0.089,0.077,0.363,0.051,-1.74,2.4,1.21,0.46,-0.68,1.37,94.7,90.9,89.2,94.3,84.0,72.3,0.319,0.418,0.157,,,,0.2,0.32,0.196,0.253,0.538,0.159,0.167,0.217,0.4,0.432,0.703,0.244,180.0,50.0,53.0,0.001,-1.35,82.3,,,,0.13,0.203,0.391,105.0,111.0,112.0,0.066,3.06,79.3,,,
2023/08/23,1:11 PM.,MIN,MIL,home,Sunny.,97,628317,LF,4,1,1,0,0,0,0,2,1,2,1,.286,.372,.454,.826,628317,kentamaeda,Maeda,Right,Kenta Maeda,MIN,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.399,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,,,,138.0,107.0,112.0,0.064,0.274,,0.319,0.306,0.036,0.35,,1.6,-0.88,-0.07,-2.4,91.0,,84.1,90.3,81.6,76.4,0.385,0.538,0.128,,,,,,,0.275,0.451,0.251,0.182,0.263,0.35,0.206,0.471,0.28800000000000003,,,,,,,,,,0.333,0.667,0.063,,,,,,,,,
2023/08/22,7:10 PM.,MIN,MIL,home,Clear.,76,641927,LF,5,0,1,1,0,0,0,0,0,3,2,.286,.371,.456,.827,641927,baileyober,Ober,Right,Bailey Ober,MIN,3.43,3.63,144.1,105.0,83.0,101.0,0.739,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.411,100.0,108.0,106.0,73.0,107.0,99.0,,,,83.0,99.0,96.0,,,,,,,,0.457,,,0.196,0.067,0.75,,,,-0.7,1.44,91.3,,,,81.0,77.5,,,,,,,,,,0.232,0.425,0.27699999999999997,,,,0.255,0.48,0.32899999999999996,94.0,106.0,105.0,0.28,1.08,83.7,0.226,0.35,0.298,0.194,0.306,0.161,,,,,,,,,
2023/08/20,1:37 PM.,TEX,MIL,away,Roof Closed.,74,453286,LF,5,1,2,1,0,0,1,0,0,0,2,.287,.373,.456,.829,453286,maxscherzer,Scherzer,Right,Max Scherzer,- - -,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.412,0.183,0.319,0.434,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,,,,0.463,0.104,,0.168,0.124,0.72,2.12,,,-0.21,0.51,93.7,88.4,,,84.0,75.4,,,,,,,0.135,0.243,0.33299999999999996,0.255,0.458,0.23800000000000002,,,,0.25,0.545,0.364,94.0,106.0,106.0,0.141,0.03,83.8,0.207,0.283,0.275,0.187,0.373,0.326,,,,,,,,,
2023/08/19,3:07 PM.,TEX,MIL,away,Roof Closed.,74,641540,LF,5,0,0,0,0,0,0,0,0,0,3,.286,.373,.455,.828,641540,danedunning,Dunning,Right,Dane Dunning,TEX,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.443,0.146,0.315,0.415,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,,,,0.331,0.032,0.2,,0.234,0.016,-3.75,0.82,,1.37,0.14,-3.56,90.5,88.9,,91.0,82.1,78.1,0.246,0.354,0.08,,,,0.258,0.393,0.231,0.294,0.765,0.235,,,,0.212,0.364,0.345,65.0,102.0,92.0,0.156,-0.87,85.7,0.301,0.478,0.258,0.25,0.25,0.5,,,,0.032,-0.43,77.5,,,
2023/08/18,7:07 PM.,TEX,MIL,away,Roof Closed.,74,571760,DH,3,3,2,1,0,0,0,0,2,0,1,.289,.376,.460,.836,571760,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.343,0.399,80.0,143.0,68.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,,,,0.579,,,0.252,0.0,0.1,,,,-1.35,-3.87,92.5,,,,82.0,74.4,,,,,,,,,,0.236,0.431,0.256,,,,0.259,0.443,0.29600000000000004,101.0,97.0,92.0,0.169,-0.11,84.0,0.274,0.452,0.24,,,,,,,,,,,,
2023/08/17,7:10 PM.,LAD,MIL,away,Clear.,74,458681,LF,4,0,1,0,0,0,0,0,0,0,1,.286,.372,.456,.828,458681,lancelynn,Lynn,Right,Lance Lynn,- - -,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.241,0.419,0.17,0.32,0.403,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,,,,0.126,0.437,0.23,,0.063,0.074,-0.4,-0.35,,1.21,-3.65,-2.24,92.4,88.7,,91.4,83.0,80.8,0.239,0.394,0.177,,,,0.273,0.512,0.267,0.255,0.52,0.316,,,,0.286,0.446,0.308,56.0,95.0,90.0,0.07,-1.23,84.9,0.302,0.372,0.29600000000000004,0.208,0.453,0.354,,,,,,,,,
2023/08/16,7:10 PM.,LAD,MIL,away,Clear.,78,477132,LF,4,0,0,0,0,0,0,0,0,1,0,.287,.373,.458,.831,477132,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,,,,116.0,127.0,165.0,0.002,0.369,,0.002,0.434,0.175,0.23,,13.51,14.84,2.06,0.13,90.7,,84.4,90.9,86.5,73.4,0.0,0.0,0.0,,,,,,,0.281,0.451,0.09699999999999999,0.0,0.0,0.0,0.167,0.338,0.36200000000000004,34.0,98.0,91.0,0.017,-0.46,84.6,0.2,0.2,0.6,0.212,0.338,0.33799999999999997,,,,,,,,,
2023/08/15,7:10 PM.,LAD,MIL,away,Clear.,77,676272,LF,4,1,1,0,0,0,0,0,0,0,0,.289,.376,.462,.838,676272,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,,,,,,,0.192,0.289,,,0.174,0.185,1.2,,,1.75,-1.0,1.25,99.0,,,98.8,89.7,80.6,0.258,0.382,0.17800000000000002,,,,,,,0.258,0.367,0.20600000000000002,,,,0.5,0.75,0.25,105.0,100.0,117.0,0.16,0.6,88.2,0.133,0.307,0.39899999999999997,0.184,0.303,0.36,,,,,,,,,
2023/08/13,1:10 PM.,CWS,MIL,away,Cloudy.,75,656302,DH,3,1,1,0,0,0,2,1,2,1,0,.290,.377,.464,.841,656302,dylancease,Cease,Right,Dylan Cease,CHW,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.432,0.173,0.341,0.376,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,,,,0.432,,,0.386,,-0.15,,,,0.4,,95.6,,,,86.3,,,,,,,,,,,0.273,0.436,0.205,,,,0.216,0.339,0.433,60.0,90.0,78.0,0.03,1.0,74.6,0.111,0.111,0.5379999999999999,0.298,0.538,0.249,83.0,94.0,99.0,0.152,-1.83,80.2,,,
2023/08/12,6:15 PM.,CWS,MIL,away,Clear.,81,669947,LF,4,0,1,0,0,0,0,0,0,3,1,.289,.375,.465,.840,669947,jessescholtens,Scholtens,Right,Jesse Scholtens,CHW,5.29,4.93,85.0,99.0,82.0,98.0,0.808,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.334,0.387,104.0,104.0,106.0,73.0,99.0,93.0,,,,82.0,98.0,101.0,,,,,,,,0.435,,,0.366,0.165,0.27,,,,-1.82,-0.51,92.8,,,,85.4,74.0,,,,,,,,,,0.266,0.462,0.14,,,,0.354,0.472,0.23399999999999999,92.0,84.0,86.0,0.035,0.73,85.4,0.111,0.111,0.154,0.245,0.469,0.34299999999999997,,,,,,,,,
2023/08/11,7:11 PM.,CWS,MIL,away,Partly Cloudy.,83,656629,LF,4,1,1,0,0,0,0,1,2,0,1,.290,.376,.467,.843,656629,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.347,0.384,96.0,97.0,97.0,116.0,89.0,94.0,,,,102.0,97.0,99.0,,,,,,,,0.614,,,0.272,0.04,-0.71,,,,-1.5,-0.94,95.2,,,,84.8,80.6,,,,,,,,,,0.244,0.462,0.264,,,,0.258,0.516,0.27399999999999997,73.0,82.0,76.0,0.074,0.15,88.7,0.133,0.3,0.33899999999999997,0.158,0.474,0.19399999999999998,,,,,,,,,
2023/08/09,1:11 PM.,COL,MIL,home,Overcast.,82,623167,DH,5,0,2,0,0,0,1,0,0,3,0,.290,.374,.469,.843,623167,chrisflexen,Flexen,Right,Chris Flexen,- - -,6.86,6.2,102.1,99.0,83.0,93.0,0.794,6.51,3.34,11.7,2.2,1.05,0.257,0.417,0.137,0.346,0.401,92.0,95.0,111.0,65.0,98.0,84.0,49.0,106.0,76.0,122.0,107.0,111.0,87.0,100.0,94.0,,,,0.019,0.409,0.293,,0.097,0.022,-2.66,-0.47,,-7.15,-2.44,2.61,91.9,87.9,,90.9,80.8,71.6,0.6,0.7,0.111,,,,0.287,0.504,0.20199999999999999,0.379,0.739,0.174,,,,0.389,0.444,0.14800000000000002,93.0,97.0,97.0,0.16,0.72,81.0,0.213,0.32,0.397,0.125,0.125,0.35700000000000004,,,,,,,,,
2023/08/08,7:10 PM.,COL,MIL,home,Partly Cloudy.,82,607536,LF,5,0,1,0,0,0,0,0,0,1,1,.289,.374,.469,.843,607536,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.202,0.441,0.122,0.391,0.437,,,,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,,,,,,,0.283,0.184,,,0.236,,1.13,,,-0.86,-0.2,,88.8,,,88.7,84.1,,0.349,0.529,0.091,,,,,,,0.239,0.431,0.127,,,,0.246,0.549,0.2,47.0,105.0,95.0,0.122,-3.3,84.2,0.435,0.681,0.139,0.261,0.41,0.32,96.0,105.0,105.0,0.176,-1.91,80.6,,,
