date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FO%,wFO/C,vFO
2023/06/24,4:08 PM.,NYM,PHI,home,Partly Cloudy.,78,453286,C,3,0,0,0,0,0,0,0,1,2,2,.252,.311,.467,.778,453286,maxscherzer,Scherzer,Right,Max Scherzer,- - -,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.412,0.183,0.319,0.434,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,,0.463,0.124,0.141,0.72,,0.51,0.03,93.7,83.8,,75.4,,,,,,,0.207,0.283,0.275,0.255,0.458,0.23800000000000002,106.0,108.0,108.0,0.168,-0.21,84.0,0.25,0.545,0.364,98.0,108.0,99.0,,,,0.104,,2.12,,88.4,,,,,0.135,0.243,0.33299999999999996,0.187,0.373,0.326,,,,,,,,,
2023/06/23,7:08 PM.,NYM,PHI,home,Overcast.,72,673540,C,2,0,0,0,0,0,0,0,2,1,1,.255,.312,.473,.785,673540,kodaisenga,Senga,Right,Kodai Senga,NYM,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.416,0.161,0.333,0.382,,,,91.0,90.0,87.0,109.0,97.0,97.0,,,,,0.37,0.027,,0.17,,-0.23,,95.7,,,72.8,,,,,,,,,,0.244,0.399,0.17300000000000001,100.0,93.0,102.0,0.116,-0.96,82.7,0.333,0.952,0.245,93.0,95.0,93.0,,,,0.25,,2.52,,90.8,,0.11,0.147,0.595,0.244,0.339,0.182,0.125,0.5,0.444,,,,,,,0.237,0.95,83.2
2023/06/22,1:07 PM.,ATL,PHI,home,Cloudy.,65,693821,C,4,1,0,0,0,0,0,0,0,1,2,.257,.309,.477,.786,693821,bryceelder,Elder,Right,Bryce Elder,ATL,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.357,0.382,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,0.376,0.134,,0.137,-1.13,0.01,,1.3,90.7,85.0,89.5,,0.28,0.402,0.134,,,,0.188,0.235,0.23600000000000002,0.286,0.495,0.19399999999999998,92.0,103.0,107.0,0.353,0.97,82.7,0.21,0.393,0.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/20,6:44 PM.,ATL,PHI,home,Partly Cloudy.,75,675911,C,4,0,2,0,0,0,0,0,0,2,2,.262,.314,.485,.799,675911,spencerstrider,Strider,Right,Spencer Strider,ATL,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.328,0.323,0.142,0.354,0.438,85.0,98.0,101.0,,,,141.0,106.0,116.0,,,,,0.589,,0.073,0.4,,,0.97,97.2,87.0,,,,,,,,,0.122,0.184,0.444,0.256,0.431,0.287,104.0,103.0,107.0,0.338,1.67,85.6,0.154,0.269,0.5529999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/18,1:08 PM.,OAK,PHI,away,Sunny.,68,663687,C,3,0,0,0,0,0,0,0,0,1,2,.258,.311,.485,.796,663687,hoganharris,"Harris, H",Left,Hogan Harris,OAK,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.357,0.184,0.316,0.496,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,0.47,0.06,0.203,-0.58,,-1.37,0.61,92.6,80.1,,74.9,,,,,,,0.205,0.409,0.368,0.25,0.442,0.217,,,,0.078,-2.5,77.4,0.278,0.556,0.188,87.0,104.0,98.0,,,,0.188,,-1.58,,90.5,,,,,0.351,0.544,0.16699999999999998,0.3,0.5,0.2,,,,,,,,,
2023/06/17,1:10 PM.,OAK,PHI,away,Sunny.,66,621076,C,3,0,1,0,0,0,0,0,2,1,2,.261,.315,.491,.806,621076,jameskaprielian,Kaprielian,Right,James Kaprielian,OAK,6.34,4.86,61.0,102.0,88.0,99.0,0.766,8.41,4.57,9.74,1.33,0.61,0.263,0.462,0.151,0.355,0.439,72.0,104.0,102.0,84.0,108.0,109.0,76.0,100.0,91.0,99.0,98.0,95.0,0.139,0.414,0.061,0.078,0.35,-2.81,-1.04,-2.75,92.3,83.3,92.0,75.9,0.412,0.529,0.14300000000000002,,,,0.368,0.737,0.18,0.202,0.384,0.252,106.0,104.0,107.0,0.307,-0.35,80.8,0.263,0.4,0.316,,,,,,,,,,,,,,,,,,,0.444,0.778,0.235,,,,,,,,,
2023/06/16,6:40 PM.,OAK,PHI,away,Partly Cloudy.,65,676664,C,4,1,1,0,0,1,1,0,0,3,3,.260,.309,.493,.802,676664,jpsears,Sears,Left,JP Sears,OAK,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.283,0.416,0.178,0.301,0.438,83.0,100.0,102.0,,,,93.0,102.0,96.0,,,,0.001,0.501,,0.151,-0.84,0.63,,0.36,93.1,84.1,92.1,,,,,,,,0.277,0.438,0.225,0.256,0.478,0.217,93.0,102.0,106.0,0.346,-0.06,81.4,0.21,0.395,0.28300000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/14,6:40 PM.,AZ,PHI,away,Roof Closed.,78,518876,C,4,1,1,0,0,1,2,0,0,0,4,.260,.310,.484,.794,518876,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,0.122,0.301,0.11,0.231,0.04,0.83,-0.45,2.43,92.2,88.7,92.4,82.1,0.261,0.378,0.163,,,,0.18,0.234,0.32,0.224,0.489,0.259,104.0,112.0,110.0,0.055,-0.64,85.5,0.217,0.391,0.413,87.0,101.0,99.0,,,,0.181,,0.88,,90.8,,,,,0.22,0.352,0.244,0.268,0.411,0.256,,,,,,,,,
2023/06/13,6:40 PM.,AZ,PHI,away,Roof Closed.,74,605200,C,4,3,2,1,1,0,1,1,1,1,1,.260,.311,.474,.785,605200,zachdavies,Davies,Right,Zach Davies,ARI,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.398,0.14,0.371,0.36,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,0.325,0.226,0.061,0.248,-0.05,-1.5,-0.55,-1.19,89.3,80.7,89.6,77.0,0.381,0.552,0.096,,,,0.275,0.477,0.37200000000000005,0.21,0.355,0.18100000000000002,113.0,105.0,101.0,0.027,-1.83,80.8,0.25,0.5,0.16699999999999998,73.0,93.0,88.0,,,,0.113,,0.13,,87.5,,,,,0.3,0.3,0.145,0.188,0.5,0.2,,,,,,,,,
2023/06/12,6:40 PM.,AZ,PHI,away,Clear.,90,674072,C,4,3,4,1,1,1,3,0,1,0,0,.256,.304,.460,.764,674072,tommyhenry,Henry,Left,Tommy Henry,ARI,4.15,4.3,89.0,96.0,83.0,91.0,0.788,6.47,3.54,8.7,1.21,0.82,0.277,0.403,0.162,0.317,0.407,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,,0.49,0.191,0.193,-0.88,,0.71,-0.09,90.7,84.0,,79.1,,,,,,,0.278,0.444,0.331,0.292,0.523,0.155,92.0,101.0,93.0,0.127,2.53,83.1,0.158,0.281,0.287,,,,,,,,,,,,,,,,,,,0.229,0.325,0.21,,,,,,,,,
2023/06/10,4:08 PM.,LAD,PHI,home,Partly Cloudy.,82,676272,C,3,0,0,0,0,0,0,0,0,2,2,.242,.289,.420,.709,676272,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,0.192,0.289,0.185,0.16,1.2,1.75,1.25,0.6,99.0,88.2,98.8,80.6,0.258,0.382,0.17800000000000002,,,,0.133,0.307,0.39899999999999997,0.258,0.367,0.20600000000000002,153.0,110.0,121.0,0.174,-1.0,89.7,0.5,0.75,0.25,,,,,,,,,,,,,,,,,,,0.184,0.303,0.36,,,,,,,,,
2023/06/09,7:09 PM.,LAD,PHI,home,Cloudy.,73,624647,C,3,0,0,0,0,0,0,1,0,0,4,.245,.293,.426,.719,624647,victorgonzalez,"González, V",Left,Victor González,LAD,4.01,3.21,33.2,96.0,82.0,97.0,0.719,8.02,2.67,7.22,0.53,2.17,0.207,0.5,0.196,0.239,0.4,75.0,76.0,86.0,,,,,,,76.0,95.0,91.0,0.637,,,0.065,,1.46,,4.32,,87.1,94.6,,0.258,0.348,0.18100000000000002,,,,0.1,0.1,0.313,,,,97.0,102.0,111.0,0.298,0.48,86.1,0.2,0.356,0.46799999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/08,6:07 PM.,DET,PHI,home,Overcast.,75,663947,C,4,0,0,0,0,0,0,0,0,2,2,.249,.294,.433,.727,663947,tylerholton,"Holton, T",Left,Tyler Holton,DET,2.11,3.5,85.1,103.0,89.0,101.0,0.753,7.8,1.9,5.91,0.95,1.28,0.208,0.468,0.177,0.303,0.44,93.0,106.0,104.0,80.0,91.0,98.0,79.0,103.0,95.0,79.0,109.0,101.0,0.123,0.279,0.036,0.225,2.59,5.64,-0.9,0.98,91.5,82.9,91.2,78.3,0.167,0.185,0.085,,,,0.195,0.416,0.33299999999999996,0.178,0.219,0.271,101.0,104.0,109.0,0.143,2.08,81.8,0.135,0.189,0.37799999999999995,99.0,97.0,97.0,,,,0.193,,1.21,,88.0,,,,,0.241,0.426,0.212,0.125,0.5,0.25,,,,,,,,,
2023/06/06,6:43 PM.,DET,PHI,home,Partly Cloudy.,75,641302,C,3,0,0,0,0,0,0,0,0,2,1,.254,.299,.442,.741,641302,tyleralexander,"Alexander, T",Left,Tyler Alexander,DET,4.5,3.61,44.0,110.0,87.0,102.0,0.846,9.0,1.02,9.0,1.64,0.64,0.256,0.333,0.147,0.31,0.471,79.0,109.0,99.0,,,,87.0,113.0,108.0,68.0,115.0,102.0,0.11,0.281,,0.169,1.92,0.86,,-2.19,89.9,82.8,89.8,,0.2,0.28,0.03,,,,0.273,0.485,0.2,0.2,0.4,0.222,66.0,111.0,103.0,0.088,0.74,81.3,0.25,0.333,0.185,102.0,105.0,98.0,,,,0.351,,-0.03,,86.4,,,,,0.316,0.579,0.183,,,,,,,,,,,,
2023/06/05,6:43 PM.,DET,PHI,home,Cloudy.,76,666214,C,4,1,1,1,0,0,2,1,0,0,2,.258,.303,.448,.751,666214,joeywentz,Wentz,Left,Joey Wentz,DET,6.9,5.77,105.2,100.0,89.0,95.0,0.766,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.357,0.424,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,,,,,0.416,0.158,0.175,-2.53,,-0.86,-0.22,93.4,85.0,,77.5,,,,,,,0.189,0.392,0.318,0.374,0.682,0.19,,,,,,,,,,91.0,97.0,93.0,,,,0.251,,-0.57,,86.0,,,,,0.271,0.5,0.29100000000000004,0.247,0.356,0.285,,,,,,,,,
2023/06/04,1:35 PM.,WSH,PHI,away,Cloudy.,69,592866,C,5,1,2,0,0,1,1,0,0,1,2,.258,.304,.447,.751,592866,trevorwilliams,Williams,Right,Trevor Williams,WSN,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.329,0.387,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,0.146,0.433,0.069,0.171,-0.77,-0.45,-1.93,-2.25,89.7,83.3,88.2,76.7,0.325,0.458,0.188,,,,0.315,0.483,0.19899999999999998,0.283,0.563,0.16699999999999998,94.0,114.0,103.0,0.182,-1.7,80.9,0.313,0.5,0.281,,,,,,,,,,,,,,,,,,,0.314,0.629,0.2,,,,,,,,,
2023/06/03,4:05 PM.,WSH,PHI,away,Cloudy.,79,669022,C,4,2,2,1,0,1,1,0,0,1,4,.254,.302,.432,.734,669022,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.42,5.2,136.1,97.0,100.0,101.0,0.749,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,,,,,0.595,0.188,0.029,-0.27,,-0.85,1.1,95.0,86.5,,83.2,,,,,,,0.188,0.25,0.382,0.279,0.503,0.21600000000000003,101.0,97.0,102.0,0.188,0.77,88.5,0.213,0.415,0.375,,,,,,,,,,,,,,,,,,,0.257,0.416,0.379,,,,,,,,,
2023/06/02,7:06 PM.,WSH,PHI,away,Partly Cloudy.,90,680686,C,5,0,0,0,0,0,0,0,0,0,4,.249,.298,.409,.707,680686,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.453,0.21,0.313,0.389,44.0,96.0,90.0,96.0,95.0,97.0,82.0,91.0,83.0,93.0,101.0,90.0,0.176,0.166,0.161,0.016,-1.21,0.15,0.24,0.6,93.5,88.6,93.1,82.2,0.313,0.385,0.138,,,,0.286,0.357,0.1,0.291,0.557,0.20199999999999999,84.0,92.0,96.0,0.299,-0.07,85.1,0.163,0.233,0.429,95.0,95.0,83.0,,,,0.181,,-0.09,,88.8,,,,,0.243,0.461,0.205,0.221,0.358,0.349,,,,,,,,,
2023/06/01,1:10 PM.,NYM,PHI,away,Sunny.,82,453286,C,1,0,0,0,0,0,0,0,0,0,0,.256,.306,.420,.726,453286,maxscherzer,Scherzer,Right,Max Scherzer,- - -,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.412,0.183,0.319,0.434,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,,0.463,0.124,0.141,0.72,,0.51,0.03,93.7,83.8,,75.4,,,,,,,0.207,0.283,0.275,0.255,0.458,0.23800000000000002,106.0,108.0,108.0,0.168,-0.21,84.0,0.25,0.545,0.364,98.0,108.0,99.0,,,,0.104,,2.12,,88.4,,,,,0.135,0.243,0.33299999999999996,0.187,0.373,0.326,,,,,,,,,
2023/05/31,7:10 PM.,NYM,PHI,away,Clear.,69,471911,C,4,0,0,0,0,0,0,0,0,2,2,.257,.307,.423,.730,471911,carloscarrasco,Carrasco,Right,Carlos Carrasco,NYM,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.459,0.13,0.352,0.382,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,0.1,0.323,0.091,0.299,-2.35,-3.88,-1.25,0.12,92.7,87.2,91.5,80.1,0.45,0.725,0.129,,,,0.22,0.314,0.311,0.358,0.651,0.166,104.0,98.0,108.0,0.184,-1.99,84.1,0.329,0.575,0.32899999999999996,86.0,88.0,95.0,,,,0.004,,-9.5,,89.5,,,,,,,,0.25,0.594,0.217,,,,,,,,,
2023/05/30,7:10 PM.,NYM,PHI,away,Clear.,65,673540,C,2,0,0,0,0,0,0,0,1,1,0,.263,.314,.433,.747,673540,kodaisenga,Senga,Right,Kodai Senga,NYM,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.416,0.161,0.333,0.382,,,,91.0,90.0,87.0,109.0,97.0,97.0,,,,,0.37,0.027,,0.17,,-0.23,,95.7,,,72.8,,,,,,,,,,0.244,0.399,0.17300000000000001,100.0,93.0,102.0,0.116,-0.96,82.7,0.333,0.952,0.245,93.0,95.0,93.0,,,,0.25,,2.52,,90.8,,0.11,0.147,0.595,0.244,0.339,0.182,0.125,0.5,0.444,,,,,,,0.237,0.95,83.2
2023/05/28,7:10 PM.,ATL,PHI,away,Partly Cloudy.,77,675911,C,3,0,1,1,0,0,0,0,1,2,0,.266,.314,.438,.752,675911,spencerstrider,Strider,Right,Spencer Strider,ATL,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.328,0.323,0.142,0.354,0.438,85.0,98.0,101.0,,,,141.0,106.0,116.0,,,,,0.589,,0.073,0.4,,,0.97,97.2,87.0,,,,,,,,,0.122,0.184,0.444,0.256,0.431,0.287,104.0,103.0,107.0,0.338,1.67,85.6,0.154,0.269,0.5529999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/27,4:11 PM.,ATL,PHI,away,Sunny.,75,450203,C,4,0,0,0,0,0,0,0,0,1,6,.265,.309,.434,.743,450203,charliemorton,"Morton, C",Right,Charlie Morton,ATL,3.64,4.64,163.1,96.0,106.0,98.0,0.704,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.137,0.343,0.379,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,0.068,0.317,0.432,0.103,-1.26,-4.03,1.79,0.86,94.9,86.0,94.2,82.3,0.474,0.711,0.071,,,,0.25,0.339,0.336,0.292,0.482,0.225,,,,,,,,,,89.0,92.0,87.0,,,,0.08,,0.25,,89.1,,,,,0.296,0.407,0.3,0.177,0.258,0.42,,,,,,,,,
2023/05/26,7:20 PM.,ATL,PHI,away,Clear.,76,694363,C,3,1,0,0,0,0,0,0,1,0,2,.272,.316,.444,.760,694363,jaredshuster,Shuster,Left,Jared Shuster,ATL,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.277,0.382,0.133,0.272,0.417,61.0,88.0,85.0,,,,59.0,99.0,83.0,,,,,0.441,,0.23,-0.83,,,-2.01,91.4,82.2,,,,,,,,,0.26,0.5,0.33299999999999996,0.311,0.489,0.099,75.0,98.0,95.0,0.329,1.11,84.9,0.197,0.311,0.28600000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/25,7:20 PM.,ATL,PHI,away,Partly Cloudy.,80,689266,C,3,1,1,0,0,0,0,0,0,1,0,.277,.318,.453,.771,689266,dylandodd,Dodd,Left,Dylan Dodd,ATL,7.6,8.37,34.1,106.0,82.0,98.0,0.842,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,74.0,96.0,93.0,,,,80.0,111.0,99.0,,,,,0.489,,0.178,-1.53,,,-3.11,92.1,82.9,,,,,,,,,0.355,0.516,0.204,0.342,0.595,0.13,87.0,101.0,98.0,0.285,-4.07,81.8,0.375,0.75,0.301,92.0,112.0,94.0,,,,0.048,,-3.19,,85.3,,,,,0.333,0.667,0.11800000000000001,,,,,,,,,,,,
2023/05/24,1:09 PM.,AZ,PHI,home,Sunny.,77,668678,C,1,0,0,0,0,0,0,0,0,0,0,.276,.314,.455,.769,668678,zacgallen,Gallen,Right,Zac Gallen,ARI,3.47,4.16,210.0,104.0,106.0,107.0,0.761,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,0.007,0.491,,0.139,1.59,-3.38,,1.05,93.6,86.8,93.0,,0.286,0.714,0.125,,,,0.21,0.336,0.314,0.238,0.36,0.192,105.0,116.0,112.0,0.045,0.34,87.4,0.25,0.389,0.265,106.0,99.0,94.0,,,,0.092,,-2.24,,90.2,,,,,0.352,0.648,0.205,0.21,0.344,0.405,121.0,104.0,112.0,0.227,0.46,82.5,,,
2023/05/23,6:42 PM.,AZ,PHI,home,Clear.,69,669194,C,3,1,1,0,0,0,0,0,0,0,0,.277,.315,.458,.773,669194,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.229,0.413,0.131,0.362,0.463,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,,,,,0.546,0.052,0.133,-0.72,,-2.44,-0.16,94.4,83.3,,76.4,,,,,,,0.203,0.407,0.312,0.308,0.553,0.16699999999999998,106.0,105.0,113.0,0.134,0.52,81.7,0.174,0.565,0.257,101.0,111.0,105.0,,,,0.135,,-1.72,,85.6,,,,,0.326,0.539,0.218,0.429,0.714,0.182,,,,,,,,,
2023/05/22,6:43 PM.,AZ,PHI,home,Cloudy.,77,674072,C,4,0,0,0,0,0,0,0,0,1,5,.276,.311,.461,.772,674072,tommyhenry,Henry,Left,Tommy Henry,ARI,4.15,4.3,89.0,96.0,83.0,91.0,0.788,6.47,3.54,8.7,1.21,0.82,0.277,0.403,0.162,0.317,0.407,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,,0.49,0.191,0.193,-0.88,,0.71,-0.09,90.7,84.0,,79.1,,,,,,,0.278,0.444,0.331,0.292,0.523,0.155,92.0,101.0,93.0,0.127,2.53,83.1,0.158,0.281,0.287,,,,,,,,,,,,,,,,,,,0.229,0.325,0.21,,,,,,,,,
2023/05/21,1:38 PM.,CHC,PHI,home,Partly Cloudy.,70,657006,C,3,0,0,0,0,0,0,0,1,3,0,.284,.319,.473,.792,657006,justinsteele,Steele,Left,Justin Steele,CHC,3.06,3.5,173.1,102.0,99.0,102.0,0.781,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,0.018,0.626,0.006,0.01,0.67,0.89,2.44,-1.94,91.8,87.5,92.2,80.7,0.25,0.333,0.16699999999999998,,,,0.4,0.4,0.1,0.275,0.393,0.203,123.0,104.0,111.0,0.339,0.54,83.3,0.217,0.346,0.311,,,,,,,,,,,,,,,,,,,0.0,0.0,0.33299999999999996,,,,,,,,,
2023/05/20,4:07 PM.,CHC,PHI,home,Cloudy.,69,592791,C,4,0,0,0,0,0,0,0,0,0,6,.290,.321,.483,.804,592791,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.437,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,0.102,0.342,0.149,0.031,-0.69,0.9,-0.12,-0.22,93.7,86.5,93.9,80.5,0.296,0.394,0.133,,,,0.28,0.44,0.106,0.261,0.553,0.204,117.0,113.0,122.0,0.154,0.75,80.9,0.233,0.333,0.27399999999999997,101.0,102.0,99.0,,,,0.222,,-0.32,,88.6,,,,,0.311,0.521,0.27399999999999997,0.198,0.349,0.2,,,,,,,,,
2023/05/19,7:07 PM.,CHC,PHI,home,Partly Cloudy.,69,573186,C,3,0,0,0,0,0,0,0,1,0,2,.298,.329,.496,.825,573186,marcusstroman,Stroman,Right,Marcus Stroman,CHC,3.95,4.27,136.2,100.0,101.0,99.0,0.793,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,,,,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,0.464,0.082,0.23,,0.34,1.08,0.34,,92.0,,91.4,84.6,0.245,0.332,0.14300000000000002,0.24,0.38,0.301,,,,0.154,0.256,0.32,78.0,111.0,109.0,0.051,-0.41,86.1,0.184,0.237,0.322,105.0,96.0,98.0,46.0,95.0,91.0,0.096,0.077,0.96,0.12,89.7,86.6,0.205,0.308,0.324,0.26,0.42,0.242,,,,,,,,,,,,
2023/05/17,12:46 PM.,SF,PHI,away,Sunny.,60,548389,C,4,0,2,1,0,0,2,0,0,1,0,.304,.331,.507,.838,548389,rossstripling,Stripling,Right,Ross Stripling,SFG,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.399,0.15,0.328,0.433,94.0,112.0,113.0,,,,59.0,106.0,96.0,47.0,109.0,88.0,0.092,0.26,,0.248,-0.38,-0.64,,-2.35,92.5,83.7,90.3,,0.325,0.55,0.12300000000000001,,,,0.305,0.508,0.289,0.275,0.512,0.275,97.0,109.0,106.0,0.292,0.07,87.2,0.274,0.487,0.179,,,,83.0,107.0,102.0,,0.009,,-0.82,,85.6,,,,,,,0.2,0.2,0.20600000000000002,119.0,95.0,102.0,0.099,1.22,75.9,,,
2023/05/16,6:46 PM.,SF,PHI,away,Clear.,64,502171,C,4,0,2,1,0,0,0,2,1,2,2,.299,.326,.500,.826,502171,alexcobb,Cobb,Right,Alex Cobb,SFG,3.87,4.73,151.1,102.0,91.0,100.0,0.808,7.79,2.2,9.69,1.13,2.6,0.216,0.43,0.142,0.356,0.399,,,,,,,61.0,79.0,76.0,92.0,103.0,96.0,0.397,0.003,,,-3.47,0.33,,,95.8,,94.5,,0.28,0.435,0.129,,,,,,,,,,113.0,111.0,115.0,0.051,-1.31,86.2,0.333,0.542,0.306,,,,78.0,103.0,103.0,,0.388,,0.2,,89.5,0.239,0.386,0.24600000000000002,,,,0.379,0.638,0.32,115.0,95.0,103.0,0.162,-1.38,83.6,,,
2023/05/15,6:46 PM.,SF,PHI,away,Clear.,60,622072,C,3,0,1,0,0,0,0,0,1,1,1,.292,.317,.492,.809,622072,alexwood,Wood,Left,Alex Wood,SFG,4.33,4.64,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.393,0.138,0.285,0.413,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,0.446,,,0.292,,0.12,,-0.33,,85.2,91.5,,0.234,0.433,0.242,,,,0.273,0.388,0.154,,,,110.0,93.0,95.0,0.261,-0.8,82.4,0.288,0.441,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.001,-5.8,83.6,,,
