,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff
0,2024-07-29,746360,Strikeout,strikeout,True,641943,605463,Joshua Palacios,Tayler Scott,0,18c575c0-03c9-4cc7-bb79-78c448d9ff7b,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.86,2.97,63.0,97.0,100.0,98.0,0.724,9.57,4.29,5.14,0.86,1.16,0.243,0.395,0.191,0.237,0.37,127.0,99.0,97.0,107.0,91.0,84.0,93.0,95.0,106.0,26.0,79.0,51.0,0.056,0.485,0.23,0.229,1.97,0.33,-2.29,0.69,92.6,85.4,92.7,84.0,0.117,0.255,0.308,0.21,0.323,0.289,0.154,0.231,0.339,0.5,0.625,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-07-29,746360,Strikeout,strikeout,True,668804,605463,Bryan Reynolds,Tayler Scott,0,322542e6-3e3c-4d51-9d39-6a62be948767,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.86,2.97,63.0,97.0,100.0,98.0,0.724,9.57,4.29,5.14,0.86,1.16,0.243,0.395,0.191,0.237,0.37,127.0,99.0,97.0,107.0,91.0,84.0,93.0,95.0,106.0,26.0,79.0,51.0,0.056,0.485,0.23,0.229,1.97,0.33,-2.29,0.69,92.6,85.4,92.7,84.0,0.117,0.255,0.308,0.21,0.323,0.289,0.154,0.231,0.339,0.5,0.625,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-07-29,746360,Strikeout,strikeout,True,665833,605463,Oneil Cruz,Tayler Scott,0,c94565f5-4a96-4d94-9ca8-9ef02a738654,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.86,2.97,63.0,97.0,100.0,98.0,0.724,9.57,4.29,5.14,0.86,1.16,0.243,0.395,0.191,0.237,0.37,127.0,99.0,97.0,107.0,91.0,84.0,93.0,95.0,106.0,26.0,79.0,51.0,0.056,0.485,0.23,0.229,1.97,0.33,-2.29,0.69,92.6,85.4,92.7,84.0,0.117,0.255,0.308,0.21,0.323,0.289,0.154,0.231,0.339,0.5,0.625,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-07-29,746360,Single,single,False,514888,694973,Jose Altuve,Paul Skenes,0,df2ac3a4-d90c-4cb6-95dc-3d4854f54641,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,,,,0.294,0.392,,0.158,0.69,,3.41,0.64,98.8,,93.9,85.3,0.221,0.364,0.251,0.153,0.322,0.268,,,,0.187,0.244,0.299,85.0,96.0,96.0,106.0,102.0,105.0,0.121,0.035,-0.07,-0.02,87.4,82.9,0.25,0.375,0.333,0.154,0.231,0.379,,,,,,,,,,,,
4,2024-07-29,746360,Strikeout,strikeout,True,608324,694973,Alex Bregman,Paul Skenes,0,5e410912-01d6-46e0-a2dc-2a8269250851,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,,,,0.294,0.392,,0.158,0.69,,3.41,0.64,98.8,,93.9,85.3,0.221,0.364,0.251,0.153,0.322,0.268,,,,0.187,0.244,0.299,85.0,96.0,96.0,106.0,102.0,105.0,0.121,0.035,-0.07,-0.02,87.4,82.9,0.25,0.375,0.333,0.154,0.231,0.379,,,,,,,,,,,,
5,2024-07-29,746360,Pop Out,field_out,True,670541,694973,Yordan Alvarez,Paul Skenes,0,820b6cb4-b31d-41be-a07b-305954be7287,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,,,,0.294,0.392,,0.158,0.69,,3.41,0.64,98.8,,93.9,85.3,0.221,0.364,0.251,0.153,0.322,0.268,,,,0.187,0.244,0.299,85.0,96.0,96.0,106.0,102.0,105.0,0.121,0.035,-0.07,-0.02,87.4,82.9,0.25,0.375,0.333,0.154,0.231,0.379,,,,,,,,,,,,
6,2024-07-29,746360,Strikeout,strikeout,True,673237,694973,Yainer Diaz,Paul Skenes,0,3bced684-21f8-466d-a27d-f68df445ad76,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,,,,0.294,0.392,,0.158,0.69,,3.41,0.64,98.8,,93.9,85.3,0.221,0.364,0.251,0.153,0.322,0.268,,,,0.187,0.244,0.299,85.0,96.0,96.0,106.0,102.0,105.0,0.121,0.035,-0.07,-0.02,87.4,82.9,0.25,0.375,0.333,0.154,0.231,0.379,,,,,,,,,,,,
7,2024-07-29,746360,Pop Out,field_out,True,642133,605463,Rowdy Tellez,Tayler Scott,0,975bdc6d-3ed8-430f-89f9-c36c73d67bf8,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.86,2.97,63.0,97.0,100.0,98.0,0.724,9.57,4.29,5.14,0.86,1.16,0.243,0.395,0.191,0.237,0.37,127.0,99.0,97.0,107.0,91.0,84.0,93.0,95.0,106.0,26.0,79.0,51.0,0.056,0.485,0.23,0.229,1.97,0.33,-2.29,0.69,92.6,85.4,92.7,84.0,0.117,0.255,0.308,0.21,0.323,0.289,0.154,0.231,0.339,0.5,0.625,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-07-29,746360,Strikeout,strikeout,True,663698,605463,Joey Bart,Tayler Scott,0,d4ea6573-c949-4133-b4b6-294b279ce7cd,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.86,2.97,63.0,97.0,100.0,98.0,0.724,9.57,4.29,5.14,0.86,1.16,0.243,0.395,0.191,0.237,0.37,127.0,99.0,97.0,107.0,91.0,84.0,93.0,95.0,106.0,26.0,79.0,51.0,0.056,0.485,0.23,0.229,1.97,0.33,-2.29,0.69,92.6,85.4,92.7,84.0,0.117,0.255,0.308,0.21,0.323,0.289,0.154,0.231,0.339,0.5,0.625,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-07-29,746360,Groundout,field_out,True,663647,605463,Ke'Bryan Hayes,Tayler Scott,0,f5f74e1d-8798-4c10-8e1a-99b43f1ba418,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.86,2.97,63.0,97.0,100.0,98.0,0.724,9.57,4.29,5.14,0.86,1.16,0.243,0.395,0.191,0.237,0.37,127.0,99.0,97.0,107.0,91.0,84.0,93.0,95.0,106.0,26.0,79.0,51.0,0.056,0.485,0.23,0.229,1.97,0.33,-2.29,0.69,92.6,85.4,92.7,84.0,0.117,0.255,0.308,0.21,0.323,0.289,0.154,0.231,0.339,0.5,0.625,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
