,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff
0,2024-05-28,746709,Groundout,field_out,True,691026,671096,Masyn Winn,Andrew Abbott,0,0c2a3552-3d48-40bf-9fe7-6fd69e27f194,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,0.546,0.165,0.121,0.167,0.21,0.44,-1.54,0.81,92.9,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,
1,2024-05-28,746709,Groundout,field_out,True,663457,671096,Lars Nootbaar,Andrew Abbott,0,20258bfb-e22b-4cdc-a92c-e076b16eda01,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,0.546,0.165,0.121,0.167,0.21,0.44,-1.54,0.81,92.9,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,
2,2024-05-28,746709,Lineout,field_out,True,502671,671096,Paul Goldschmidt,Andrew Abbott,0,cbd6bfe2-e7e4-459a-a8fd-450cb4b4bff0,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,0.546,0.165,0.121,0.167,0.21,0.44,-1.54,0.81,92.9,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,
3,2024-05-28,746709,Flyout,field_out,True,674441,502043,Jacob Hurtubise,Kyle Gibson,0,fec1152c-7a51-4dac-8bfc-6c6939e00ce4,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,105.0,105.0,106.0,80.0,85.0,80.0,104.0,102.0,105.0,0.127,0.221,0.082,0.086,-2.35,0.35,-1.85,1.85,91.5,84.8,80.6,78.5,0.293,0.683,0.076,0.222,0.306,0.454,0.167,0.194,0.342,0.304,0.739,0.493,84.0,101.0,96.0,94.0,94.0,89.0,0.279,0.205,0.34,0.83,88.9,90.7,0.252,0.409,0.108,0.322,0.441,0.211
4,2024-05-28,746709,Strikeout,strikeout,True,682829,502043,Elly De La Cruz,Kyle Gibson,0,99bcac96-316a-4cf4-b4d8-daa0ba31e8f9,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,105.0,105.0,106.0,80.0,85.0,80.0,104.0,102.0,105.0,0.127,0.221,0.082,0.086,-2.35,0.35,-1.85,1.85,91.5,84.8,80.6,78.5,0.293,0.683,0.076,0.222,0.306,0.454,0.167,0.194,0.342,0.304,0.739,0.493,84.0,101.0,96.0,94.0,94.0,89.0,0.279,0.205,0.34,0.83,88.9,90.7,0.252,0.409,0.108,0.322,0.441,0.211
5,2024-05-28,746709,Strikeout,strikeout,True,600869,502043,Jeimer Candelario,Kyle Gibson,0,c740bb14-d7da-4ab0-a04a-97312d460e81,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,105.0,105.0,106.0,80.0,85.0,80.0,104.0,102.0,105.0,0.127,0.221,0.082,0.086,-2.35,0.35,-1.85,1.85,91.5,84.8,80.6,78.5,0.293,0.683,0.076,0.222,0.306,0.454,0.167,0.194,0.342,0.304,0.739,0.493,84.0,101.0,96.0,94.0,94.0,89.0,0.279,0.205,0.34,0.83,88.9,90.7,0.252,0.409,0.108,0.322,0.441,0.211
6,2024-05-28,746709,Pop Out,field_out,True,671056,671096,Iván Herrera,Andrew Abbott,0,ee95b880-de03-48ac-bf61-94f5bb837f33,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,0.546,0.165,0.121,0.167,0.21,0.44,-1.54,0.81,92.9,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,
7,2024-05-28,746709,Flyout,field_out,True,571448,671096,Nolan Arenado,Andrew Abbott,0,84da026b-7f56-4db8-8f85-0954d70a1eee,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,0.546,0.165,0.121,0.167,0.21,0.44,-1.54,0.81,92.9,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,
8,2024-05-28,746709,Pop Out,field_out,True,676475,671096,Alec Burleson,Andrew Abbott,0,8f46bc47-b764-4e9b-8360-efaccb739e87,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,0.546,0.165,0.121,0.167,0.21,0.44,-1.54,0.81,92.9,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,
9,2024-05-28,746709,Groundout,field_out,True,668715,502043,Spencer Steer,Kyle Gibson,0,a9e2a973-553a-4892-8329-b22a460f3742,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,105.0,105.0,106.0,80.0,85.0,80.0,104.0,102.0,105.0,0.127,0.221,0.082,0.086,-2.35,0.35,-1.85,1.85,91.5,84.8,80.6,78.5,0.293,0.683,0.076,0.222,0.306,0.454,0.167,0.194,0.342,0.304,0.739,0.493,84.0,101.0,96.0,94.0,94.0,89.0,0.279,0.205,0.34,0.83,88.9,90.7,0.252,0.409,0.108,0.322,0.441,0.211
