,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,KC%,wFC/C,wFS/C,wKC/C,vFC,vFS,vKC,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff
0,2024-07-07,745723,Pop Out,field_out,True,680776,661563,Jarren Duran,Luis Gil,0,21f0e2ac-79f0-4a54-9508-1853f633ffdc,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-07-07,745723,Strikeout,strikeout,True,666152,661563,David Hamilton,Luis Gil,0,e79a8af2-aa31-4d1f-9e66-6444c6c89bdf,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-07-07,745723,Groundout,field_out,True,641933,661563,Tyler O'Neill,Luis Gil,0,65dca646-b054-47ce-a013-cc0b4a34fd31,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-07-07,745723,Groundout,field_out,True,700250,676710,Ben Rice,Kutter Crawford,0,6b8e2bf7-a562-43b0-afe4-515b578d2c5c,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,3.0,3.69,114.0,106.0,107.0,107.0,0.762,8.84,2.45,6.95,1.11,0.74,0.253,0.407,0.173,0.288,0.452,,,,108.0,111.0,113.0,99.0,98.0,99.0,0.344,0.205,,0.82,-0.56,,92.6,,80.9,0.222,0.373,0.208,,,,0.233,0.433,0.289,89.0,94.0,99.0,114.0,106.0,104.0,89.0,101.0,107.0,0.31,0.083,0.058,1.24,1.54,-0.91,87.5,82.4,77.1,0.201,0.338,0.243,0.149,0.255,0.451,0.286,0.357,0.185,,,,,,,,,,,,,,,
4,2024-07-07,745723,Pop Out,field_out,True,665742,676710,Juan Soto,Kutter Crawford,0,7544abeb-19f2-4252-aef6-441c29271794,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,3.0,3.69,114.0,106.0,107.0,107.0,0.762,8.84,2.45,6.95,1.11,0.74,0.253,0.407,0.173,0.288,0.452,,,,108.0,111.0,113.0,99.0,98.0,99.0,0.344,0.205,,0.82,-0.56,,92.6,,80.9,0.222,0.373,0.208,,,,0.233,0.433,0.289,89.0,94.0,99.0,114.0,106.0,104.0,89.0,101.0,107.0,0.31,0.083,0.058,1.24,1.54,-0.91,87.5,82.4,77.1,0.201,0.338,0.243,0.149,0.255,0.451,0.286,0.357,0.185,,,,,,,,,,,,,,,
5,2024-07-07,745723,Flyout,field_out,True,592450,676710,Aaron Judge,Kutter Crawford,0,e1fe156c-36d7-4fd8-9834-06c81707a67f,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,3.0,3.69,114.0,106.0,107.0,107.0,0.762,8.84,2.45,6.95,1.11,0.74,0.253,0.407,0.173,0.288,0.452,,,,108.0,111.0,113.0,99.0,98.0,99.0,0.344,0.205,,0.82,-0.56,,92.6,,80.9,0.222,0.373,0.208,,,,0.233,0.433,0.289,89.0,94.0,99.0,114.0,106.0,104.0,89.0,101.0,107.0,0.31,0.083,0.058,1.24,1.54,-0.91,87.5,82.4,77.1,0.201,0.338,0.243,0.149,0.255,0.451,0.286,0.357,0.185,,,,,,,,,,,,,,,
6,2024-07-07,745723,Single,single,False,646240,661563,Rafael Devers,Luis Gil,0,1624e711-bb4c-4975-bf13-6168111a1e99,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-07-07,745723,Forceout,force_out,True,657136,661563,Connor Wong,Luis Gil,1,23d4c5f4-789e-44ba-b0c5-d79048adca9d,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-07-07,745723,Strikeout,strikeout,True,807799,661563,Masataka Yoshida,Luis Gil,1,17af8c7c-b2ff-45a6-a154-c11b65557e10,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-07-07,745723,Flyout,field_out,True,657077,676710,Alex Verdugo,Kutter Crawford,0,94eeeb42-731d-4519-94ee-4176199cc048,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,3.0,3.69,114.0,106.0,107.0,107.0,0.762,8.84,2.45,6.95,1.11,0.74,0.253,0.407,0.173,0.288,0.452,,,,108.0,111.0,113.0,99.0,98.0,99.0,0.344,0.205,,0.82,-0.56,,92.6,,80.9,0.222,0.373,0.208,,,,0.233,0.433,0.289,89.0,94.0,99.0,114.0,106.0,104.0,89.0,101.0,107.0,0.31,0.083,0.058,1.24,1.54,-0.91,87.5,82.4,77.1,0.201,0.338,0.243,0.149,0.255,0.451,0.286,0.357,0.185,,,,,,,,,,,,,,,
10,2024-07-07,745723,Groundout,field_out,True,683011,676710,Anthony Volpe,Kutter Crawford,0,0f9c8abc-17ae-4a27-8749-25e15a5c3092,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,3.0,3.69,114.0,106.0,107.0,107.0,0.762,8.84,2.45,6.95,1.11,0.74,0.253,0.407,0.173,0.288,0.452,,,,108.0,111.0,113.0,99.0,98.0,99.0,0.344,0.205,,0.82,-0.56,,92.6,,80.9,0.222,0.373,0.208,,,,0.233,0.433,0.289,89.0,94.0,99.0,114.0,106.0,104.0,89.0,101.0,107.0,0.31,0.083,0.058,1.24,1.54,-0.91,87.5,82.4,77.1,0.201,0.338,0.243,0.149,0.255,0.451,0.286,0.357,0.185,,,,,,,,,,,,,,,
11,2024-07-07,745723,Groundout,field_out,True,669224,676710,Austin Wells,Kutter Crawford,0,4ec31461-aeab-421c-bedf-d0ac2cb45f63,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,3.0,3.69,114.0,106.0,107.0,107.0,0.762,8.84,2.45,6.95,1.11,0.74,0.253,0.407,0.173,0.288,0.452,,,,108.0,111.0,113.0,99.0,98.0,99.0,0.344,0.205,,0.82,-0.56,,92.6,,80.9,0.222,0.373,0.208,,,,0.233,0.433,0.289,89.0,94.0,99.0,114.0,106.0,104.0,89.0,101.0,107.0,0.31,0.083,0.058,1.24,1.54,-0.91,87.5,82.4,77.1,0.201,0.338,0.243,0.149,0.255,0.451,0.286,0.357,0.185,,,,,,,,,,,,,,,
12,2024-07-07,745723,Strikeout,strikeout,True,677800,661563,Wilyer Abreu,Luis Gil,0,e9915c2a-1365-4504-a77f-f6ff16c6806b,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-07,745723,Double,double,False,642086,661563,Dominic Smith,Luis Gil,0,86404442-a405-417d-84eb-828ea9e9786c,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-07,745723,Flyout,field_out,True,678882,661563,Ceddanne Rafaela,Luis Gil,0,1efe4043-da6e-4054-b5a8-c844bd1899da,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-07,745723,Pop Out,field_out,True,680776,661563,Jarren Duran,Luis Gil,0,07ffee9b-03a0-45a6-8f52-68c8f6cc380d,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-07,745723,Flyout,field_out,True,665828,676710,Oswaldo Cabrera,Kutter Crawford,0,f13701fb-b07f-412a-a8d7-7056a5ac3a7a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,3.0,3.69,114.0,106.0,107.0,107.0,0.762,8.84,2.45,6.95,1.11,0.74,0.253,0.407,0.173,0.288,0.452,,,,108.0,111.0,113.0,99.0,98.0,99.0,0.344,0.205,,0.82,-0.56,,92.6,,80.9,0.222,0.373,0.208,,,,0.233,0.433,0.289,89.0,94.0,99.0,114.0,106.0,104.0,89.0,101.0,107.0,0.31,0.083,0.058,1.24,1.54,-0.91,87.5,82.4,77.1,0.201,0.338,0.243,0.149,0.255,0.451,0.286,0.357,0.185,,,,,,,,,,,,,,,
17,2024-07-07,745723,Single,single,False,663757,676710,Trent Grisham,Kutter Crawford,0,8ee6d404-1bb3-44d1-bd47-157dd7231f58,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,3.0,3.69,114.0,106.0,107.0,107.0,0.762,8.84,2.45,6.95,1.11,0.74,0.253,0.407,0.173,0.288,0.452,,,,108.0,111.0,113.0,99.0,98.0,99.0,0.344,0.205,,0.82,-0.56,,92.6,,80.9,0.222,0.373,0.208,,,,0.233,0.433,0.289,89.0,94.0,99.0,114.0,106.0,104.0,89.0,101.0,107.0,0.31,0.083,0.058,1.24,1.54,-0.91,87.5,82.4,77.1,0.201,0.338,0.243,0.149,0.255,0.451,0.286,0.357,0.185,,,,,,,,,,,,,,,
18,2024-07-07,745723,Grounded Into DP,grounded_into_double_play,True,518934,676710,DJ LeMahieu,Kutter Crawford,1,56a909d4-b32a-46e6-a663-1baa6fb66a5d,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,3.0,3.69,114.0,106.0,107.0,107.0,0.762,8.84,2.45,6.95,1.11,0.74,0.253,0.407,0.173,0.288,0.452,,,,108.0,111.0,113.0,99.0,98.0,99.0,0.344,0.205,,0.82,-0.56,,92.6,,80.9,0.222,0.373,0.208,,,,0.233,0.433,0.289,89.0,94.0,99.0,114.0,106.0,104.0,89.0,101.0,107.0,0.31,0.083,0.058,1.24,1.54,-0.91,87.5,82.4,77.1,0.201,0.338,0.243,0.149,0.255,0.451,0.286,0.357,0.185,,,,,,,,,,,,,,,
19,2024-07-07,745723,Pop Out,field_out,True,666152,661563,David Hamilton,Luis Gil,0,e3cd5eaa-81d6-45e7-a820-1bcfcc49403c,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-07,745723,Strikeout,strikeout,True,641933,661563,Tyler O'Neill,Luis Gil,0,fa268726-49ef-4a54-a8d8-133c407d7c51,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-07,745723,Strikeout,strikeout,True,646240,661563,Rafael Devers,Luis Gil,0,4a8efae6-860e-4875-8f0d-53eae4b66b60,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-07,745723,Strikeout,strikeout,True,700250,676710,Ben Rice,Kutter Crawford,0,b708ea7f-5c10-458c-8192-47a7b7d84f24,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,3.0,3.69,114.0,106.0,107.0,107.0,0.762,8.84,2.45,6.95,1.11,0.74,0.253,0.407,0.173,0.288,0.452,,,,108.0,111.0,113.0,99.0,98.0,99.0,0.344,0.205,,0.82,-0.56,,92.6,,80.9,0.222,0.373,0.208,,,,0.233,0.433,0.289,89.0,94.0,99.0,114.0,106.0,104.0,89.0,101.0,107.0,0.31,0.083,0.058,1.24,1.54,-0.91,87.5,82.4,77.1,0.201,0.338,0.243,0.149,0.255,0.451,0.286,0.357,0.185,,,,,,,,,,,,,,,
23,2024-07-07,745723,Groundout,field_out,True,665742,676710,Juan Soto,Kutter Crawford,0,5514c922-fdc6-4216-be32-f8320172d5cf,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,3.0,3.69,114.0,106.0,107.0,107.0,0.762,8.84,2.45,6.95,1.11,0.74,0.253,0.407,0.173,0.288,0.452,,,,108.0,111.0,113.0,99.0,98.0,99.0,0.344,0.205,,0.82,-0.56,,92.6,,80.9,0.222,0.373,0.208,,,,0.233,0.433,0.289,89.0,94.0,99.0,114.0,106.0,104.0,89.0,101.0,107.0,0.31,0.083,0.058,1.24,1.54,-0.91,87.5,82.4,77.1,0.201,0.338,0.243,0.149,0.255,0.451,0.286,0.357,0.185,,,,,,,,,,,,,,,
24,2024-07-07,745723,Strikeout,strikeout,True,592450,676710,Aaron Judge,Kutter Crawford,0,5509ce33-9ba1-4063-a84b-cae1a16ab004,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,3.0,3.69,114.0,106.0,107.0,107.0,0.762,8.84,2.45,6.95,1.11,0.74,0.253,0.407,0.173,0.288,0.452,,,,108.0,111.0,113.0,99.0,98.0,99.0,0.344,0.205,,0.82,-0.56,,92.6,,80.9,0.222,0.373,0.208,,,,0.233,0.433,0.289,89.0,94.0,99.0,114.0,106.0,104.0,89.0,101.0,107.0,0.31,0.083,0.058,1.24,1.54,-0.91,87.5,82.4,77.1,0.201,0.338,0.243,0.149,0.255,0.451,0.286,0.357,0.185,,,,,,,,,,,,,,,
