,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-04-19,745518,Groundout,field_out,True,680776,682990,Jarren Duran,Quinn Priester,0,09adb965-85a2-4189-ad45-ed92d57711c2,682990.0,quinnpriester,Priester,Right,Quinn Priester,PIT,4.43,4.16,40.2,101.0,91.0,97.0,0.778,6.42,2.66,10.4,1.55,2.55,0.157,0.457,0.15,0.336,0.431,83.0,89.0,86.0,95.0,98.0,100.0,55.0,106.0,92.0,99.0,103.0,97.0,106.0,103.0,105.0,0.33,0.149,0.253,0.152,0.116,-1.75,0.45,-1.73,-1.03,0.79,93.2,88.2,93.0,87.2,80.5,0.284,0.493,0.142,0.261,0.478,0.276,0.136,0.182,0.242,0.4,0.4,0.222,0.357,0.5,0.463,,,,,,,,,
1,2024-04-19,745518,Home Run,home_run,False,677800,682990,Wilyer Abreu,Quinn Priester,0,39b364df-b0bc-4353-a224-34fab5309ce9,682990.0,quinnpriester,Priester,Right,Quinn Priester,PIT,4.43,4.16,40.2,101.0,91.0,97.0,0.778,6.42,2.66,10.4,1.55,2.55,0.157,0.457,0.15,0.336,0.431,83.0,89.0,86.0,95.0,98.0,100.0,55.0,106.0,92.0,99.0,103.0,97.0,106.0,103.0,105.0,0.33,0.149,0.253,0.152,0.116,-1.75,0.45,-1.73,-1.03,0.79,93.2,88.2,93.0,87.2,80.5,0.284,0.493,0.142,0.261,0.478,0.276,0.136,0.182,0.242,0.4,0.4,0.222,0.357,0.5,0.463,,,,,,,,,
2,2024-04-19,745518,Groundout,field_out,True,608701,682990,Rob Refsnyder,Quinn Priester,0,ec7eb453-7887-44d9-a9dd-8f6f84f67fb0,682990.0,quinnpriester,Priester,Right,Quinn Priester,PIT,4.43,4.16,40.2,101.0,91.0,97.0,0.778,6.42,2.66,10.4,1.55,2.55,0.157,0.457,0.15,0.336,0.431,83.0,89.0,86.0,95.0,98.0,100.0,55.0,106.0,92.0,99.0,103.0,97.0,106.0,103.0,105.0,0.33,0.149,0.253,0.152,0.116,-1.75,0.45,-1.73,-1.03,0.79,93.2,88.2,93.0,87.2,80.5,0.284,0.493,0.142,0.261,0.478,0.276,0.136,0.182,0.242,0.4,0.4,0.222,0.357,0.5,0.463,,,,,,,,,
3,2024-04-19,745518,Home Run,home_run,False,671213,682990,Triston Casas,Quinn Priester,0,908b819e-c880-4ab3-85b5-6130b33e65f2,682990.0,quinnpriester,Priester,Right,Quinn Priester,PIT,4.43,4.16,40.2,101.0,91.0,97.0,0.778,6.42,2.66,10.4,1.55,2.55,0.157,0.457,0.15,0.336,0.431,83.0,89.0,86.0,95.0,98.0,100.0,55.0,106.0,92.0,99.0,103.0,97.0,106.0,103.0,105.0,0.33,0.149,0.253,0.152,0.116,-1.75,0.45,-1.73,-1.03,0.79,93.2,88.2,93.0,87.2,80.5,0.284,0.493,0.142,0.261,0.478,0.276,0.136,0.182,0.242,0.4,0.4,0.222,0.357,0.5,0.463,,,,,,,,,
4,2024-04-19,745518,Groundout,field_out,True,657136,682990,Connor Wong,Quinn Priester,0,caf677b0-97b2-44fd-8d6b-077df0465199,682990.0,quinnpriester,Priester,Right,Quinn Priester,PIT,4.43,4.16,40.2,101.0,91.0,97.0,0.778,6.42,2.66,10.4,1.55,2.55,0.157,0.457,0.15,0.336,0.431,83.0,89.0,86.0,95.0,98.0,100.0,55.0,106.0,92.0,99.0,103.0,97.0,106.0,103.0,105.0,0.33,0.149,0.253,0.152,0.116,-1.75,0.45,-1.73,-1.03,0.79,93.2,88.2,93.0,87.2,80.5,0.284,0.493,0.142,0.261,0.478,0.276,0.136,0.182,0.242,0.4,0.4,0.222,0.357,0.5,0.463,,,,,,,,,
5,2024-04-19,745518,Flyout,field_out,True,665833,678394,Oneil Cruz,Brayan Bello,0,312bfa3f-435d-4b58-aaf0-42a6c69c64d6,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,,,,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,,0.29,6.0,-1.35,-1.46,,0.33,96.3,87.3,95.8,86.9,,0.364,0.536,0.12,0.291,0.465,0.352,0.168,0.345,0.363,0.0,0.0,0.15,,,,,,,,,,,,
6,2024-04-19,745518,Walk,walk,False,668804,678394,Bryan Reynolds,Brayan Bello,0,4123442a-4174-48f0-b0dc-856c2ec13c7a,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,,,,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,,0.29,6.0,-1.35,-1.46,,0.33,96.3,87.3,95.8,86.9,,0.364,0.536,0.12,0.291,0.465,0.352,0.168,0.345,0.363,0.0,0.0,0.15,,,,,,,,,,,,
7,2024-04-19,745518,Groundout,field_out,True,663647,678394,Ke'Bryan Hayes,Brayan Bello,1,8cb3ab15-ab6e-40c0-8b25-8fb807423968,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,,,,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,,0.29,6.0,-1.35,-1.46,,0.33,96.3,87.3,95.8,86.9,,0.364,0.536,0.12,0.291,0.465,0.352,0.168,0.345,0.363,0.0,0.0,0.15,,,,,,,,,,,,
8,2024-04-19,745518,Field Error,field_error,False,642133,678394,Rowdy Tellez,Brayan Bello,1,487be8e6-e0dc-469e-ac8e-61f8f9409f6d,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,,,,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,,0.29,6.0,-1.35,-1.46,,0.33,96.3,87.3,95.8,86.9,,0.364,0.536,0.12,0.291,0.465,0.352,0.168,0.345,0.363,0.0,0.0,0.15,,,,,,,,,,,,
9,2024-04-19,745518,Strikeout,strikeout,True,457705,678394,Andrew McCutchen,Brayan Bello,0,bad5d840-4c46-4797-a1b7-4614d47c531b,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,,,,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,,0.29,6.0,-1.35,-1.46,,0.33,96.3,87.3,95.8,86.9,,0.364,0.536,0.12,0.291,0.465,0.352,0.168,0.345,0.363,0.0,0.0,0.15,,,,,,,,,,,,
10,2024-04-19,745518,Single,single,False,807799,682990,Masataka Yoshida,Quinn Priester,0,307563d2-8639-40b1-b418-2e7c25c689cd,682990.0,quinnpriester,Priester,Right,Quinn Priester,PIT,4.43,4.16,40.2,101.0,91.0,97.0,0.778,6.42,2.66,10.4,1.55,2.55,0.157,0.457,0.15,0.336,0.431,83.0,89.0,86.0,95.0,98.0,100.0,55.0,106.0,92.0,99.0,103.0,97.0,106.0,103.0,105.0,0.33,0.149,0.253,0.152,0.116,-1.75,0.45,-1.73,-1.03,0.79,93.2,88.2,93.0,87.2,80.5,0.284,0.493,0.142,0.261,0.478,0.276,0.136,0.182,0.242,0.4,0.4,0.222,0.357,0.5,0.463,,,,,,,,,
11,2024-04-19,745518,Double,double,True,666915,682990,Bobby Dalbec,Quinn Priester,1,9be529d3-1418-4526-b93e-f916da285038,682990.0,quinnpriester,Priester,Right,Quinn Priester,PIT,4.43,4.16,40.2,101.0,91.0,97.0,0.778,6.42,2.66,10.4,1.55,2.55,0.157,0.457,0.15,0.336,0.431,83.0,89.0,86.0,95.0,98.0,100.0,55.0,106.0,92.0,99.0,103.0,97.0,106.0,103.0,105.0,0.33,0.149,0.253,0.152,0.116,-1.75,0.45,-1.73,-1.03,0.79,93.2,88.2,93.0,87.2,80.5,0.284,0.493,0.142,0.261,0.478,0.276,0.136,0.182,0.242,0.4,0.4,0.222,0.357,0.5,0.463,,,,,,,,,
