,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-03-29,747223,Lineout,field_out,True,453568,518876,Charlie Blackmon,Merrill Kelly,0,ee2f3945-2f13-4b6f-bdf7-fc68b98edabe,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,
1,2024-03-29,747223,Strikeout,strikeout,True,592178,518876,Kris Bryant,Merrill Kelly,0,c7a25a59-935b-42cf-bd08-ef6a91e04016,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,
2,2024-03-29,747223,Double,double,False,666134,518876,Nolan Jones,Merrill Kelly,0,24d93fd2-5142-4b0e-baf1-3256faac3a0d,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,
3,2024-03-29,747223,Strikeout,strikeout,True,663898,518876,Brendan Rodgers,Merrill Kelly,0,2204f35f-010c-4f17-a3d3-05a12be31dbb,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,82.0,104.0,99.0,88.0,104.0,96.0,122.0,116.0,116.0,95.0,105.0,99.0,0.111,0.219,0.249,0.169,0.058,0.194,2.14,0.89,-3.42,3.09,-6.2,4.95,92.3,90.8,89.0,92.7,85.6,82.1,0.12,0.12,0.316,0.211,0.263,0.441,0.267,0.467,0.159,0.143,0.214,0.29,0.375,0.75,0.1,0.25,1.0,0.0,,,,,,,,,
4,2024-03-29,747223,Lineout,field_out,True,682998,615698,Corbin Carroll,Cal Quantrill,0,b1db8230-b91c-4ee0-b9a5-628a67a68e8c,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,,,,79.0,97.0,90.0,,,,80.0,99.0,95.0,0.397,,0.134,,0.107,0.025,,-1.43,-1.66,,0.34,1.78,,87.7,84.9,93.8,,79.9,0.222,0.222,0.167,,,,0.347,0.571,0.173,,,,0.322,0.573,0.2,0.242,0.424,0.267,115.0,95.0,98.0,0.336,1.52,86.1,0.178,0.253,0.253
5,2024-03-29,747223,Groundout,field_out,True,606466,615698,Ketel Marte,Cal Quantrill,0,d62475a4-f238-432a-bdde-a8cf977f297b,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,,,,79.0,97.0,90.0,,,,80.0,99.0,95.0,0.397,,0.134,,0.107,0.025,,-1.43,-1.66,,0.34,1.78,,87.7,84.9,93.8,,79.9,0.222,0.222,0.167,,,,0.347,0.571,0.173,,,,0.322,0.573,0.2,0.242,0.424,0.267,115.0,95.0,98.0,0.336,1.52,86.1,0.178,0.253,0.253
6,2024-03-29,747223,Home Run,home_run,False,666971,615698,Lourdes Gurriel Jr.,Cal Quantrill,0,3aee6af9-4702-40f0-9b78-acef6af7250e,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,,,,79.0,97.0,90.0,,,,80.0,99.0,95.0,0.397,,0.134,,0.107,0.025,,-1.43,-1.66,,0.34,1.78,,87.7,84.9,93.8,,79.9,0.222,0.222,0.167,,,,0.347,0.571,0.173,,,,0.322,0.573,0.2,0.242,0.424,0.267,115.0,95.0,98.0,0.336,1.52,86.1,0.178,0.253,0.253
7,2024-03-29,747223,Home Run,home_run,False,572233,615698,Christian Walker,Cal Quantrill,0,7ea41ee3-5322-458a-82ed-0d92fde6887f,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,,,,79.0,97.0,90.0,,,,80.0,99.0,95.0,0.397,,0.134,,0.107,0.025,,-1.43,-1.66,,0.34,1.78,,87.7,84.9,93.8,,79.9,0.222,0.222,0.167,,,,0.347,0.571,0.173,,,,0.322,0.573,0.2,0.242,0.424,0.267,115.0,95.0,98.0,0.336,1.52,86.1,0.178,0.253,0.253
8,2024-03-29,747223,Double,double,False,592626,615698,Joc Pederson,Cal Quantrill,0,a0be7c52-81a6-4d0c-a8a2-2408547728c3,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,,,,79.0,97.0,90.0,,,,80.0,99.0,95.0,0.397,,0.134,,0.107,0.025,,-1.43,-1.66,,0.34,1.78,,87.7,84.9,93.8,,79.9,0.222,0.222,0.167,,,,0.347,0.571,0.173,,,,0.322,0.573,0.2,0.242,0.424,0.267,115.0,95.0,98.0,0.336,1.52,86.1,0.178,0.253,0.253
9,2024-03-29,747223,Flyout,field_out,True,672515,615698,Gabriel Moreno,Cal Quantrill,0,8def7cef-18e3-468a-b5dc-60cd818a3fdb,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,,,,79.0,97.0,90.0,,,,80.0,99.0,95.0,0.397,,0.134,,0.107,0.025,,-1.43,-1.66,,0.34,1.78,,87.7,84.9,93.8,,79.9,0.222,0.222,0.167,,,,0.347,0.571,0.173,,,,0.322,0.573,0.2,0.242,0.424,0.267,115.0,95.0,98.0,0.336,1.52,86.1,0.178,0.253,0.253
